"longv","latv","UTME","UTMN","gz","hem","mgrs"
-5.999,-79.999,"441881","1117027","30","S","30CVS4188117027"
-4.66588888888889,-79.9534323423173,"467561","1123147","30","S","30CVS6756123147"
-3.33277777777778,-79.9078646846346,"493490","1128679","30","S","30CVS9349028679"
-1.99966666666667,-79.8622970269519,"519655","1133615","30","S","30CWS1965533615"
-0.666555555555555,-79.8167293692692,"546044","1137947","30","S","30CWS4604437947"
0.666555555555556,-79.7711617115865,"453752","1143029","31","S","31CDM5375243029"
1.99966666666667,-79.7255940539039,"480082","1148871","31","S","31CDM8008248871"
3.33277777777778,-79.6800263962212,"506655","1154109","31","S","31CEM0665554109"
4.66588888888889,-79.6344587385385,"533458","1158735","31","S","31CEM3345858735"
5.999,-79.5888910808558,"560476","1162743","31","S","31CEM6047662743"
-5.999,-79.5433234231731,"439263","1167822","30","S","30CVS3926367822"
-4.66588888888889,-79.4977557654904,"466106","1173987","30","S","30CVS6610673987"
-3.33277777777778,-79.4521881078077,"493199","1179538","30","S","30CVS9319979538"
-1.99966666666667,-79.406620450125,"520529","1184467","30","S","30CWS2052984467"
-0.666555555555555,-79.3610527924423,"548081","1188767","30","S","30CWS4808188767"
0.666555555555556,-79.3154851347597,"451716","1193849","31","S","31CDM5171693849"
1.99966666666667,-79.269917477077,"479209","1199722","31","S","31CDM7920999722"
3.33277777777778,-79.2243498193943,"506946","1204967","31","S","31CEN0694604967"
4.66588888888889,-79.1787821617116,"534911","1209574","31","S","31CEN3491109574"
5.999,-79.1332145040289,"563091","1213536","31","S","31CEN6309113536"
-5.999,-79.0876468463462,"436648","1218615","30","S","30CVT3664818615"
-4.66588888888889,-79.0420791886635,"464653","1224825","30","S","30CVT6465324825"
-3.33277777777778,-78.9965115309808,"492909","1230395","30","S","30CVT9290930395"
-1.99966666666667,-78.9509438732981,"521401","1235318","30","S","30CWT2140135318"
-0.666555555555555,-78.9053762156154,"550114","1239585","30","S","30CWT5011439585"
0.666555555555556,-78.8598085579328,"449683","1244667","31","S","31CDN4968344667"
1.99966666666667,-78.8142409002501,"478338","1250573","31","S","31CDN7833850573"
3.33277777777778,-78.7686732425674,"507236","1255823","31","S","31CEN0723655823"
4.66588888888889,-78.7231055848847,"536362","1260411","31","S","31CEN3636260411"
5.999,-78.677537927202,"565702","1264329","31","S","31CEN6570264329"
-5.999,-78.6319702695193,"434037","1269408","30","S","30CVT3403769408"
-4.66588888888889,-78.5864026118366,"463203","1275662","30","S","30CVT6320375662"
-3.33277777777778,-78.5408349541539,"492620","1281251","30","S","30CVT9262081251"
-1.99966666666667,-78.4952672964712,"522272","1286167","30","S","30CWT2227286167"
-0.666555555555555,-78.4496996387885,"552145","1290402","30","S","30CWT5214590402"
0.666555555555556,-78.4041319811059,"447653","1295484","31","S","31CDN4765395484"
1.99966666666667,-78.3585643234232,"477467","1301421","31","S","31CDP7746701421"
3.33277777777778,-78.3129966657405,"507525","1306678","31","S","31CEP0752506678"
4.66588888888889,-78.2674290080578,"537811","1311247","31","S","31CEP3781111247"
5.999,-78.2218613503751,"568309","1315120","31","S","31CEP6830915120"
-5.999,-78.1762936926924,"431430","1320199","30","S","30CVU3143020199"
-4.66588888888889,-78.1307260350097,"461755","1326497","30","S","30CVU6175526497"
-3.33277777777778,-78.085158377327,"492330","1332105","30","S","30CVU9233032105"
-1.99966666666667,-78.0395907196443,"523141","1337014","30","S","30CWU2314137014"
-0.666555555555555,-77.9940230619617,"554172","1341218","30","S","30CWU5417241218"
0.666555555555556,-77.948455404279,"445626","1346300","31","S","31CDP4562646300"
1.99966666666667,-77.9028877465963,"476598","1352268","31","S","31CDP7659852268"
3.33277777777778,-77.8573200889136,"507814","1357531","31","S","31CEP0781457531"
4.66588888888889,-77.8117524312309,"539257","1362081","31","S","31CEP3925762081"
5.999,-77.7661847735482,"570912","1365910","31","S","31CEP7091265910"
-5.999,-77.7206171158655,"428828","1370989","30","S","30CVU2882870989"
-4.66588888888889,-77.6750494581828,"460309","1377331","30","S","30CVU6030977331"
-3.33277777777778,-77.6294818005001,"492042","1382957","30","S","30CVU9204282957"
-1.99966666666667,-77.5839141428174,"524009","1387860","30","S","30CWU2400987860"
-0.666555555555555,-77.5383464851348,"556195","1392033","30","S","30CWU5619592033"
0.666555555555556,-77.4927788274521,"443603","1397114","31","S","31CDP4360397114"
1.99966666666667,-77.4472111697694,"475731","1403114","31","S","31CDQ7573103114"
3.33277777777778,-77.4016435120867,"508103","1408383","31","S","31CEQ0810308383"
4.66588888888889,-77.356075854404,"540701","1412914","31","S","31CEQ4070112914"
5.999,-77.3105081967213,"573510","1416699","31","S","31CEQ7351016699"
-5.999,-77.2649405390386,"426230","1421778","30","S","30CVV2623021778"
-4.66588888888889,-77.2193728813559,"458866","1428163","30","S","30CVV5886628163"
-3.33277777777778,-77.1738052236732,"491753","1433808","30","S","30CVV9175333808"
-1.99966666666667,-77.1282375659905,"524875","1438705","30","S","30CWV2487538705"
-0.666555555555555,-77.0826699083079,"558215","1442846","30","S","30CWV5821542846"
0.666555555555556,-77.0371022506252,"441583","1447927","31","S","31CDQ4158347927"
1.99966666666667,-76.9915345929425,"474865","1453958","31","S","31CDQ7486553958"
3.33277777777778,-76.9459669352598,"508391","1459233","31","S","31CEQ0839159233"
4.66588888888889,-76.9003992775771,"542142","1463745","31","S","31CEQ4214263745"
5.999,-76.8548316198944,"576104","1467486","31","S","31CEQ7610467486"
-5.999,-76.8092639622117,"423637","1472565","30","S","30CVV2363772565"
-4.66588888888889,-76.763696304529,"457426","1478994","30","S","30CVV5742678994"
-3.33277777777778,-76.7181286468463,"491466","1484657","30","S","30CVV9146684657"
-1.99966666666667,-76.6725609891637,"525740","1489547","30","S","30CWV2574089547"
-0.666555555555555,-76.626993331481,"560232","1493657","30","S","30CWV6023293657"
0.666555555555556,-76.5814256737983,"439567","1498738","31","S","31CDQ3956798738"
1.99966666666667,-76.5358580161156,"474001","1504800","31","S","31CDR7400104800"
3.33277777777778,-76.4902903584329,"508678","1510081","31","S","31CER0867810081"
4.66588888888889,-76.4447227007502,"543581","1514574","31","S","31CER4358114574"
5.999,-76.3991550430675,"578692","1518273","31","S","31CER7869218273"
-5.999,-76.3535873853848,"421049","1523351","30","S","30CVA2104923351"
-4.66588888888889,-76.3080197277021,"455988","1529823","30","S","30CVA5598829823"
-3.33277777777778,-76.2624520700194,"491178","1535504","30","S","30CVA9117835504"
-1.99966666666667,-76.2168844123368,"526603","1540388","30","S","30CWA2660340388"
-0.666555555555555,-76.1713167546541,"562244","1544467","30","S","30CWA6224444467"
0.666555555555556,-76.1257490969714,"437555","1549548","31","S","31CDR3755549548"
1.99966666666667,-76.0801814392887,"473139","1555640","31","S","31CDR7313955640"
3.33277777777778,-76.034613781606,"508965","1560927","31","S","31CER0896560927"
4.66588888888889,-75.9890461239233,"545016","1565402","31","S","31CER4501665402"
5.999,-75.9434784662406,"581276","1569058","31","S","31CER8127669058"
-5.999,-75.8979108085579,"418466","1574136","30","S","30CVA1846674136"
-4.66588888888889,-75.8523431508752,"454554","1580650","30","S","30CVA5455480650"
-3.33277777777778,-75.8067754931925,"490892","1586349","30","S","30CVA9089286349"
-1.99966666666667,-75.7612078355099,"527464","1591227","30","S","30CWA2746491227"
-0.666555555555555,-75.7156401778272,"564252","1595276","30","S","30CWA6425295276"
0.666555555555556,-75.6700725201445,"435547","1600357","31","S","31CDS3554700357"
1.99966666666667,-75.6245048624618,"472278","1606478","31","S","31CDS7227806478"
3.33277777777778,-75.5789372047791,"509251","1611771","31","S","31CES0925111771"
4.66588888888889,-75.5333695470964,"546449","1616228","31","S","31CES4644916228"
5.999,-75.4878018894137,"583854","1619841","31","S","31CES8385419841"
-5.999,-75.442234231731,"415888","1624919","30","S","30CVB1588824919"
-4.66588888888889,-75.3966665740483,"453122","1631475","30","S","30CVB5312231475"
-3.33277777777778,-75.3510989163657,"490606","1637193","30","S","30CVB9060637193"
-1.99966666666667,-75.305531258683,"528324","1642064","30","S","30CWB2832442064"
-0.666555555555555,-75.2599636010003,"566257","1646083","30","S","30CWB6625746083"
0.666555555555556,-75.2143959433176,"433543","1651163","31","S","31CDS3354351163"
1.99966666666667,-75.1688282856349,"471419","1657315","31","S","31CDS7141957315"
3.33277777777778,-75.1232606279522,"509537","1662614","31","S","31CES0953762614"
4.66588888888889,-75.0776929702695,"547879","1667052","31","S","31CES4787967052"
5.999,-75.0321253125868,"586427","1670623","31","S","31CES8642770623"
-5.999,-74.9865576549041,"413316","1675701","30","S","30CVB1331675701"
-4.66588888888889,-74.9409899972215,"451693","1682299","30","S","30CVB5169382299"
-3.33277777777778,-74.8954223395388,"490321","1688034","30","S","30CVB9032188034"
-1.99966666666667,-74.8498546818561,"529181","1692899","30","S","30CWB2918192899"
-0.666555555555555,-74.8042870241734,"568257","1696888","30","S","30CWB6825796888"
0.666555555555556,-74.7587193664907,"431544","1701968","31","S","31CDT3154401968"
1.99966666666667,-74.713151708808,"470562","1708150","31","S","31CDT7056208150"
3.33277777777778,-74.6675840511253,"509822","1713454","31","S","31CET0982213454"
4.66588888888889,-74.6220163934426,"549306","1717874","31","S","31CET4930617874"
5.999,-74.5764487357599,"588994","1721404","31","S","31CET8899421404"
-5.999,-74.5308810780772,"410749","1726482","30","S","30CVC1074926482"
-4.66588888888889,-74.4853134203945,"450267","1733121","30","S","30CVC5026733121"
-3.33277777777778,-74.4397457627119,"490036","1738873","30","S","30CVC9003638873"
-1.99966666666667,-74.3941781050292,"530037","1743733","30","S","30CWC3003743733"
-0.666555555555555,-74.3486104473465,"570252","1747691","30","S","30CWC7025247691"
0.666555555555556,-74.3030427896638,"429548","1752772","31","S","31CDT2954852772"
1.99966666666667,-74.2574751319811,"469707","1758982","31","S","31CDT6970758982"
3.33277777777778,-74.2119074742984,"510106","1764292","31","S","31CET1010664292"
4.66588888888889,-74.1663398166157,"550729","1768695","31","S","31CET5072968695"
5.999,-74.120772158933,"591556","1772183","31","S","31CET9155672183"
-5.999,-74.0752045012503,"408188","1777261","30","S","30CVC0818877261"
-4.66588888888889,-74.0296368435677,"448844","1783940","30","S","30CVC4884483940"
-3.33277777777778,-73.984069185885,"489752","1789711","30","S","30CVC8975289711"
-1.99966666666667,-73.9385015282023,"530891","1794564","30","S","30CWC3089194564"
-0.666555555555555,-73.8929338705196,"572243","1798493","30","S","30CWC7224398493"
0.666555555555556,-73.8473662128369,"427558","1803573","31","S","31CDU2755803573"
1.99966666666667,-73.8017985551542,"468853","1809813","31","S","31CDU6885309813"
3.33277777777778,-73.7562308974715,"510390","1815128","31","S","31CEU1039015128"
4.66588888888889,-73.7106632397888,"552149","1819513","31","S","31CEU5214919513"
5.999,-73.6650955821061,"594112","1822960","31","S","31CEU9411222960"
-5.999,-73.6195279244235,"405633","1828038","30","S","30CVD0563328038"
-4.66588888888889,-73.5739602667408,"447425","1834758","30","S","30CVD4742534758"
-3.33277777777778,-73.5283926090581,"489468","1840546","30","S","30CVD8946840546"
-1.99966666666667,-73.4828249513754,"531743","1845393","30","S","30CWD3174345393"
-0.666555555555555,-73.4372572936927,"574230","1849293","30","S","30CWD7423049293"
0.666555555555556,-73.39168963601,"425572","1854373","31","S","31CDU2557254373"
1.99966666666667,-73.3461219783273,"468002","1860641","31","S","31CDU6800260641"
3.33277777777778,-73.3005543206446,"510673","1865962","31","S","31CEU1067365962"
4.66588888888889,-73.2549866629619,"553566","1870330","31","S","31CEU5356670330"
5.999,-73.2094190052792,"596662","1873736","31","S","31CEU9666273736"
-5.999,-73.1638513475965,"403084","1878814","30","S","30CVD0308478814"
-4.66588888888889,-73.1182836899139,"446009","1885574","30","S","30CVD4600985574"
-3.33277777777778,-73.0727160322312,"489185","1891378","30","S","30CVD8918591378"
-1.99966666666667,-73.0271483745485,"532593","1896220","30","S","30CWD3259396220"
-0.666555555555555,-72.9815807168658,"576211","1900091","30","S","30CWE7621100091"
0.666555555555556,-72.9360130591831,"423591","1905170","31","S","31CDV2359105170"
1.99966666666667,-72.8904454015004,"467153","1911467","31","S","31CDV6715311467"
3.33277777777778,-72.8448777438177,"510956","1916794","31","S","31CEV1095616794"
4.66588888888889,-72.799310086135,"554980","1921144","31","S","31CEV5498021144"
5.999,-72.7537424284523,"599205","1924510","31","S","31CEV9920524510"
-5.999,-72.7081747707697,"400541","1929588","30","S","30CVE0054129588"
-4.66588888888889,-72.662607113087,"444597","1936388","30","S","30CVE4459736388"
-3.33277777777778,-72.6170394554043,"488903","1942209","30","S","30CVE8890342209"
-1.99966666666667,-72.5714717977216,"533440","1947044","30","S","30CWE3344047044"
-0.666555555555555,-72.5259041400389,"578188","1950887","30","S","30CWE7818850887"
0.666555555555556,-72.4803364823562,"421614","1955966","31","S","31CDV2161455966"
1.99966666666667,-72.4347688246735,"466306","1962291","31","S","31CDV6630662291"
3.33277777777778,-72.3892011669908,"511238","1967623","31","S","31CEV1123867623"
4.66588888888889,-72.3436335093081,"556390","1971956","31","S","31CEV5639071956"
5.999,-72.2980658516255,"601742","1975283","31","S","31CFV0174275283"
-5.999,-72.2524981939428,"398004","1980360","30","S","30CUE9800480360"
-4.66588888888889,-72.2069305362601,"443188","1987199","30","S","30CVE4318887199"
-3.33277777777778,-72.1613628785774,"488622","1993037","30","S","30CVE8862293037"
-1.99966666666667,-72.1157952208947,"534286","1997867","30","S","30CWE3428697867"
-0.666555555555555,-72.070227563212,"580160","2001681","30","S","30CWF8016001681"
0.666555555555556,-72.0246599055293,"419643","2006760","31","S","31CDA1964306760"
1.99966666666667,-71.9790922478466,"465461","2013113","31","S","31DDA6546113113"
3.33277777777778,-71.9335245901639,"511519","2018450","31","S","31DEA1151918450"
4.66588888888889,-71.8879569324812,"557796","2022766","31","S","31DEA5779622766"
5.999,-71.8423892747985,"604273","2026054","31","S","31DFA0427326054"
-5.999,-71.7968216171159,"395474","2031131","30","S","30DUF9547431131"
-4.66588888888889,-71.7512539594332,"441783","2038009","30","S","30DVF4178338009"
-3.33277777777778,-71.7056863017505,"488341","2043863","30","S","30DVF8834143863"
-1.99966666666667,-71.6601186440678,"535129","2048687","30","S","30DWF3512948687"
-0.666555555555555,-71.6145509863851,"582127","2052473","30","S","30DWF8212752473"
0.666555555555556,-71.5689833287024,"417677","2057552","31","S","31DDA1767757552"
1.99966666666667,-71.5234156710197,"464618","2063932","31","S","31DDA6461863932"
3.33277777777778,-71.477848013337,"511799","2069275","31","S","31DEA1179969275"
4.66588888888889,-71.4322803556543,"559199","2073574","31","S","31DEA5919973574"
5.999,-71.3867126979717,"606797","2076823","31","S","31DFA0679776823"
-5.999,-71.341145040289,"392951","2081900","30","S","30DUF9295181900"
-4.66588888888889,-71.2955773826063,"440381","2088816","30","S","30DVF4038188816"
-3.33277777777778,-71.2500097249236,"488061","2094686","30","S","30DVF8806194686"
-1.99966666666667,-71.2044420672409,"535971","2099504","30","S","30DWF3597199504"
-0.666555555555555,-71.1588744095582,"584088","2103263","30","S","30DWG8408803263"
0.666555555555556,-71.1133067518755,"415716","2108342","31","S","31DDB1571608342"
1.99966666666667,-71.0677390941928,"463778","2114749","31","S","31DDB6377814749"
3.33277777777778,-71.0221714365101,"512078","2120097","31","S","31DEB1207820097"
4.66588888888889,-70.9766037788275,"560598","2124380","31","S","31DEB6059824380"
5.999,-70.9310361211448,"609314","2127590","31","S","31DFB0931427590"
-5.999,-70.8854684634621,"390434","2132667","30","S","30DUG9043432667"
-4.66588888888889,-70.8399008057794,"438984","2139621","30","S","30DVG3898439621"
-3.33277777777778,-70.7943331480967,"487782","2145507","30","S","30DVG8778245507"
-1.99966666666667,-70.748765490414,"536809","2150320","30","S","30DWG3680950320"
-0.666555555555555,-70.7031978327313,"586044","2154051","30","S","30DWG8604454051"
0.666555555555556,-70.6576301750486,"413761","2159130","31","S","31DDB1376159130"
1.99966666666667,-70.6120625173659,"462939","2165564","31","S","31DDB6293965564"
3.33277777777778,-70.5664948596832,"512357","2170917","31","S","31DEB1235770917"
4.66588888888889,-70.5209272020005,"561992","2175183","31","S","31DEB6199275183"
5.999,-70.4753595443179,"611825","2178355","31","S","31DFB1182578355"
-5.999,-70.4297918866352,"387925","2183432","30","S","30DUG8792583432"
-4.66588888888889,-70.3842242289525,"437590","2190423","30","S","30DVG3759090423"
-3.33277777777778,-70.3386565712698,"487504","2196326","30","S","30DVG8750496326"
-1.99966666666667,-70.2930889135871,"537646","2201132","30","S","30DWH3764601132"
-0.666555555555555,-70.2475212559044,"587995","2204837","30","S","30DWH8799504837"
0.666555555555556,-70.2019535982217,"411811","2209915","31","S","31DDC1181109915"
1.99966666666667,-70.156385940539,"462104","2216376","31","S","31DDC6210416376"
3.33277777777778,-70.1108182828563,"512635","2221734","31","S","31DEC1263521734"
4.66588888888889,-70.0652506251737,"563383","2225984","31","S","31DEC6338325984"
5.999,-70.019682967491,"614328","2229119","31","S","31DFC1432829119"
-5.999,-69.9741153098083,"385422","2234195","30","S","30DUH8542234195"
-4.66588888888889,-69.9285476521256,"436200","2241224","30","S","30DVH3620041224"
-3.33277777777778,-69.8829799944429,"487226","2247142","30","S","30DVH8722647142"
-1.99966666666667,-69.8374123367602,"538480","2251943","30","S","30DWH3848051943"
-0.666555555555555,-69.7918446790775,"589939","2255620","30","S","30DWH8993955620"
0.666555555555556,-69.7462770213948,"409866","2260699","31","S","31DDC0986660699"
1.99966666666667,-69.7007093637121,"461270","2267185","31","S","31DDC6127067185"
3.33277777777778,-69.6551417060295,"512912","2272549","31","S","31DEC1291272549"
4.66588888888889,-69.6095740483468,"564770","2276782","31","S","31DEC6477076782"
5.999,-69.5640063906641,"616823","2279881","31","S","31DFC1682379881"
-5.999,-69.5184387329814,"382927","2284957","30","S","30DUH8292784957"
-4.66588888888889,-69.4728710752987,"434815","2292022","30","S","30DVH3481592022"
-3.33277777777778,-69.427303417616,"486950","2297955","30","S","30DVH8695097955"
-1.99966666666667,-69.3817357599333,"539311","2302750","30","S","30DWJ3931102750"
-0.666555555555555,-69.3361681022506,"591878","2306402","30","S","30DWJ9187806402"
0.666555555555556,-69.2906004445679,"407928","2311480","31","S","31DDD0792811480"
1.99966666666667,-69.2450327868852,"460440","2317992","31","S","31DDD6044017992"
3.33277777777778,-69.1994651292026,"513188","2323360","31","S","31DED1318823360"
4.66588888888889,-69.1538974715199,"566153","2327579","31","S","31DED6615327579"
5.999,-69.1083298138372,"619312","2330640","31","S","31DFD1931230640"
-5.999,-69.0627621561545,"380440","2335716","30","S","30DUJ8044035716"
-4.66588888888889,-69.0171944984718,"433433","2342817","30","S","30DVJ3343342817"
-3.33277777777778,-68.9716268407891,"486674","2348765","30","S","30DVJ8667448765"
-1.99966666666667,-68.9260591831064,"540140","2353556","30","S","30DWJ4014053556"
-0.666555555555555,-68.8804915254237,"593812","2357181","30","S","30DWJ9381257181"
0.666555555555556,-68.834923867741,"405995","2362259","31","S","31DDD0599562259"
1.99966666666667,-68.7893562100583,"459611","2368797","31","S","31DDD5961168797"
3.33277777777778,-68.7437885523757,"513464","2374170","31","S","31DED1346474170"
4.66588888888889,-68.698220894693,"567531","2378372","31","S","31DED6753178372"
5.999,-68.6526532370103,"621792","2381398","31","S","31DFD2179281398"
-5.999,-68.6070855793276,"377960","2386474","30","S","30DUJ7796086474"
-4.66588888888889,-68.5615179216449,"432056","2393610","30","S","30DVJ3205693610"
-3.33277777777778,-68.5159502639622,"486399","2399573","30","S","30DVJ8639999573"
-1.99966666666667,-68.4703826062795,"540967","2404358","30","S","30DWK4096704358"
-0.666555555555555,-68.4248149485968,"595739","2407958","30","S","30DWK9573907958"
0.666555555555556,-68.3792472909141,"404069","2413036","31","S","31DDE0406913036"
1.99966666666667,-68.3336796332315,"458786","2419598","31","S","31DDE5878619598"
3.33277777777778,-68.2881119755488,"513738","2424976","31","S","31DEE1373824976"
4.66588888888889,-68.2425443178661,"568905","2429163","31","S","31DEE6890529163"
5.999,-68.1969766601834,"624265","2432154","31","S","31DFE2426532154"
-5.999,-68.1514090025007,"375488","2437229","30","S","30DUK7548837229"
-4.66588888888889,-68.105841344818,"430683","2444400","30","S","30DVK3068344400"
-3.33277777777778,-68.0602736871353,"486125","2450378","30","S","30DVK8612550378"
-1.99966666666667,-68.0147060294526,"541791","2455158","30","S","30DWK4179155158"
-0.666555555555555,-67.9691383717699,"597660","2458733","30","S","30DWK9766058733"
0.666555555555556,-67.9235707140872,"402149","2463810","31","S","31DDE0214963810"
1.99966666666667,-67.8780030564046,"457963","2470397","31","S","31DDE5796370397"
3.33277777777778,-67.8324353987219,"514012","2475780","31","S","31DEE1401275780"
4.66588888888889,-67.7868677410392,"570275","2479952","31","S","31DEE7027579952"
5.999,-67.7413000833565,"626730","2482908","31","S","31DFE2673082908"
-5.999,-67.6957324256738,"373024","2487983","30","S","30DUK7302487983"
-4.66588888888889,-67.6501647679911,"429315","2495188","30","S","30DVK2931595188"
-3.33277777777778,-67.6045971103084,"485851","2501180","30","S","30DVL8585101180"
-1.99966666666667,-67.5590294526257,"542612","2505955","30","S","30DWL4261205955"
-0.666555555555555,-67.513461794943,"599574","2509505","30","S","30DWL9957409505"
0.666555555555556,-67.4678941372603,"400234","2514582","31","S","31DDF0023414582"
1.99966666666667,-67.4223264795777,"457142","2521193","31","S","31DDF5714221193"
3.33277777777778,-67.376758821895,"514285","2526581","31","S","31DEF1428526581"
4.66588888888889,-67.3311911642123,"571640","2530738","31","S","31DEF7164030738"
5.999,-67.2856235065296,"629187","2533659","31","S","31DFF2918733659"
-5.999,-67.2400558488469,"370568","2538734","30","S","30DUL7056838734"
-4.66588888888889,-67.1944881911642,"427951","2545973","30","S","30DVL2795145973"
-3.33277777777778,-67.1489205334815,"485579","2551980","30","S","30DVL8557951980"
-1.99966666666667,-67.1033528757988,"543430","2556749","30","S","30DWL4343056749"
-0.666555555555555,-67.0577852181161,"601483","2560275","30","S","30DXL0148360275"
0.666555555555556,-67.0122175604335,"398327","2565352","31","S","31DCF9832765352"
1.99966666666667,-66.9666499027508,"456325","2571987","31","S","31DDF5632571987"
3.33277777777778,-66.9210822450681,"514557","2577378","31","S","31DEF1455777378"
4.66588888888889,-66.8755145873854,"573001","2581521","31","S","31DEF7300181521"
5.999,-66.8299469297027,"631635","2584409","31","S","31DFF3163584409"
-5.999,-66.78437927202,"368121","2589483","30","S","30DUL6812189483"
-4.66588888888889,-66.7388116143373,"426592","2596755","30","S","30DVL2659296755"
-3.33277777777778,-66.6932439566546,"485308","2602776","30","S","30DVM8530802776"
-1.99966666666667,-66.6476762989719,"544246","2607540","30","S","30DWM4424607540"
-0.666555555555555,-66.6021086412892,"603385","2611042","30","S","30DXM0338511042"
0.666555555555556,-66.5565409836066,"396426","2616119","31","S","31DCG9642616119"
1.99966666666667,-66.5109733259239,"455510","2622777","31","S","31DDG5551022777"
3.33277777777778,-66.4654056682412,"514828","2628173","31","S","31DEG1482828173"
4.66588888888889,-66.4198380105585,"574357","2632301","31","S","31DEG7435732301"
5.999,-66.3742703528758,"634075","2635156","31","S","31DFG3407535156"
-5.999,-66.3287026951931,"365681","2640230","30","S","30DUM6568140230"
-4.66588888888889,-66.2831350375104,"425237","2647535","30","S","30DVM2523747535"
-3.33277777777778,-66.2375673798277,"485037","2653570","30","S","30DVM8503753570"
-1.99966666666667,-66.191999722145,"545059","2658329","30","S","30DWM4505958329"
-0.666555555555555,-66.1464320644623,"605280","2661807","30","S","30DXM0528061807"
0.666555555555556,-66.1008644067797,"394531","2666883","31","S","31DCG9453166883"
1.99966666666667,-66.055296749097,"454698","2673565","31","S","31DDG5469873565"
3.33277777777778,-66.0097290914143,"515098","2678965","31","S","31DEG1509878965"
4.66588888888889,-65.9641614337316,"575708","2683079","31","S","31DEG7570883079"
5.999,-65.9185937760489,"636506","2685901","31","S","31DFG3650685901"
-5.999,-65.8730261183662,"363251","2690975","30","S","30DUM6325190975"
-4.66588888888889,-65.8274584606835,"423888","2698312","30","S","30DVM2388898312"
-3.33277777777778,-65.7818908030008,"484768","2704360","30","S","30DVN8476804360"
-1.99966666666667,-65.7363231453181,"545868","2709115","30","S","30DWN4586809115"
-0.666555555555555,-65.6907554876355,"607168","2712569","30","S","30DXN0716812569"
0.666555555555556,-65.6451878299528,"392643","2717645","31","S","31DCH9264317645"
1.99966666666667,-65.5996201722701,"453889","2724350","31","S","31DDH5388924350"
3.33277777777778,-65.5540525145874,"515367","2729754","31","S","31DEH1536729754"
4.66588888888889,-65.5084848569047,"577054","2733854","31","S","31DEH7705433854"
5.999,-65.462917199222,"638929","2736644","31","S","31DFH3892936644"
-5.999,-65.4173495415393,"360829","2741718","30","S","30DUN6082941718"
-4.66588888888889,-65.3717818838566,"422543","2749086","30","S","30DVN2254349086"
-3.33277777777778,-65.3262142261739,"484499","2755148","30","S","30DVN8449955148"
-1.99966666666667,-65.2806465684912,"546675","2759897","30","S","30DWN4667559897"
-0.666555555555555,-65.2350789108086,"609050","2763329","30","S","30DXN0905063329"
0.666555555555556,-65.1895112531259,"390762","2768405","31","S","31DCH9076268405"
1.99966666666667,-65.1439435954432,"453083","2775131","31","S","31DDH5308375131"
3.33277777777778,-65.0983759377605,"515635","2780540","31","S","31DEH1563580540"
4.66588888888889,-65.0528082800778,"578396","2784627","31","S","31DEH7839684627"
5.999,-65.0072406223951,"641343","2787385","31","S","31DFH4134387385"
-5.999,-64.9616729647124,"358416","2792459","30","S","30DUN5841692459"
-4.66588888888889,-64.9161053070297,"421203","2799858","30","S","30DVN2120399858"
-3.33277777777778,-64.870537649347,"484231","2805932","30","S","30DVP8423105932"
-1.99966666666667,-64.8249699916643,"547479","2810677","30","S","30DWP4747910677"
-0.666555555555555,-64.7794023339817,"610925","2814086","30","S","30DXP1092514086"
0.666555555555556,-64.733834676299,"388888","2819162","31","S","31DCJ8888819162"
1.99966666666667,-64.6882670186163,"452280","2825910","31","S","31DDJ5228025910"
3.33277777777778,-64.6426993609336,"515902","2831323","31","S","31DEJ1590231323"
4.66588888888889,-64.5971317032509,"579732","2835396","31","S","31DEJ7973235396"
5.999,-64.5515640455682,"643748","2838123","31","S","31DFJ4374838123"
-5.999,-64.5059963878855,"356012","2843197","30","S","30DUP5601243197"
-4.66588888888889,-64.4604287302028,"419868","2850626","30","S","30DVP1986850626"
-3.33277777777778,-64.4148610725201,"483965","2856713","30","S","30DVP8396556713"
-1.99966666666667,-64.3692934148375,"548280","2861453","30","S","30DWP4828061453"
-0.666555555555555,-64.3237257571548,"612792","2864841","30","S","30DXP1279264841"
0.666555555555556,-64.2781580994721,"387022","2869916","31","S","31DCJ8702269916"
1.99966666666667,-64.2325904417894,"451480","2876686","31","S","31DDJ5148076686"
3.33277777777778,-64.1870227841067,"516168","2882103","31","S","31DEJ1616882103"
4.66588888888889,-64.141455126424,"581063","2886162","31","S","31DEJ8106386162"
5.999,-64.0958874687413,"646143","2888859","31","S","31DFJ4614388859"
-5.999,-64.0503198110586,"353617","2893933","30","S","30DUP5361793933"
-4.66588888888889,-64.0047521533759,"418539","2901392","30","S","30DVQ1853901392"
-3.33277777777778,-63.9591844956932,"483699","2907491","30","S","30EVQ8369907491"
-1.99966666666667,-63.9136168380106,"549078","2912227","30","S","30EWQ4907812227"
-0.666555555555555,-63.8680491803279,"614652","2915593","30","S","30EXQ1465215593"
0.666555555555556,-63.8224815226452,"385162","2920668","31","S","31ECK8516220668"
1.99966666666667,-63.7769138649625,"450683","2927458","31","S","31EDK5068327458"
3.33277777777778,-63.7313462072798,"516433","2932879","31","S","31EEK1643332879"
4.66588888888889,-63.6857785495971,"582389","2936926","31","S","31EEK8238936926"
5.999,-63.6402108919144,"648530","2939593","31","S","31EFK4853039593"
-5.999,-63.5946432342317,"351232","2944666","30","S","30EUQ5123244666"
