GameN,Date,Year,Round,Region,Favored,Seed,Team,Conf,Score,Winner,Result
58,26/Mar/2016,2016,4,WS,U,1,Oregon,P10,68,Oklahoma,F
59,26/Mar/2016,2016,4,WN,F,2,Villanova,BE,64,Villanova,F
59,26/Mar/2016,2016,4,WN,U,1,Kansas,B12,59,Villanova,F
60,27/Mar/2016,2016,4,ES,F,1,Virginia,ACC,62,Syracuse,U
60,27/Mar/2016,2016,4,ES,U,10,Syracuse,BE,68,Syracuse,U
61,02/Apr/2016,2016,5,W4,F,2,Villanova,BE,95,Villanova,F
61,02/Apr/2016,2016,5,W4,U,2,Oklahoma,B12,51,Villanova,F
62,02/Apr/2016,2016,5,E4,F,1,North Carolina,ACC,83,North Carolina,F
62,02/Apr/2016,2016,5,E4,U,10,Syracuse,BE,66,North Carolina,F
63,04/Apr/2016,2016,6,Championship,F,2,Villanova,BE,77,Villanova,F
63,04/Apr/2016,2016,6,Championship,U,1,North Carolina,ACC,74,Villanova,F
-4,15/Mar/2017,2017,PI,WN,F,11,Southern California,P10,75,USC,F
-4,15/Mar/2017,2017,PI,WN,U,11,Providence,BE,71,USC,F
-3,14/Mar/2017,2017,PI,WN,F,16,New Orleans,SB,66,Mount St. Mary's,U
-3,14/Mar/2017,2017,PI,WN,U,16,Mount St. Mary's,NEC,67,Mount St. Mary's,U
-2,15/Mar/2017,2017,PI,EN,F,16,North Carolina Central,ind,63,UC Davis,U
-2,15/Mar/2017,2017,PI,EN,U,16,UC-Davis,ind,67,UC Davis,U
-1,14/Mar/2017,2017,PI,ES,F,11,Kansas State,B12,95,Kansas St.,F
-1,14/Mar/2017,2017,PI,ES,U,11,Wake Forest,ACC,88,Kansas St.,F
1,16/Mar/2017,2017,1,WN,F,1,Villanova,BE,76,Villanova,F
1,16/Mar/2017,2017,1,WN,U,16,Mount St. Mary's,NEC,56,Villanova,F
2,16/Mar/2017,2017,1,WN,F,8,Wisconsin,B10,84,Wisconsin,F
2,16/Mar/2017,2017,1,WN,U,9,Virginia Tech,BE,74,Wisconsin,F
3,16/Mar/2017,2017,1,WN,F,5,Virginia,ACC,76,Virginia,F
3,16/Mar/2017,2017,1,WN,U,12,North Carolina-Wilmington,CAA,71,Virginia,F
4,16/Mar/2017,2017,1,WN,F,4,Florida,SEC,80,Florida,F
4,16/Mar/2017,2017,1,WN,U,13,East Tennessee State,SC,65,Florida,F
5,17/Mar/2017,2017,1,WN,F,6,Southern Methodist,WAC,65,USC,U
5,17/Mar/2017,2017,1,WN,U,11,Southern California,P10,66,USC,U
6,17/Mar/2017,2017,1,WN,F,3,Baylor,B12,91,Baylor,F
6,17/Mar/2017,2017,1,WN,U,14,New Mexico State,SB,73,Baylor,F
7,17/Mar/2017,2017,1,WN,F,7,South Carolina,SEC,93,South Carolina,F
7,17/Mar/2017,2017,1,WN,U,10,Marquette,CUSA,73,South Carolina,F
8,17/Mar/2017,2017,1,WN,F,2,Duke,ACC,87,Duke,F
8,17/Mar/2017,2017,1,WN,U,15,Troy,ASun,65,Duke,F
9,16/Mar/2017,2017,1,WS,F,1,Gonzaga,WCC,66,Gonzaga,F
9,16/Mar/2017,2017,1,WS,U,16,San Diego State,MWC,46,Gonzaga,F
10,16/Mar/2017,2017,1,WS,F,9,Vanderbilt,SEC,66,Northwestern,U
10,16/Mar/2017,2017,1,WS,U,8,Northwestern,B10,68,Northwestern,U
11,16/Mar/2017,2017,1,WS,F,5,Notre Dame,BE,60,Notre Dame,F
11,16/Mar/2017,2017,1,WS,U,12,Princeton,Ivy,58,Notre Dame,F
12,16/Mar/2017,2017,1,WS,F,4,West Virginia,BE,86,West Virginia,F
12,16/Mar/2017,2017,1,WS,U,13,Bucknell,Pat,80,West Virginia,F
13,16/Mar/2017,2017,1,WS,F,11,Xavier,A10,76,Xavier,F
13,16/Mar/2017,2017,1,WS,U,6,Maryland,ACC,65,Xavier,F
14,16/Mar/2017,2017,1,WS,F,3,Florida State,ACC,86,Florida St.,F
14,16/Mar/2017,2017,1,WS,U,14,Florida Gulf Coast,ASun,80,Florida St.,F
15,16/Mar/2017,2017,1,WS,F,7,Saint Mary's (CA),WCC,85,Saint Mary's,F
15,16/Mar/2017,2017,1,WS,U,10,Virginia Commonwealth,CAA,77,Saint Mary's,F
16,16/Mar/2017,2017,1,WS,F,2,Arizona,P10,100,Arizona,F
16,16/Mar/2017,2017,1,WS,U,15,North Dakota,GWC,82,Arizona,F
17,17/Mar/2017,2017,1,ES,F,1,North Carolina,ACC,103,North Carolina,F
17,17/Mar/2017,2017,1,ES,U,16,Texas Southern,SWAC,64,North Carolina,F
18,17/Mar/2017,2017,1,ES,F,8,Arkansas,SEC,77,Arkansas,F
18,17/Mar/2017,2017,1,ES,U,9,Seton Hall,BE,71,Arkansas,F
19,16/Mar/2017,2017,1,ES,F,5,Minnesota,B10,72,Middle Tennessee,U
19,16/Mar/2017,2017,1,ES,U,12,Middle Tennessee,SB,81,Middle Tennessee,U
20,16/Mar/2017,2017,1,ES,F,4,Butler,Horz,76,Butler,F
20,16/Mar/2017,2017,1,ES,U,13,Winthrop,BSth,64,Butler,F
21,17/Mar/2017,2017,1,ES,F,6,Cincinnati,CUSA,75,Cincinnati,F
21,17/Mar/2017,2017,1,ES,U,11,Kansas State,B12,61,Cincinnati,F
22,17/Mar/2017,2017,1,ES,F,3,UCLA,P10,97,UCLA,F
22,17/Mar/2017,2017,1,ES,U,14,Kent State,MAC,80,UCLA,F
23,17/Mar/2017,2017,1,ES,F,10,Wichita State,MVC,64,Wichita St.,F
23,17/Mar/2017,2017,1,ES,U,7,Dayton,A10,58,Wichita St.,F
24,17/Mar/2017,2017,1,ES,F,2,Kentucky,SEC,79,Kentucky,F
24,17/Mar/2017,2017,1,ES,U,15,Northern Kentucky,ASun,70,Kentucky,F
25,17/Mar/2017,2017,1,EN,F,1,Kansas,B12,100,Kansas,F
25,17/Mar/2017,2017,1,EN,U,16,UC-Davis,ind,62,Kansas,F
26,17/Mar/2017,2017,1,EN,F,9,Michigan State,B10,78,Michigan St.,F
26,17/Mar/2017,2017,1,EN,U,8,Miami (FL),BE,58,Michigan St.,F
27,17/Mar/2017,2017,1,EN,F,6,Creighton,MVC,72,Rhode Island,U
27,17/Mar/2017,2017,1,EN,U,11,Rhode Island,A10,84,Rhode Island,U
28,16/Mar/2017,2017,1,EN,F,5,Iowa State,B12,84,Iowa St.,F
28,16/Mar/2017,2017,1,EN,U,12,Nevada,WAC,73,Iowa St.,F
29,17/Mar/2017,2017,1,EN,F,7,Michigan,B10,92,Michigan,F
29,17/Mar/2017,2017,1,EN,U,10,Oklahoma State,B12,91,Michigan,F
30,16/Mar/2017,2017,1,EN,F,4,Purdue,B10,80,Purdue,F
30,16/Mar/2017,2017,1,EN,U,13,Vermont,AE,70,Purdue,F
31,17/Mar/2017,2017,1,EN,F,2,Louisville,CUSA,78,Louisville,F
31,17/Mar/2017,2017,1,EN,U,15,Jacksonville State,ASun,63,Louisville,F
32,17/Mar/2017,2017,1,EN,F,3,Oregon,P10,93,Oregon,F
32,17/Mar/2017,2017,1,EN,U,14,Iona,MAAC,77,Oregon,F
33,18/Mar/2017,2017,2,WN,F,1,Villanova,BE,62,Wisconsin,U
33,18/Mar/2017,2017,2,WN,U,8,Wisconsin,B10,65,Wisconsin,U
34,18/Mar/2017,2017,2,WN,F,4,Florida,SEC,65,Florida,F
34,18/Mar/2017,2017,2,WN,U,5,Virginia,ACC,39,Florida,F
35,19/Mar/2017,2017,2,WN,F,3,Baylor,B12,82,Baylor,F
35,19/Mar/2017,2017,2,WN,U,11,Southern California,P10,78,Baylor,F
36,19/Mar/2017,2017,2,WN,F,2,Duke,ACC,81,South Carolina,U
36,19/Mar/2017,2017,2,WN,U,7,South Carolina,SEC,88,South Carolina,U
37,18/Mar/2017,2017,2,WS,F,1,Gonzaga,WCC,79,Gonzaga,F
37,18/Mar/2017,2017,2,WS,U,8,Northwestern,B10,73,Gonzaga,F
38,18/Mar/2017,2017,2,WS,F,4,West Virginia,BE,83,West Virginia,F
38,18/Mar/2017,2017,2,WS,U,5,Notre Dame,BE,71,West Virginia,F
39,18/Mar/2017,2017,2,WS,F,3,Florida State,ACC,66,Xavier,U
39,18/Mar/2017,2017,2,WS,U,11,Xavier,A10,91,Xavier,U
40,18/Mar/2017,2017,2,WS,F,7,Saint Mary's (CA),WCC,60,Arizona,U
40,18/Mar/2017,2017,2,WS,U,2,Arizona,P10,69,Arizona,U
41,19/Mar/2017,2017,2,ES,F,1,North Carolina,ACC,72,North Carolina,F
41,19/Mar/2017,2017,2,ES,U,8,Arkansas,SEC,65,North Carolina,F
42,18/Mar/2017,2017,2,ES,F,4,Butler,Horz,74,Butler,F
42,18/Mar/2017,2017,2,ES,U,12,Middle Tennessee,SB,65,Butler,F
43,19/Mar/2017,2017,2,ES,F,3,UCLA,P10,79,UCLA,F
43,19/Mar/2017,2017,2,ES,U,6,Cincinnati,CUSA,67,UCLA,F
44,19/Mar/2017,2017,2,ES,F,2,Kentucky,SEC,65,Kentucky,F
44,19/Mar/2017,2017,2,ES,U,10,Wichita State,MVC,62,Kentucky,F
45,19/Mar/2017,2017,2,EN,F,1,Kansas,B12,90,Kansas,F
45,19/Mar/2017,2017,2,EN,U,9,Michigan State,B10,70,Kansas,F
46,18/Mar/2017,2017,2,EN,F,5,Iowa State,B12,76,Purdue,U
46,18/Mar/2017,2017,2,EN,U,4,Purdue,B10,80,Purdue,U
47,19/Mar/2017,2017,2,EN,F,3,Oregon,P10,75,Oregon,F
47,19/Mar/2017,2017,2,EN,U,11,Rhode Island,A10,72,Oregon,F
48,19/Mar/2017,2017,2,EN,F,2,Louisville,CUSA,69,Michigan,U
48,19/Mar/2017,2017,2,EN,U,7,Michigan,B10,73,Michigan,U
49,24/Mar/2017,2017,3,WN,F,3,Baylor,B12,50,South Carolina,U
49,24/Mar/2017,2017,3,WN,U,7,South Carolina,SEC,70,South Carolina,U
50,24/Mar/2017,2017,3,WN,F,4,Florida,SEC,84,Florida,F
50,24/Mar/2017,2017,3,WN,U,8,Wisconsin,B10,83,Florida,F
51,23/Mar/2017,2017,3,WS,F,1,Gonzaga,WCC,61,Gonzaga,F
51,23/Mar/2017,2017,3,WS,U,4,West Virginia,BE,58,Gonzaga,F
52,23/Mar/2017,2017,3,WS,F,2,Arizona,P10,71,Xavier,U
52,23/Mar/2017,2017,3,WS,U,11,Xavier,A10,73,Xavier,U
53,24/Mar/2017,2017,3,ES,F,1,North Carolina,ACC,92,North Carolina,F
53,24/Mar/2017,2017,3,ES,U,4,Butler,Horz,80,North Carolina,F
54,24/Mar/2017,2017,3,ES,F,2,Kentucky,SEC,86,Kentucky,F
54,24/Mar/2017,2017,3,ES,U,3,UCLA,P10,75,Kentucky,F
55,23/Mar/2017,2017,3,EN,F,1,Kansas,B12,98,Kansas,F
55,23/Mar/2017,2017,3,EN,U,4,Purdue,B10,66,Kansas,F
56,23/Mar/2017,2017,3,EN,F,3,Oregon,P10,69,Oregon,F
56,23/Mar/2017,2017,3,EN,U,7,Michigan,B10,68,Oregon,F
57,26/Mar/2017,2017,4,WN,F,4,Florida,SEC,70,South Carolina,U
57,26/Mar/2017,2017,4,WN,U,7,South Carolina,SEC,77,South Carolina,U
58,25/Mar/2017,2017,4,WS,F,1,Gonzaga,WCC,83,Gonzaga,F
58,25/Mar/2017,2017,4,WS,U,11,Xavier,A10,59,Gonzaga,F
59,26/Mar/2017,2017,4,ES,F,1,North Carolina,ACC,75,North Carolina,F
59,26/Mar/2017,2017,4,ES,U,2,Kentucky,SEC,73,North Carolina,F
60,25/Mar/2017,2017,4,EN,F,1,Kansas,B12,60,Oregon,U
60,25/Mar/2017,2017,4,EN,U,3,Oregon,P10,74,Oregon,U
61,01/Apr/2017,2017,5,W4,F,1,Gonzaga,WCC,77,Gonzaga,F
61,01/Apr/2017,2017,5,W4,U,7,South Carolina,SEC,73,Gonzaga,F
62,01/Apr/2017,2017,5,E4,F,1,North Carolina,ACC,77,North Carolina,F
62,01/Apr/2017,2017,5,E4,U,3,Oregon,P10,76,North Carolina,F
63,03/Apr/2017,2017,6,Championship,F,1,Gonzaga,WCC,65,North Carolina,U
63,03/Apr/2017,2017,6,Championship,U,1,North Carolina,ACC,71,North Carolina,U
-4,13/Mar/2018,2018,PI,EN,F,11,UCLA,P10,58,St. Bonaventure,U
-4,13/Mar/2018,2018,PI,EN,U,11,St. Bonaventure,A10,65,St. Bonaventure,U
-3,13/Mar/2018,2018,PI,EN,F,16,Radford,BSth,71,Radford,F
-3,13/Mar/2018,2018,PI,EN,U,16,Long Island University,NEC,61,Radford,F
-2,14/Mar/2018,2018,PI,ES,F,11,Syracuse,BE,60,Syracuse,F
-2,14/Mar/2018,2018,PI,ES,U,11,Arizona State,P10,56,Syracuse,F
-1,14/Mar/2018,2018,PI,WS,F,16,Texas Southern,SWAC,64,Texas Southern,F
-1,14/Mar/2018,2018,PI,WS,U,16,North Carolina Central,ind,46,Texas Southern,F
1,15/Mar/2018,2018,1,EN,F,1,Villanova,BE,87,Villanova,F
1,15/Mar/2018,2018,1,EN,U,16,Radford,BSth,61,Villanova,F
2,15/Mar/2018,2018,1,EN,F,8,Virginia Tech,BE,83,Alabama,U
2,15/Mar/2018,2018,1,EN,U,9,Alabama,SEC,86,Alabama,U
3,16/Mar/2018,2018,1,EN,F,5,West Virginia,BE,85,West Virginia,F
3,16/Mar/2018,2018,1,EN,U,12,Murray State,OVC,68,West Virginia,F
4,16/Mar/2018,2018,1,EN,F,4,Wichita State,MVC,75,Marshall,U
4,16/Mar/2018,2018,1,EN,U,13,Marshall,MAC,81,Marshall,U
5,15/Mar/2018,2018,1,EN,F,6,Florida,SEC,77,Florida,F
5,15/Mar/2018,2018,1,EN,U,11,St. Bonaventure,A10,62,Florida,F
6,15/Mar/2018,2018,1,EN,F,3,Texas Tech,B12,70,Texas Tech,F
6,15/Mar/2018,2018,1,EN,U,14,Stephen F. Austin,Slnd,60,Texas Tech,F
7,16/Mar/2018,2018,1,EN,F,10,Butler,Horz,79,Butler,F
7,16/Mar/2018,2018,1,EN,U,7,Arkansas,SEC,62,Butler,F
8,16/Mar/2018,2018,1,EN,F,2,Purdue,B10,74,Purdue,F
8,16/Mar/2018,2018,1,EN,U,15,Cal State Fullerton,BW,48,Purdue,F
9,16/Mar/2018,2018,1,WS,F,1,Xavier,A10,102,Xavier,F
9,16/Mar/2018,2018,1,WS,U,16,Texas Southern,SWAC,83,Xavier,F
10,16/Mar/2018,2018,1,WS,F,9,Florida State,ACC,67,Florida St.,F
10,16/Mar/2018,2018,1,WS,U,8,Missouri,B12,54,Florida St.,F
11,15/Mar/2018,2018,1,WS,F,5,Ohio State,B10,81,Ohio St.,F
11,15/Mar/2018,2018,1,WS,U,12,South Dakota State,ind,73,Ohio St.,F
12,15/Mar/2018,2018,1,WS,F,4,Gonzaga,WCC,68,Gonzaga,F
12,15/Mar/2018,2018,1,WS,U,13,North Carolina-Greensboro,SC,64,Gonzaga,F
13,15/Mar/2018,2018,1,WS,F,6,Houston,CUSA,67,Houston,F
13,15/Mar/2018,2018,1,WS,U,11,San Diego State,MWC,65,Houston,F
14,15/Mar/2018,2018,1,WS,F,3,Michigan,B10,61,Michigan,F
14,15/Mar/2018,2018,1,WS,U,14,Montana,BSky,47,Michigan,F
15,16/Mar/2018,2018,1,WS,F,7,Texas A&M,B12,73,Texas A&M,F
15,16/Mar/2018,2018,1,WS,U,10,Providence,BE,69,Texas A&M,F
16,16/Mar/2018,2018,1,WS,F,2,North Carolina,ACC,84,North Carolina,F
16,16/Mar/2018,2018,1,WS,U,15,Lipscomb,ind,66,North Carolina,F
17,16/Mar/2018,2018,1,WN,F,1,Virginia,ACC,54,UMBC,U
17,16/Mar/2018,2018,1,WN,U,16,Maryland-Baltimore County,NEC,74,UMBC,U
18,16/Mar/2018,2018,1,WN,F,8,Creighton,MVC,59,Kansas St.,U
18,16/Mar/2018,2018,1,WN,U,9,Kansas State,B12,69,Kansas St.,U
19,15/Mar/2018,2018,1,WN,F,5,Kentucky,SEC,78,Kentucky,F
19,15/Mar/2018,2018,1,WN,U,12,Davidson,SC,73,Kentucky,F
20,15/Mar/2018,2018,1,WN,F,4,Arizona,P10,68,Buffalo,U
20,15/Mar/2018,2018,1,WN,U,13,Buffalo,MAC,89,Buffalo,U
21,15/Mar/2018,2018,1,WN,F,11,Loyola (IL),Horz,64,Loyola Chicago,F
21,15/Mar/2018,2018,1,WN,U,6,Miami (FL),BE,62,Loyola Chicago,F
22,15/Mar/2018,2018,1,WN,F,3,Tennessee,SEC,73,Tennessee,F
22,15/Mar/2018,2018,1,WN,U,14,Wright State,Horz,47,Tennessee,F
23,16/Mar/2018,2018,1,WN,F,7,Nevada,WAC,87,Nevada,F
23,16/Mar/2018,2018,1,WN,U,10,Texas,B12,83,Nevada,F
24,16/Mar/2018,2018,1,WN,F,2,Cincinnati,CUSA,68,Cincinnati,F
24,16/Mar/2018,2018,1,WN,U,15,Georgia State,ASun,53,Cincinnati,F
25,15/Mar/2018,2018,1,ES,F,1,Kansas,B12,76,Kansas,F
25,15/Mar/2018,2018,1,ES,U,16,Pennsylvania,Ivy,60,Kansas,F
26,15/Mar/2018,2018,1,ES,F,8,Seton Hall,BE,94,Seton Hall,F
26,15/Mar/2018,2018,1,ES,U,9,North Carolina State,ACC,83,Seton Hall,F
27,16/Mar/2018,2018,1,ES,F,6,Texas Christian,CUSA,52,Syracuse,U
27,16/Mar/2018,2018,1,ES,U,11,Syracuse,BE,57,Syracuse,U
28,16/Mar/2018,2018,1,ES,F,5,Clemson,ACC,79,Clemson,F
28,16/Mar/2018,2018,1,ES,U,12,New Mexico State,SB,68,Clemson,F
29,15/Mar/2018,2018,1,ES,F,10,Oklahoma,B12,78,Rhode Island,U
29,15/Mar/2018,2018,1,ES,U,7,Rhode Island,A10,83,Rhode Island,U
30,16/Mar/2018,2018,1,ES,F,4,Auburn,SEC,62,Auburn,F
30,16/Mar/2018,2018,1,ES,U,13,College of Charleston,CAA,58,Auburn,F
31,15/Mar/2018,2018,1,ES,F,2,Duke,ACC,89,Duke,F
31,15/Mar/2018,2018,1,ES,U,15,Iona,MAAC,67,Duke,F
32,16/Mar/2018,2018,1,ES,F,3,Michigan State,B10,82,Michigan St.,F
32,16/Mar/2018,2018,1,ES,U,14,Bucknell,Pat,78,Michigan St.,F
33,17/Mar/2018,2018,2,EN,F,1,Villanova,BE,81,Villanova,F
33,17/Mar/2018,2018,2,EN,U,9,Alabama,SEC,58,Villanova,F
34,18/Mar/2018,2018,2,EN,F,5,West Virginia,BE,89,West Virginia,F
34,18/Mar/2018,2018,2,EN,U,13,Marshall,MAC,62,West Virginia,F
35,17/Mar/2018,2018,2,EN,F,3,Texas Tech,B12,69,Texas Tech,F
35,17/Mar/2018,2018,2,EN,U,6,Florida,SEC,66,Texas Tech,F
36,18/Mar/2018,2018,2,EN,F,2,Purdue,B10,76,Purdue,F
36,18/Mar/2018,2018,2,EN,U,10,Butler,Horz,73,Purdue,F
37,18/Mar/2018,2018,2,WS,F,1,Xavier,A10,70,Florida St.,U
37,18/Mar/2018,2018,2,WS,U,9,Florida State,ACC,75,Florida St.,U
38,17/Mar/2018,2018,2,WS,F,4,Gonzaga,WCC,90,Gonzaga,F
38,17/Mar/2018,2018,2,WS,U,5,Ohio State,B10,84,Gonzaga,F
39,17/Mar/2018,2018,2,WS,F,3,Michigan,B10,64,Michigan,F
39,17/Mar/2018,2018,2,WS,U,6,Houston,CUSA,63,Michigan,F
40,18/Mar/2018,2018,2,WS,F,2,North Carolina,ACC,65,Texas A&M,U
40,18/Mar/2018,2018,2,WS,U,7,Texas A&M,B12,86,Texas A&M,U
41,18/Mar/2018,2018,2,WN,F,2,Cincinnati,CUSA,73,Nevada,U
41,18/Mar/2018,2018,2,WN,U,7,Nevada,WAC,75,Nevada,U
42,17/Mar/2018,2018,2,WN,F,13,Buffalo,MAC,75,Buffalo,U
42,17/Mar/2018,2018,2,WN,U,13,Buffalo,MAC,75,Buffalo,U
43,18/Mar/2018,2018,2,WN,F,9,Kansas State,B12,50,Kansas St.,F
43,18/Mar/2018,2018,2,WN,U,16,Maryland-Baltimore County,NEC,43,Kansas St.,F
44,17/Mar/2018,2018,2,WN,F,3,Tennessee,SEC,62,Loyola Chicago,U
44,17/Mar/2018,2018,2,WN,U,11,Loyola (IL),Horz,63,Loyola Chicago,U
45,17/Mar/2018,2018,2,ES,F,1,Kansas,B12,83,Kansas,F
45,17/Mar/2018,2018,2,ES,U,8,Seton Hall,BE,79,Kansas,F
46,18/Mar/2018,2018,2,ES,F,5,Clemson,ACC,84,Clemson,F
46,18/Mar/2018,2018,2,ES,U,4,Auburn,SEC,53,Clemson,F
47,18/Mar/2018,2018,2,ES,F,3,Michigan State,B10,53,Syracuse,U
47,18/Mar/2018,2018,2,ES,U,11,Syracuse,BE,55,Syracuse,U
48,17/Mar/2018,2018,2,ES,F,2,Duke,ACC,87,Duke,F
48,17/Mar/2018,2018,2,ES,U,7,Rhode Island,A10,62,Duke,F
49,23/Mar/2018,2018,3,EN,F,1,Villanova,BE,90,Villanova,F
49,23/Mar/2018,2018,3,EN,U,5,West Virginia,BE,78,Villanova,F
50,23/Mar/2018,2018,3,EN,F,2,Purdue,B10,65,Texas Tech,U
50,23/Mar/2018,2018,3,EN,U,3,Texas Tech,B12,78,Texas Tech,U
51,22/Mar/2018,2018,3,WS,F,3,Michigan,B10,99,Michigan,F
51,22/Mar/2018,2018,3,WS,U,7,Texas A&M,B12,72,Michigan,F
52,22/Mar/2018,2018,3,WS,F,4,Gonzaga,WCC,60,Florida St.,U
52,22/Mar/2018,2018,3,WS,U,9,Florida State,ACC,75,Florida St.,U
53,22/Mar/2018,2018,3,WN,F,9,Kansas,B12,61,Kansas,F
53,22/Mar/2018,2018,3,WN,U,5,Kentucky,SEC,58,Kansas,F
54,22/Mar/2018,2018,3,WN,F,7,Nevada,WAC,68,Loyola Chicago,U
54,22/Mar/2018,2018,3,WN,U,11,Loyola (IL),Horz,69,Loyola Chicago,U
55,23/Mar/2018,2018,3,ES,F,1,Kansas,B12,80,Kansas,F
55,23/Mar/2018,2018,3,ES,U,5,Clemson,ACC,76,Kansas,F
56,23/Mar/2018,2018,3,ES,F,2,Duke,ACC,69,Duke,F
56,23/Mar/2018,2018,3,ES,U,11,Syracuse,BE,65,Duke,F
57,25/Mar/2018,2018,4,EN,F,1,Villanova,BE,71,Villanova,F
57,25/Mar/2018,2018,4,EN,U,3,Texas Tech,B12,59,Villanova,F
58,24/Mar/2018,2018,4,WS,F,3,Michigan,B10,58,Michigan,F
58,24/Mar/2018,2018,4,WS,U,9,Florida State,ACC,54,Michigan,F
59,24/Mar/2018,2018,4,WN,F,11,Loyola (IL),Horz,78,Loyola Chicago,F
59,24/Mar/2018,2018,4,WN,U,9,Kansas State,B12,62,Loyola Chicago,F
60,25/Mar/2018,2018,4,ES,F,2,Duke,ACC,81,Kansas,U
60,25/Mar/2018,2018,4,ES,U,1,Kansas,B12,85,Kansas,U
61,31/Mar/2018,2018,5,W4,F,3,Michigan,B10,69,Michigan,F
61,31/Mar/2018,2018,5,W4,U,11,Loyola (IL),Horz,57,Michigan,F
62,31/Mar/2018,2018,5,E4,F,1,Villanova,BE,95,Villanova,F
62,31/Mar/2018,2018,5,E4,U,1,Kansas,B12,79,Villanova,F
63,02/Apr/2018,2018,6,Championship,F,1,Villanova,BE,79,Villanova,F
63,02/Apr/2018,2018,6,Championship,U,3,Michigan,B10,62,Villanova,F
-4,19/Mar/2019,2019,PI,WN,F,11,Belmont,ASun,81,Belmont,F
-4,19/Mar/2019,2019,PI,WN,U,11,Temple,A10,70,Belmont,F
-3,20/Mar/2019,2019,PI,WS,F,11,Arizona State,P10,74,Arizona St.,F
-3,20/Mar/2019,2019,PI,WS,U,11,St. John's (NY),BE,65,Arizona St.,F
-2,19/Mar/2019,2019,PI,WS,F,16,Prairie View,SWAC,76,Fairleigh Dickinson,U
-2,19/Mar/2019,2019,PI,WS,U,16,Fairleigh Dickinson,NEC,82,Fairleigh Dickinson,U
-1,20/Mar/2019,2019,PI,WS,F,16,Prairie View,SWAC,76,Fairleigh Dickinson,U
-1,20/Mar/2019,2019,PI,WS,U,16,Fairleigh Dickinson,NEC,82,Fairleigh Dickinson,U
1,22/Mar/2019,2019,1,WN,F,1,Duke,ACC,85,Duke,F
1,22/Mar/2019,2019,1,WN,U,16,North Dakota State,ind,62,Duke,F
2,22/Mar/2019,2019,1,WN,F,9,Central Florida,ASun,73,UCF,F
2,22/Mar/2019,2019,1,WN,U,8,Virginia Commonwealth,CAA,58,UCF,F
3,22/Mar/2019,2019,1,WN,F,5,Mississippi State,SEC,76,Liberty,U
3,22/Mar/2019,2019,1,WN,U,12,Liberty,BSth,80,Liberty,U
4,22/Mar/2019,2019,1,WN,F,4,Virginia Tech,BE,66,Virginia Tech,F
4,22/Mar/2019,2019,1,WN,U,13,Saint Louis,CUSA,52,Virginia Tech,F
5,21/Mar/2019,2019,1,WN,F,6,Maryland,ACC,79,Maryland,F
5,21/Mar/2019,2019,1,WN,U,11,Belmont,ASun,77,Maryland,F
6,21/Mar/2019,2019,1,WN,F,3,Louisiana State,SEC,79,LSU,F
6,21/Mar/2019,2019,1,WN,U,14,Yale,Ivy,74,LSU,F
7,21/Mar/2019,2019,1,WN,F,7,Louisville,CUSA,76,Minnesota,U
7,21/Mar/2019,2019,1,WN,U,10,Minnesota,B10,86,Minnesota,U
8,21/Mar/2019,2019,1,WN,F,2,Michigan State,B10,76,Michigan St.,F
8,21/Mar/2019,2019,1,WN,U,15,Bradley,MVC,65,Michigan St.,F
9,21/Mar/2019,2019,1,WS,F,1,Gonzaga,WCC,87,Gonzaga,F
9,21/Mar/2019,2019,1,WS,U,16,Fairleigh Dickinson,NEC,49,Gonzaga,F
10,21/Mar/2019,2019,1,WS,F,9,Baylor,B12,78,Baylor,F
10,21/Mar/2019,2019,1,WS,U,8,Syracuse,BE,69,Baylor,F
11,21/Mar/2019,2019,1,WS,F,5,Marquette,CUSA,64,Murray St.,U
11,21/Mar/2019,2019,1,WS,U,12,Murray State,OVC,83,Murray St.,U
12,21/Mar/2019,2019,1,WS,F,4,Florida State,ACC,76,Florida St.,F
12,21/Mar/2019,2019,1,WS,U,13,Vermont,AE,69,Florida St.,F
13,22/Mar/2019,2019,1,WS,F,6,Buffalo,MAC,91,Buffalo,F
13,22/Mar/2019,2019,1,WS,U,11,Arizona State,P10,74,Buffalo,F
14,22/Mar/2019,2019,1,WS,F,3,Texas Tech,B12,72,Texas Tech,F
14,22/Mar/2019,2019,1,WS,U,14,Northern Kentucky,ASun,57,Texas Tech,F
15,21/Mar/2019,2019,1,WS,F,10,Florida,SEC,70,Florida,F
15,21/Mar/2019,2019,1,WS,U,7,Nevada,WAC,61,Florida,F
16,21/Mar/2019,2019,1,WS,F,2,Michigan,B10,74,Michigan,F
16,21/Mar/2019,2019,1,WS,U,15,Montana,BSky,55,Michigan,F
17,22/Mar/2019,2019,1,EN,F,1,Virginia,ACC,71,Virginia,F
17,22/Mar/2019,2019,1,EN,U,16,Gardner-Webb,ind,56,Virginia,F
18,22/Mar/2019,2019,1,EN,F,9,Oklahoma,B12,95,Oklahoma,F
18,22/Mar/2019,2019,1,EN,U,8,Mississippi,SEC,72,Oklahoma,F
19,22/Mar/2019,2019,1,EN,F,5,Wisconsin,B10,54,Oregon,U
19,22/Mar/2019,2019,1,EN,U,12,Oregon,P10,72,Oregon,U
20,22/Mar/2019,2019,1,EN,F,4,Kansas State,B12,64,UC Irvine,U
20,22/Mar/2019,2019,1,EN,U,13,UC-Irvine,BW,70,UC Irvine,U
