AMAGX,AMANX,BGAFX,BMGAX,DXQLX,ETGLX,FKDNX,MFEGX,NBGEX,NNLEX,NNTWX,OBCHX,PGRTX,PRMTX,PYVLX,ROGSX,RYOCX,SEEKX,SFLNX,SMPIX,SVAAX,TMFGX,UOPIX,WPSGX,AKREX,AMAGX,BGSAX,BPTRX,DXSLX,FNCMX,GOLDX,INPIX,JAGTX,LDVAX,PGTAX,PYVAX,RMQHX,RYOCX,RYVYX,SFLNX,SWPPX,TEPSX,TMFGX,ULPIX,total,inc
466.5082299410286,548.5153452702028,840.3864146658013,1009.2338332989191,739.0482910257364,1268.7478319554311,892.910270367376,910.9338670937043,1025.3806590704621,1732.4668880189704,1498.713299848496,3553.866198476863,1331.7855617218934,976.6459206819823,1155.6751931228068,867.5778631424284,957.139075983513,684.1220437986898,745.9990791285119,840.5636203002557,1450.4083097830883,725.0086085620916,810.7570818270791,985.8470093920023,921.1793193331745,508.81461146949783,812.3953292464013,1116.570470057392,866.9386600244966,849.4356794903949,1845.178398793504,802.0067788426597,921.6701542863294,376.15572699431345,747.9631137052127,575.0110131497173,615.9648871430846,907.1539175441458,735.4105574759456,295.4273741709505,627.6518292833994,751.9812909100754,706.6789336024607,879.7852610264338,41881.61380302692,0.008871688194517686
466.5082299410286,549.888229406786,845.3434717715767,1011.3182473607901,741.6006728105428,1272.3662584079111,894.663485966628,915.4073744260967,1024.8575643999297,1730.4739356124664,1502.877900589677,3532.712073086275,1329.7799983616865,977.3207550032868,1156.3157685025467,868.762339679453,959.0121187790859,686.1437140453999,747.7119991081889,815.4748855886469,1457.8587574669116,730.156981647059,813.77191258979,988.7387585329924,921.8022390375025,508.81461146949783,813.7466508608524,1116.7600026750586,871.7666885988597,851.5172804531484,1865.3995633573088,808.3195145137354,920.4386174679088,379.53121304698254,744.7802687816186,575.3299317970483,618.1910375481325,908.9291434777291,738.0758455004532,296.10571743693964,629.4057894127563,755.8753067018187,711.697145467128,884.8221872430107,41940.37418793225,0.010287146753426226
468.3594318076618,550.4162556651597,862.1974659312134,1022.9905222228848,755.7803752613953,1289.1425127539746,910.2228507479597,925.3484076661689,1026.6013794514147,1738.4454639268295,1514.3303788228745,3556.8884395388236,1338.8056268764792,985.4179553698575,1156.9563438822863,876.7570850433624,968.3775715375514,686.7657627879197,746.4272865600718,840.3831582826109,1450.4083097830883,736.2138553137256,829.5732954908353,998.1369556916937,929.691400073423,510.83369387377104,830.2323572114026,1146.7121846093073,874.784290158356,857.6018380497987,1910.896992448956,811.0519160136838,936.2021280211084,387.9699070818675,758.9040832431407,575.6487845384798,630.0100868885007,917.8054994562858,752.4686779491245,295.59695105200245,630.620100191203,766.7538664496217,717.6008891926183,888.051079210561,42364.38341612906,0.020500958185641235
470.10176852813544,556.2245218432537,864.1802887735236,1025.0748525329855,767.1242056291474,1299.33995507501,913.1813089212511,927.5022921879951,1030.960944771745,1739.774098864499,1517.974259633866,3596.1741368494113,1348.8340910162722,989.7195821201731,1158.8782024538766,884.4557264749833,975.8697904759633,689.7205929275619,750.7097218894202,880.9944614663126,1442.9575979926467,743.1792937058824,842.4639355519414,1001.7516794693804,926.9925519994059,512.7340384434455,835.907792672876,1163.583942980056,881.7246154751249,864.4068768629086,1923.5353158897913,820.9450613274702,941.8671438116484,392.822210476155,764.6729221350884,576.6055404804728,639.3601155181417,924.9064484527469,764.0629443971081,297.29286282964733,633.1835549825595,780.1048783977109,724.3902273010381,895.1543821591684,42681.400735747804,0.028137478591346094
471.7352288664968,559.4983277068021,872.4420506164826,1031.327759711517,781.8711452031008,1301.971507064158,920.9610244320758,934.543878726742,1041.0752899110876,1749.7384389295398,1522.1388024400298,3620.3501908933335,1356.8568839060651,994.7804380564104,1160.800193457838,893.6348571641097,985.703324847871,692.5199621601643,754.5639949139272,899.4049458747645,1447.9243870441176,748.024811882353,859.2008994332471,1010.9088850825163,926.9925519994059,514.5156329236097,845.637083149873,1166.4274630425452,891.3807639335087,872.7331386450855,1891.9397621902556,831.4035831388893,952.458172940383,399.9950761445012,776.6084937601312,577.243377775135,651.8266947448719,934.2264411817188,779.4330378869864,298.81921559713095,636.6915165125421,795.6191933059471,729.1132410380624,904.8407597748162,42989.88242801015,0.03556838722618287
471.4085323044433,561.0824291459396,868.4764379789096,1034.245838896012,770.2437675311628,1301.642571558995,917.6738266038684,932.3900613326152,1048.399409124934,1765.0171077615178,1523.7004987504642,3620.3501908933335,1356.8568839060651,990.056965112864,1162.081278001132,888.6011511230822,977.9770054075879,692.9865342176164,754.9921120920503,884.062893591424,1445.440992518382,744.390617124183,845.7905459530936,1010.1859104458204,929.2761844493654,514.1593091256123,839.4211300254021,1158.0863786015843,889.8719631537606,868.0095670828822,1904.5779581798147,813.3132333252576,947.778440178775,397.67445058007905,774.0224794047385,578.2001007641779,642.1528687558457,926.90361723239,767.2613583693959,298.98875673640174,636.5566007355422,782.3300223316982,725.5709260284506,903.6784520432989,42865.887358479966,0.03258151294495186
474.3487227112546,563.5113771312786,876.0772258273846,1039.6651228278047,777.0499859435661,1310.195268406372,925.4534537942698,940.0943660793782,1045.4349290757336,1769.0028015907865,1526.8238334363166,3614.30602117804,1356.8568839060651,998.069907286663,1166.5655705240522,892.4504110310207,982.4255357727086,692.9865342176164,754.9921120920503,883.7018792709546,1450.4167611948526,746.5105373398693,853.4832596112032,1013.559667578907,932.8056349150388,517.3661375232101,849.4207067908551,1161.688199748219,895.6052965452145,871.2119825319421,1931.1181570127612,823.3006049106668,953.9360706966834,402.31574390249904,781.581687679057,580.432630154344,647.6171913039963,931.1198297445442,774.0579640702849,298.98875673640174,638.3106021361677,788.263770394032,727.6372503998462,909.3611955603861,43070.121580584295,0.03750124037977666
470.21067861810593,559.3927587175539,867.8154639844256,1037.1639180805068,777.3336187565892,1289.1425127539746,919.0982142277811,937.194869032279,1035.4950226708838,1761.0314139322495,1521.6181983798738,3638.4820752219603,1347.8311475014793,995.6238741831614,1162.7218533808716,886.8245275293528,982.4255357727086,689.7205929275619,751.9944795642558,879.1894801491461,1447.9291409632349,739.5450989477125,853.6911933918093,1010.4269019913856,931.1447510258661,512.852825297689,842.3939771718881,1164.531776681868,890.1737111350891,869.6908264187986,1972.8242929941998,811.9941409941208,950.2414870285188,399.5731825814932,777.0063672142394,578.2001007641779,647.7790616195102,931.1198297445442,774.2356040645981,297.8016470854752,636.4216712014527,788.1401997044757,720.8479122914265,903.9367037433024,42962.812639441596,0.03491631246562889
474.7842844194674,565.0954219103747,874.4248404117454,1044.250657885203,791.7969540204653,1303.94518804298,925.5631256796826,942.9109688092201,1035.4950226708838,1780.2956359376694,1538.7969157296698,3680.790326003137,1369.893962810651,999.5037828701016,1167.8468537159029,898.0763857444963,991.790893018934,697.807510584818,762.27227020263,900.8488406433179,1460.3680344411764,749.5389902091504,869.7005870941229,1017.1742917527307,934.6742014915394,517.8411991558063,851.8530362743437,1171.7354758462973,907.3737113094513,879.3780742354224,1970.2966792865434,813.7843175136323,959.84736706381,404.84737953878874,786.5548612109442,580.7514169898761,659.9624042623207,939.996095198845,788.8061467228695,301.87181390675437,642.6280720852392,802.9127752440219,730.589137893118,921.2431730255674,43409.91908286372,0.04568650471512923
475.4376663076214,569.7420665824731,877.3990746752108,1038.8314158292956,801.1555827206203,1299.6687546844882,922.3854230960414,940.0115304988575,1052.4102262038305,1788.9315520487805,1539.838065914965,3729.142121682353,1365.882512420858,996.5517051745301,1167.8468537159029,904.2945379186124,997.6442651758847,701.3844368010632,768.2677157650927,931.7134072276439,1467.8316874558823,751.0532006078431,879.9921869330691,1022.7168482910776,927.2000849361353,518.5538344968897,852.9340441433814,1181.2140024349499,914.0123190814438,884.5019205685393,1950.075514722738,820.8509199613783,965.0197413398839,405.9021978334599,787.9473571392065,580.7514169898761,667.7338164253017,945.5437837388469,798.2680404482658,304.2461046921698,645.0566386137749,812.7406318132023,732.0650660092272,927.959014125669,43612.70928724634,0.05057144770722608
475.87327295964536,570.1645351836069,874.0944360321217,1034.245838896012,801.1555827206203,1296.7083011640982,914.9345245205031,935.6209174837225,1055.0260318559128,1788.2673049078596,1538.7969157296698,3750.295934664314,1374.9081409356506,990.6474131115414,1162.081278001132,903.7023300540361,997.6442651758847,701.2289127819125,769.5523831864914,934.0598829399603,1462.8559187794117,758.018639,880.0961978351788,1022.475856745512,917.2346532434435,519.0289451491308,850.7719734913915,1175.9059896311983,911.5982134846049,884.5019205685393,1913.424733607889,815.5744845991959,963.5418435835837,402.94864753737454,786.753736776881,577.8812480227465,667.6528204871619,945.5437837388469,798.1348280063526,304.7548532062164,644.2471026805068,813.729586733088,738.854404117647,925.6342819416336,43550.17286527223,0.0490650294992891
475.87327295964536,571.0093477337832,866.4935490425047,1030.910927150205,798.3196251286822,1287.168967670838,914.386617735608,936.9463455087918,1051.887131533298,1785.6099647046071,1533.5912227382103,3747.273693602353,1366.8853480458579,989.6352555914787,1166.5655705240522,902.8140182571715,996.0053228821835,701.5399765982417,769.5523831864914,927.201080333979,1462.8559187794117,754.6873312222224,876.9774441939715,1021.2709986215478,920.5564852006169,519.0289451491308,850.231455828394,1181.2140024349499,912.8052662830244,882.2602330969937,1927.3266090000002,810.8634163006986,961.3251576717195,402.7376796590827,783.3720366743888,580.1137115070132,665.5885971259854,943.9904327581315,795.5583248713584,304.7548532062164,644.7867933026855,811.318975506642,735.6073184967322,926.796693425152,43495.698301244054,0.04775281059499285
478.8134633664564,570.9037334165018,868.806908452628,1030.0771363999254,803.424331692403,1286.8398962699898,914.2771224910415,940.508560763907,1050.8407760425234,1783.6172232818428,1532.5501884229486,3774.4716762996077,1372.902361795858,984.9961775125495,1165.2844197645727,908.1438586344228,999.2832074695862,703.8726948832533,773.83481851584,938.9332241540944,1460.3680344411764,756.2015095490198,882.6951610366772,1020.5480488858175,919.9336724610018,522.2357735467284,849.9612244538527,1181.40355400967,918.840347655807,884.8221186570952,1893.2034415928076,804.173813278923,963.0492288562153,405.6912299551682,787.9473571392065,579.4758412594014,669.7576005717784,947.0971347195623,800.6669035889466,306.4507649838614,646.8105437147736,819.1688295209481,737.0832153517879,932.7376886422425,43572.704817502425,0.0496077938920774
480.44683381719585,572.6990408261855,875.7467553536663,1033.4122156492733,809.9470028006203,1295.7215286225298,918.1121498237737,941.5855407841507,1050.1432980207346,1787.6029171111115,1533.0707924831047,3750.295934664314,1382.9309338254438,987.7796619446646,1166.5655705240522,913.4736686077387,1003.4975656986552,705.583427537856,775.5478287489541,947.2359937567729,1460.3680344411764,761.6527054705882,890.1799409141803,1020.3070573402521,919.9336724610018,524.0172699876033,850.7719734913915,1187.8489520899536,923.0648802675131,888.9052355432541,1867.9271770649655,809.827040520222,965.7586366438388,408.6448013480414,786.5548612109442,580.1137115070132,675.4242285981172,951.0914043856565,807.507866626949,307.12914399163185,648.5645588724886,826.5860748636827,742.396594083045,937.6454954933176,43673.61997781762,0.052038704234511644
478.8134633664564,571.64297697743,879.712434085334,1038.8314158292956,807.3946780217053,1299.6687546844882,919.6461210126765,941.2541816801427,1050.4921016454052,1786.9386699701897,1532.5501884229486,3671.72422763451,1382.9309338254438,987.357875545366,1162.7218533808716,912.881460743162,1001.8586234049537,704.1837429215548,773.83481851584,939.4747004922084,1455.3922657647058,762.2584473594773,887.0612642936345,1019.3430911579907,922.009771974232,522.2357735467284,851.3125186113464,1196.7587860403405,919.7455611632406,887.9445159227303,1862.8718221983763,806.3409137528218,964.7733804020046,408.6448013480414,785.3612408486188,578.2001007641779,673.1171430353126,949.538053404941,804.6648730738609,306.4507649838614,647.350248094042,824.7317171704473,742.987021599385,933.6417576427563,43556.64905631306,0.04922103222208669
478.92232851261605,574.811134527672,884.338987670344,1043.8338671997763,811.6486286610852,1305.9188690218016,924.0290661703568,944.5678146750341,1052.4102262038305,1791.5886109403798,1539.317461854809,3701.944138985098,1387.9452198402369,989.5509205207937,1163.3625611929826,914.3619195967312,1004.4341109745019,705.7389515570067,773.4066110842799,943.4456232759029,1457.8801501029413,761.6527054705882,891.8432461147563,1021.7529817126785,921.5945349572319,522.3545113813274,854.825828506915,1200.7397482505214,922.4613538683033,890.3463066170491,1880.5653730545248,807.3772895332984,969.206859374124,412.2312552790024,792.5225756688287,578.519019411509,676.6789869250094,951.9790399835123,808.9738307445554,306.2811881028094,648.4296293383994,830.3564457937869,742.396594083045,936.8705458583054,43723.41705259826,0.05323824872048514
479.46680031079944,574.2831422653232,891.6093380921478,1046.3349881953038,811.081448543876,1313.1556200049984,926.6587736486794,947.3844761416127,1049.2713258812157,1789.595799189702,1540.8793319702936,3677.768084941176,1386.9423842152369,986.851830953296,1167.2061459037918,912.881460743162,1003.9658383365783,705.7389515570067,772.5501962211598,940.1967291331468,1460.3680344411764,762.2584473594773,891.1155989151023,1021.7529817126785,927.4077034446353,522.9483598681671,855.0960873384138,1198.8440808468972,923.6684066667228,889.7858701244294,1895.7313102030164,802.6662872724364,970.4385033409355,411.5983305473391,791.726910308768,580.7514169898761,675.9504570484819,951.5352221845841,808.0854248081486,305.94203434070545,648.834404183578,831.9017469619863,742.987021599385,937.9038379763219,43733.12114473177,0.053472007234642925
479.1401037487462,573.9662766494625,893.5921939815053,1050.086816254193,810.5142399237211,1311.5108405574188,929.9460597973099,952.852060786029,1048.7482127496044,1796.2388332222226,1547.6465474671372,3674.746156287843,1386.9423842152369,990.900469575538,1166.5655705240522,911.9931185423617,1003.9658383365783,706.672048337828,772.5501962211598,936.947834990391,1457.8801501029413,762.86409303268,890.6997313538894,1026.0906054241639,931.1447510258661,522.5920360701699,856.1771775783234,1207.1851463308053,925.7806729725756,889.6257669016562,1905.8417650336428,803.1373620268632,971.6699330109655,413.2860735736737,793.716196031154,580.432630154344,675.8694611103423,951.5352221845841,807.9077145985489,305.94203434070545,649.6439538739356,829.9855668379315,743.5773553325646,940.0993470428547,43788.21054811352,0.054799036791163054
482.7336760437112,577.5568574728053,900.8625113562621,1061.7590492404026,821.5743804725582,1321.7083168523752,939.1500856516774,959.8108117442556,1052.0615702677912,1800.8887741924123,1557.0168411997774,3674.746156287843,1397.9736839800298,995.5394793185444,1174.253004810413,919.3956560416947,1010.7556841351955,711.9596125405094,778.9737589617454,947.2359937567729,1467.8316874558823,767.1039655359479,903.0705809752862,1035.4887776818996,934.8817344282688,526.5114998088511,867.7982249618967,1222.540321490316,939.661323606113,896.0305309438528,1904.5779581798147,816.516709579633,981.2757862591587,420.45898143559543,803.4635452067567,583.9407023220352,684.8551316051326,957.9704784292495,818.9244228653324,308.4858662653915,654.6359751938277,843.7692616296748,747.7100353364092,954.4352798095739,44127.89468533268,0.06298157031484546
482.29808062764,576.7120449226289,901.8539558244645,1065.927751736489,823.5596391460466,1323.3530623260335,941.0128075355486,959.7279761637348,1049.7945682403795,1797.5671868482389,1556.4962371396218,3701.944138985098,1396.9709562448224,999.9255607274096,1174.253004810413,919.3956560416947,1012.3947219411374,711.9596125405094,778.1172538451883,950.484887899529,1467.8316874558823,769.2238216078432,905.3575994940683,1032.3560120943782,936.7503010047697,526.0364014115212,870.7711270222975,1229.933553272412,940.2648500053228,896.9112323809517,1924.7989952923435,820.1913360600184,984.9703967144211,421.7247887053463,807.6409922174657,584.2596209693662,686.9194765270747,959.5239199342213,821.4564984479267,308.1466767615063,655.0407500390065,846.1180504253012,749.7762971856978,955.210216475586,44224.963705051356,0.06531983230865362
484.4760127641849,576.5008389520827,904.4977196142114,1074.6819474140887,825.5447838077521,1339.8003811669337,948.0254601715517,965.6097471017174,1056.0723873466877,1804.87446802168,1561.1813260709248,3759.3617206243143,1402.9879699948226,1003.6367480210379,1171.6905708590832,920.283998242495,1013.5653677188556,711.3376111320728,775.119621317394,944.1676338598056,1460.3680344411764,771.9494195686274,907.6446290158016,1036.6937105087607,941.5253983426154,528.4118443785254,875.6357585323173,1234.6728165667384,939.3595756247844,898.9126814484335,1931.1181570127612,825.2792056715804,987.6796973536538,425.9441673679706,809.4313412127976,582.6650277327115,688.5384714280519,960.633430484945,823.411090745627,306.9595671105799,654.6359751938277,847.6014549905988,752.4329865513264,954.1769243575693,44389.09767984348,0.06927359877566207
481.64468750353325,571.8541942799844,901.523485350746,1073.431282226612,815.9025222945737,1348.353078014311,948.4637833914572,963.29019141885,1054.3284984508873,1803.5458330840113,1554.9346566992206,3723.0976395584316,1403.9908056198224,1003.8897361491115,1169.768712287493,912.5853568108739,1007.2437229239812,709.1603064200177,772.1218985361627,927.7426289002369,1452.9043814264708,775.8864692352942,896.4173711759333,1030.9101873258144,942.7710666077305,525.3237538155265,872.3925976404176,1227.6588016764013,932.7210287258969,894.589451513067,1929.854350158933,822.169936820932,984.2313942620757,424.0454353665565,806.0495799491882,581.7082388377687,680.2813915901718,954.641924146015,813.1939333104502,305.77242171787213,652.3423244422921,839.4425444512568,756.2704996885814,947.2027537434633,44195.65485754843,0.06461382163298146
479.1401037487462,570.9037334165018,902.184360204088,1067.5952076093924,812.2157517724032,1341.4449907449073,943.204368434812,959.3966170597269,1047.004379237041,1791.5886109403798,1546.0849670267362,3674.746156287843,1395.9680127300298,1001.9498159736029,1167.2061459037918,905.7750271761175,1005.1365079923564,707.6051608966768,772.1218985361627,918.1763543185059,1457.8801501029413,773.4636620392158,892.3630365544655,1034.04292801237,937.7883507613847,522.5920360701699,866.9875033813152,1224.0569236586068,930.005236020834,892.5079257632276,1898.2589239106733,820.568127939135,979.7979956512495,422.77964919359334,803.0656717526482,580.432630154344,677.2457113184313,952.6447553663717,809.5068864770494,305.77242171787213,651.3978589749345,835.3630613670549,753.9089459284892,944.2323080109188,43976.11087013712,0.05932530256458316
479.1401037487462,572.0653662545058,911.4375665152496,1068.0120820465895,813.0665647026358,1352.6292395814326,942.7660341748535,958.6510632711901,1048.7482127496044,1798.8958921138217,1548.1671515272933,3644.526244937255,1400.9822987448226,1002.1184775729822,1170.4092876672328,905.7750271761175,1005.8388811321512,709.1603064200177,774.6913236323968,916.0104128519779,1457.8801501029413,779.8233906143793,893.6104741938291,1038.8625348149862,935.5046327396544,522.5920360701699,871.3116172283374,1217.8010581959898,933.6263031064353,894.0290150204476,1883.0928593109052,825.5619222222405,979.0591003472947,422.77964919359334,807.4420554904115,582.0271574850997,678.1361115104727,953.3104481181673,810.528645285943,306.78995448774657,652.7470855303812,835.1776682466785,760.1078877816226,948.2359421094789,44013.12923602808,0.06021702515832703
483.4959343139775,577.0288652104565,928.2915606748863,1078.0169010357808,832.0674264130232,1373.3529578069029,953.065972959487,967.9293111755475,1064.6172084804077,1828.124665168022,1564.825264816933,3659.6358882039212,1429.0621278039944,1007.9384345652858,1172.9718540509336,917.026824583389,1017.7798214601651,714.6034419759333,780.2584715098626,948.8604408281508,1465.3438031176468,791.9371379477125,914.8176292548636,1048.7426901638526,941.7330168511154,527.3428852394446,883.7434685633643,1233.7250586931389,947.5069233034201,905.7177871174669,1855.2889810754061,842.3331797047355,990.8816662944502,430.37447171531096,815.995927012962,583.6217836747044,694.0027939762025,964.6277906752956,829.9411311321161,308.9946326503288,657.7391756357208,851.8663497381972,771.9153752326029,962.4426517586953,44519.58968356581,0.07241697545427807
485.5649563605518,579.246561897216,932.2571733124595,1085.1035989645918,834.9033840049614,1372.3661852653345,960.6264440599622,973.6454780801874,1070.1974941816904,1832.7746061382113,1574.1955006145563,3674.746156287843,1437.084920693787,1015.7826468037827,1176.8156374102998,914.0658764723149,1019.4186682416258,715.3810147376038,779.8301738248656,941.4601618840557,1465.3438031176468,797.3883338692812,917.832382996913,1055.4900799251977,944.6396331842312,529.5995413522052,887.2568882867624,1244.3409516012705,951.1279903890214,907.559199818099,1889.4120210313226,846.761597490208,995.8077867810355,432.27318261993736,817.1894862141703,585.5352626057405,696.1884484381931,966.1810511317544,832.6953444767103,308.82502002749555,659.2233317252573,850.7538055857345,777.2287539638601,966.5755089747582,44700.696044842705,0.07677958386052289
487.30729308102553,580.6194460337991,941.5103796236209,1090.5228410204993,845.9635815596899,1380.9187801909475,964.7902110476103,978.0360827043602,1076.3009483978212,1839.4174995149056,1579.4011936060158,3683.8119422478435,1445.1077135835799,1024.807686703712,1180.6592221211092,917.9151971881255,1026.676786678166,718.180383970206,782.827986859534,949.9434115614148,1472.5943220919119,802.5366428104577,930.7230230580188,1059.5867867940146,946.0928985649036,531.4998859218796,894.8240257408977,1250.4072086180083,959.275398940762,913.4836040500337,1896.995117056845,851.66103342642,1002.4579516650191,436.2815723074819,820.9691209318881,587.1298558423955,705.5384162874514,973.0601251753476,844.2451084759879,310.0122011619846,662.0566318277029,857.2438442673204,782.2469033064208,974.9704465243867,44960.61071254153,0.08304057826300883
485.2382597984985,577.873723088666,937.544766986048,1084.68676640328,838.0229174040311,1377.958190774873,964.7902110476103,974.722449709469,1065.489051392374,1829.4531594498644,1571.072165928704,3608.2618514627457,1437.084920693787,1020.5059916174739,1176.174929598189,912.5853568108739,1021.5258831732503,718.180383970206,779.4020566467426,949.9434115614148,1465.093694150735,796.4798012156864,921.6788608584361,1055.0080968340671,942.9786637232878,529.243217554208,888.3377863279705,1242.2556757517668,952.0332038964546,909.3205358363736,1929.854350158933,851.66103342642,997.0393235994561,434.80481825622707,816.3938004670706,584.8975241699277,698.9003921309312,968.1782199113976,835.9381157861114,308.6554788882248,662.0566318277029,851.495470782342,776.343190841984,974.9704465243867,44724.1347804382,0.0773441914437117
479.7934968728528,573.4382503910889,924.3258819432187,1069.679537919493,819.5892358108528,1350.6556944982958,946.0221542541747,964.201483496127,1056.4211355881216,1809.52440899187,1558.578537510212,3593.152520604706,1417.0278845244084,1005.9141195251599,1167.2061459037918,900.7413211350902,1010.0533109954007,709.3158304391686,773.83481851584,914.5664458552804,1457.5933303161762,787.3945067516341,901.0954191156072,1047.2967408904606,932.3904192909812,523.3046836661645,870.7711270222975,1231.450155440703,935.4368214309596,898.9927664877818,1942.492546148492,824.2428298911037,981.2757862591587,424.46739221992783,806.0495799491882,580.432630154344,683.1147056033412,957.3047856774539,817.058685672432,306.4507649838614,653.8264255034701,833.3233290964641,767.4875908842754,950.4315419590125,44157.726779190445,0.06370018529072033
476.19992457788777,569.8476695677462,923.3345366161582,1066.344584297801,807.9618581389149,1351.6424670398644,945.9117316451654,962.1303758180853,1047.8762959933229,1804.87446802168,1549.208301712588,3614.30602117804,1414.0193776494082,1006.42016411723,1162.081278001132,890.9699521774518,1003.4975656986552,703.7172181981857,766.9829129635386,890.9216961974051,1452.5929997242642,785.5774414444444,888.620646615714,1043.682116716637,929.691400073423,519.3852199274834,872.6628839288737,1219.3176603642805,922.7631018496319,893.78890197124,1974.0880998480282,822.2641536586069,977.3349488015054,421.5138208270546,806.4474534032968,577.8812480227465,673.9266080695969,951.0914043856565,806.1308325104483,303.73730256545133,649.5089693114882,824.6081464808909,765.7164646405229,937.6454954933176,43978.22572024487,0.05937624645629938
480.0113170527939,574.5999172251176,921.6821181534715,1070.0964123566903,816.1861551075971,1353.945083523849,947.5677616588233,963.8700656553826,1056.4211355881216,1816.1674430243902,1558.057991385073,3602.218306564706,1422.0421705392012,1007.6010515725948,1171.0499954793434,895.7075846901267,1008.4143687016993,708.2272569732797,772.5501962211598,908.7906139825632,1462.593660908088,787.697361660131,897.5607979131869,1049.9475233868513,932.8056349150388,523.5422573746519,874.2843545469941,1221.5925446596636,934.8332950317498,898.7525865826508,1965.2413244199538,820.2854868600581,979.7979956512495,421.0918639736831,809.2324044857435,582.3460761324305,680.8480552032108,955.7514346967387,814.260119671744,305.94203434070545,653.6915647548284,831.0981851624767,767.7827890119188,949.5274729584988,44175.71376975823,0.06413346767627988
480.55574390716635,576.7120449226289,916.0641201002595,1069.9288250641073,819.0220556936434,1326.3135158464236,948.1197091030765,966.6867271219612,1057.2930338833244,1816.831690165312,1562.7430803163759,3659.6358882039212,1421.0392270244083,1009.5410400840262,1171.0499954793434,896.8920004192796,1010.0533109954007,709.4713544583193,773.83481851584,911.3176239406685,1461.2821074448527,788.9086850784315,900.5755406522845,1053.0802889743723,936.5426824962695,524.1360568418469,875.0532591814845,1225.763134272777,938.1525836994698,899.3930412586955,1974.0880998480282,816.3282853382309,983.7388598960002,422.14672446193015,814.4044331965283,582.3460761324305,683.1147056033412,957.3047856774539,816.8809754628321,306.4507649838614,654.905820504917,835.3630613670549,768.9634877393311,952.756274143048,44274.78553950096,0.06651997322171674
484.5848779103443,581.7811128678278,921.3516476797533,1075.791532744316,836.6049528595349,1336.1819547144537,953.5294012596653,973.6454780801874,1066.7097717733263,1827.460277371274,1574.1955006145563,3704.9660676384315,1432.070634678994,1014.8548243544049,1179.3779389292586,904.2945379186124,1020.8234145212151,716.1585874992743,782.3996891745369,932.074421548113,1471.7758556838232,794.6627359084969,919.7036109751436,1064.8882521829335,939.2417017138278,528.5305822131241,883.0157493649448,1228.6065785070537,955.050805455951,908.5199194386229,1936.1735118793506,823.6774628274187,992.1132031128708,428.26477183560496,821.3669128378403,586.4920185477334,697.7670689568788,967.5124366353456,834.1168763608975,309.8425885391513,660.8423623205248,849.4557941408133,774.5720645982316,970.0627434253128,44665.112231599975,0.0759224177086303
483.82263087603087,581.6755098825548,917.3860350421802,1066.9975549757735,829.5151016341086,1329.6029048719772,948.6717448677526,970.1660984055931,1057.2930338833244,1820.8173839945803,1566.3869611273674,3677.768084941176,1424.0478417892011,1010.3844676687871,1178.7373635495192,901.9256456524352,1016.6090562921461,713.8258692142628,780.2584715098626,925.035156924487,1466.5288495110294,790.1200726405231,911.6989526343177,1057.6588793304575,936.3350853807121,527.699209037442,878.3480666102173,1225.1942899780859,949.0157240831684,904.6770493135185,1933.645898171694,819.5318276302417,988.1723388681198,424.6783179046441,816.990549487116,586.1730999004025,691.8575138965032,963.5181669692514,827.1424902351221,308.9946326503288,658.8185568800783,844.07829961169,770.1442489888506,963.7342863597164,44445.68332317635,0.07063667073810595
483.16923775192413,581.0418693068998,916.3946236210252,1064.4850018635855,827.8135327795349,1333.5504027253055,945.5805521385605,966.603883150478,1056.4211355881216,1814.1744906178865,1563.2636264415155,3671.72422763451,1423.044898274408,1004.1428609490307,1178.7373635495192,902.5178535170114,1015.4384105144281,713.3592813787827,779.8301738248656,928.6450473306763,1466.5288495110294,789.2115399869282,909.8277246560873,1058.8637374544219,933.4284690475962,526.9865614414473,878.0734970364098,1227.0901090381353,946.9033969042102,904.4368694083873,1943.7564804535966,813.2189504499474,985.2166505039099,422.5686813153015,815.7969291247908,586.1730999004025,690.481324468797,962.4086564185279,825.4988908042214,308.82502002749555,658.143881695452,844.07829961169,769.2586858669742,961.5385827581816,44398.25336084201,0.06949414680394492
486.5449898669482,584.5268358129612,918.7078838900063,1066.578754247857,837.17216147969,1334.8662466677222,947.788518556419,970.3317779575971,1062.6989546944299,1820.153136853659,1572.1133161139996,3704.9660676384315,1423.044898274408,1009.8784230767171,1177.4562127900394,910.5126596887925,1021.5033900405737,715.0700140333855,781.5431840579797,955.899723508813,1466.5288495110294,787.697361660131,920.1194785363566,1062.0262347949301,936.9578981203268,530.6684514716412,884.3885697770252,1233.914515482593,952.3349518777833,908.3597577169166,1981.6710684222742,815.9513425159479,992.6058178402392,426.5770288092705,818.5819617553936,585.5352626057405,698.4071228561547,968.156901448974,834.8719996401046,309.50339903526606,660.0328263872566,852.237210151032,767.7827890119188,967.0922069097671,44663.3601555885,0.07588021255646374
