"","Date","Year","Round","Region","WSeed","Winner","wConf","WScore","W.AdjEM","LSeed","Loser","Lconf","LScore","AdjEM","Overtime"
"1369","18-Mar-06",2006,"2","East",5,"Washington","P10",67,20.09,4,"Illinois","B10",64,23.2,""
"1370","19-Mar-06",2006,"2","East",11,"George Mason","CAA",65,18.16,3,"North Carolina","ACC",60,22.16,""
"1371","19-Mar-06",2006,"2","West",13,"Bradley","MVC",72,16.5,5,"Pittsburgh","BE",66,21.72,""
"1372","19-Mar-06",2006,"2","Midwest",7,"Georgetown","BE",70,21.29,2,"Ohio St.","B10",52,20.68,""
"1373","19-Mar-06",2006,"2","East",1,"Connecticut","BE",87,25.44,8,"Kentucky","SEC",83,17.13,""
"1374","19-Mar-06",2006,"2","Midwest",1,"Villanova","BE",82,24.59,8,"Arizona","P10",78,17.23,""
"1375","19-Mar-06",2006,"2","South",2,"Texas","B12",75,25.79,10,"North Carolina St.","ACC",54,15.92,""
"1376","19-Mar-06",2006,"2","South",6,"West Virginia","BE",67,19.49,14,"Northwestern St.","Slnd",54,7.51,""
"1377","19-Mar-06",2006,"2","West",1,"Memphis","CUSA",72,23.54,9,"Bucknell","Pat",56,12.56,""
"1378","23-Mar-06",2006,"3","South",4,"LSU","SEC",62,22,1,"Duke","ACC",54,27.54,""
"1379","23-Mar-06",2006,"3","South",2,"Texas","B12",74,25.79,6,"West Virginia","BE",71,19.49,""
"1380","23-Mar-06",2006,"3","West",1,"Memphis","CUSA",80,23.54,13,"Bradley","MVC",64,16.5,""
"1381","23-Mar-06",2006,"3","West",2,"UCLA","P10",73,23.4,3,"Gonzaga","WCC",71,15.64,""
"1382","24-Mar-06",2006,"3","East",11,"George Mason","CAA",63,18.16,7,"Wichita St.","MVC",55,16.06,""
"1383","24-Mar-06",2006,"3","East",1,"Connecticut","BE",98,25.44,5,"Washington","P10",92,20.09,"1 OT"
"1384","24-Mar-06",2006,"3","Midwest",1,"Villanova","BE",60,24.59,4,"Boston College","BE",59,18.65,"1 OT"
"1385","24-Mar-06",2006,"3","Midwest",3,"Florida","SEC",57,28.28,7,"Georgetown","BE",53,21.29,""
"1386","25-Mar-06",2006,"4","South",4,"LSU","SEC",70,22,2,"Texas","B12",60,25.79,"1 OT"
"1387","25-Mar-06",2006,"4","West",2,"UCLA","P10",50,23.4,1,"Memphis","CUSA",45,23.54,""
"1388","26-Mar-06",2006,"4","East",11,"George Mason","CAA",86,18.16,1,"Connecticut","BE",84,25.44,"1 OT"
"1389","26-Mar-06",2006,"4","Midwest",3,"Florida","SEC",75,28.28,1,"Villanova","BE",62,24.59,""
"1390","1-Apr-06",2006,"5","Final Four",2,"UCLA","P10",59,23.4,4,"LSU","SEC",45,22,""
"1391","1-Apr-06",2006,"5","Final Four",3,"Florida","SEC",73,28.28,11,"George Mason","CAA",58,18.16,""
"1392","3-Apr-06",2006,"6","Championship",3,"Florida","SEC",73,28.28,2,"UCLA","P10",57,23.4,""
"1393","13-Mar-07",2007,"PI","West",16,"Niagara","MAAC",77,-2.76,16,"Florida A&M","MEAC",69,-9.57,""
"1394","15-Mar-07",2007,"1","West",11,"VCU","CAA",79,14.55,6,"Duke","ACC",77,23.3,""
"1395","15-Mar-07",2007,"1","East",1,"North Carolina","ACC",86,31.37,16,"Eastern Kentucky","OVC",65,-2.58,""
"1396","15-Mar-07",2007,"1","East",2,"Georgetown","BE",80,28.48,15,"Belmont","ASun",55,4.38,""
"1397","15-Mar-07",2007,"1","East",3,"Washington St.","P10",70,18.87,14,"Oral Roberts","MCon",54,8.36,""
"1398","15-Mar-07",2007,"1","East",6,"Vanderbilt","SEC",77,16.23,11,"George Washington","A10",44,7.28,""
"1399","15-Mar-07",2007,"1","East",7,"Boston College","BE",84,16.18,10,"Texas Tech","B12",75,10.98,""
"1400","15-Mar-07",2007,"1","Midwest",4,"Maryland","ACC",82,22.42,13,"Davidson","SC",70,13.32,""
"1401","15-Mar-07",2007,"1","Midwest",5,"Butler","Horz",57,21.45,12,"Old Dominion","CAA",46,12.7,""
"1402","15-Mar-07",2007,"1","South",1,"Ohio St.","B10",78,29.33,16,"Central Connecticut","NEC",57,-2.24,""
"1403","15-Mar-07",2007,"1","South",3,"Texas A&M","B12",68,26.97,14,"Penn","Ivy",52,7.69,""
"1404","15-Mar-07",2007,"1","South",6,"Louisville","CUSA",78,20.35,11,"Stanford","P10",58,12.37,""
"1405","15-Mar-07",2007,"1","West",2,"UCLA","P10",70,27.15,15,"Weber St.","BSky",42,-2.71,""
"1406","15-Mar-07",2007,"1","West",3,"Pittsburgh","BE",79,22.9,14,"Wright St.","Horz",58,6.66,""
"1407","15-Mar-07",2007,"1","West",7,"Indiana","B10",70,21.58,10,"Gonzaga","WCC",57,15.31,""
"1408","15-Mar-07",2007,"1","East",9,"Michigan St.","B10",61,20.97,8,"Marquette","CUSA",49,17.18,""
"1409","15-Mar-07",2007,"1","South",9,"Xavier","A10",79,18.13,8,"BYU","MWC",77,16.11,""
"1410","16-Mar-07",2007,"1","Midwest",11,"Winthrop","BSth",74,14.81,6,"Notre Dame","BE",64,20.02,""
"1411","16-Mar-07",2007,"1","East",4,"Texas","B12",79,19.24,13,"New Mexico St.","SB",67,7.27,""
"1412","16-Mar-07",2007,"1","East",5,"USC","P10",77,16.86,12,"Arkansas","SEC",60,16.62,""
"1413","16-Mar-07",2007,"1","Midwest",1,"Florida","SEC",112,30.81,16,"Jackson St.","SWAC",69,-9.48,""
"1414","16-Mar-07",2007,"1","Midwest",2,"Wisconsin","B10",76,25.45,15,"Texas A&M Corpus Chris","ind",63,7.76,""
"1415","16-Mar-07",2007,"1","Midwest",3,"Oregon","P10",58,20.76,14,"Miami OH","MAC",56,8.38,""
"1416","16-Mar-07",2007,"1","Midwest",7,"UNLV","MWC",67,16.83,10,"Georgia Tech","ACC",63,19.61,""
"1417","16-Mar-07",2007,"1","South",2,"Memphis","CUSA",73,24.81,15,"North Texas","SB",58,-0.98,""
"1418","16-Mar-07",2007,"1","South",4,"Virginia","ACC",84,15.43,13,"Albany","AE",57,2.25,""
"1419","16-Mar-07",2007,"1","South",5,"Tennessee","SEC",121,18.29,12,"Long Beach St.","BW",86,5.44,""
"1420","16-Mar-07",2007,"1","South",7,"Nevada","WAC",77,16.09,10,"Creighton","MVC",71,18.53,"1 OT"
"1421","16-Mar-07",2007,"1","West",1,"Kansas","B12",107,27.81,16,"Niagara","MAAC",67,-2.76,""
"1422","16-Mar-07",2007,"1","West",4,"Southern Illinois","MVC",61,21.03,13,"Holy Cross","Pat",51,7.4,""
"1423","16-Mar-07",2007,"1","West",5,"Virginia Tech","BE",54,17.38,12,"Illinois","B10",52,17.5,""
"1424","16-Mar-07",2007,"1","West",8,"Kentucky","SEC",67,21.73,9,"Villanova","BE",58,20.11,""
"1425","16-Mar-07",2007,"1","Midwest",9,"Purdue","B10",72,18.31,8,"Arizona","P10",63,19.43,""
"1426","17-Mar-07",2007,"2","East",6,"Vanderbilt","SEC",78,16.23,3,"Washington St.","P10",74,18.87,"2 OT"
"1427","17-Mar-07",2007,"2","East",1,"North Carolina","ACC",81,31.37,9,"Michigan St.","B10",67,20.97,""
"1428","17-Mar-07",2007,"2","East",2,"Georgetown","BE",62,28.48,7,"Boston College","BE",55,16.18,""
"1429","17-Mar-07",2007,"2","South",1,"Ohio St.","B10",78,29.33,9,"Xavier","A10",71,18.13,"1 OT"
"1430","17-Mar-07",2007,"2","South",3,"Texas A&M","B12",72,26.97,6,"Louisville","CUSA",69,20.35,""
"1431","17-Mar-07",2007,"2","West",2,"UCLA","P10",54,27.15,7,"Indiana","B10",49,21.58,""
"1432","17-Mar-07",2007,"2","West",3,"Pittsburgh","BE",84,22.9,11,"VCU","CAA",79,14.55,"1 OT"
"1433","17-Mar-07",2007,"2","Midwest",5,"Butler","Horz",62,21.45,4,"Maryland","ACC",59,22.42,""
"1434","18-Mar-07",2007,"2","Midwest",7,"UNLV","MWC",74,16.83,2,"Wisconsin","B10",68,25.45,""
"1435","18-Mar-07",2007,"2","Midwest",1,"Florida","SEC",74,30.81,9,"Purdue","B10",67,18.31,""
"1436","18-Mar-07",2007,"2","Midwest",3,"Oregon","P10",75,20.76,11,"Winthrop","BSth",61,14.81,""
"1437","18-Mar-07",2007,"2","South",2,"Memphis","CUSA",78,24.81,7,"Nevada","WAC",62,16.09,""
"1438","18-Mar-07",2007,"2","West",1,"Kansas","B12",88,27.81,8,"Kentucky","SEC",76,21.73,""
"1439","18-Mar-07",2007,"2","West",4,"Southern Illinois","MVC",63,21.03,5,"Virginia Tech","BE",48,17.38,""
"1440","18-Mar-07",2007,"2","East",5,"USC","P10",87,16.86,4,"Texas","B12",68,19.24,""
"1441","18-Mar-07",2007,"2","South",5,"Tennessee","SEC",77,18.29,4,"Virginia","ACC",74,15.43,""
"1442","22-Mar-07",2007,"3","South",1,"Ohio St.","B10",85,29.33,5,"Tennessee","SEC",84,18.29,""
"1443","22-Mar-07",2007,"3","South",2,"Memphis","CUSA",65,24.81,3,"Texas A&M","B12",64,26.97,""
"1444","22-Mar-07",2007,"3","West",1,"Kansas","B12",61,27.81,4,"Southern Illinois","MVC",58,21.03,""
"1445","22-Mar-07",2007,"3","West",2,"UCLA","P10",64,27.15,3,"Pittsburgh","BE",55,22.9,""
"1446","23-Mar-07",2007,"3","East",1,"North Carolina","ACC",74,31.37,5,"USC","P10",64,16.86,""
"1447","23-Mar-07",2007,"3","East",2,"Georgetown","BE",66,28.48,6,"Vanderbilt","SEC",65,16.23,""
"1448","23-Mar-07",2007,"3","Midwest",1,"Florida","SEC",65,30.81,5,"Butler","Horz",57,21.45,""
"1449","23-Mar-07",2007,"3","Midwest",3,"Oregon","P10",76,20.76,7,"UNLV","MWC",72,16.83,""
"1450","24-Mar-07",2007,"4","South",1,"Ohio St.","B10",92,29.33,2,"Memphis","CUSA",76,24.81,""
"1451","24-Mar-07",2007,"4","West",2,"UCLA","P10",68,27.15,1,"Kansas","B12",55,27.81,""
"1452","25-Mar-07",2007,"4","Midwest",1,"Florida","SEC",85,30.81,3,"Oregon","P10",77,20.76,""
"1453","25-Mar-07",2007,"4","East",2,"Georgetown","BE",96,28.48,1,"North Carolina","ACC",84,31.37,"1 OT"
"1454","31-Mar-07",2007,"5","Final Four",1,"Florida","SEC",76,30.81,2,"UCLA","P10",66,27.15,""
"1455","31-Mar-07",2007,"5","Final Four",1,"Ohio St.","B10",67,29.33,2,"Georgetown","BE",60,28.48,""
"1456","2-Apr-07",2007,"6","Championship",1,"Florida","SEC",84,30.81,1,"Ohio St.","B10",75,29.33,""
"1457","18-Mar-08",2008,"PI","East",16,"Mount St. Mary's","NEC",69,-1.32,16,"Coppin St.","MEAC",60,-14.41,""
"1458","20-Mar-08",2008,"1","Midwest",11,"Kansas St.","B12",80,18.9,6,"USC","P10",67,18.67,""
"1459","20-Mar-08",2008,"1","East",4,"Washington St.","P10",71,24.32,13,"Winthrop","BSth",40,6.38,""
"1460","20-Mar-08",2008,"1","East",5,"Notre Dame","BE",68,19.07,12,"George Mason","CAA",50,9.68,""
"1461","20-Mar-08",2008,"1","Midwest",1,"Kansas","B12",85,35.21,16,"Portland St.","BSky",61,5.4,""
"1462","20-Mar-08",2008,"1","Midwest",3,"Wisconsin","B10",71,26.68,14,"Cal St. Fullerton","BW",56,8.47,""
"1463","20-Mar-08",2008,"1","Midwest",8,"UNLV","MWC",71,13.71,9,"Kent St.","MAC",58,13.04,""
"1464","20-Mar-08",2008,"1","South",3,"Stanford","P10",77,22.75,14,"Cornell","Ivy",53,4.41,""
"1465","20-Mar-08",2008,"1","South",4,"Pittsburgh","BE",82,19.91,13,"Oral Roberts","MCon",63,10.27,""
"1466","20-Mar-08",2008,"1","South",5,"Michigan St.","B10",72,21.15,12,"Temple","A10",61,12.37,""
"1467","20-Mar-08",2008,"1","South",6,"Marquette","CUSA",74,22.16,11,"Kentucky","SEC",66,10.01,""
"1468","20-Mar-08",2008,"1","West",1,"UCLA","P10",70,29.94,16,"Mississippi Valley St.","SWAC",29,-15.21,""
"1469","20-Mar-08",2008,"1","West",2,"Duke","ACC",71,26.4,15,"Belmont","ASun",70,3.53,""
"1470","20-Mar-08",2008,"1","West",3,"Xavier","A10",73,22.05,14,"Georgia","SEC",61,8.08,""
"1471","20-Mar-08",2008,"1","West",6,"Purdue","B10",90,18.3,11,"Baylor","B12",79,14.82,""
"1472","20-Mar-08",2008,"1","West",7,"West Virginia","BE",75,21.29,10,"Arizona","P10",65,19.14,""
"1473","20-Mar-08",2008,"1","West",9,"Texas A&M","B12",67,19.93,8,"BYU","MWC",62,15.76,""
"1474","21-Mar-08",2008,"1","Midwest",13,"Siena","MAAC",83,7.99,4,"Vanderbilt","SEC",62,12.65,""
"1475","21-Mar-08",2008,"1","West",13,"San Diego","WCC",70,4.64,4,"Connecticut","BE",69,18.9,"1 OT"
"1476","21-Mar-08",2008,"1","Midwest",12,"Villanova","BE",75,14.21,5,"Clemson","ACC",69,22.03,""
"1477","21-Mar-08",2008,"1","West",12,"Western Kentucky","SB",101,14.6,5,"Drake","MVC",99,21.46,"1 OT"
"1478","21-Mar-08",2008,"1","Midwest",10,"Davidson","SC",82,23.61,7,"Gonzaga","WCC",76,19.05,""
"1479","21-Mar-08",2008,"1","East",1,"North Carolina","ACC",113,30.22,16,"Mount St. Mary's","NEC",74,-1.32,""
"1480","21-Mar-08",2008,"1","East",2,"Tennessee","SEC",72,22.17,15,"American","Pat",57,1.67,""
"1481","21-Mar-08",2008,"1","East",3,"Louisville","CUSA",79,25.41,14,"Boise St.","WAC",61,3.89,""
"1482","21-Mar-08",2008,"1","East",6,"Oklahoma","B12",72,14.47,11,"Saint Joseph's","A10",64,14.32,""
"1483","21-Mar-08",2008,"1","East",7,"Butler","Horz",81,19.97,10,"South Alabama","SB",61,11.8,""
"1484","21-Mar-08",2008,"1","Midwest",2,"Georgetown","BE",66,25.56,15,"UMBC","NEC",47,3.86,""
"1485","21-Mar-08",2008,"1","South",1,"Memphis","CUSA",87,31.51,16,"UT Arlington","Slnd",63,-2.31,""
"1486","21-Mar-08",2008,"1","South",2,"Texas","B12",74,25.09,15,"Austin Peay","OVC",54,-0.3,""
"1487","21-Mar-08",2008,"1","South",7,"Miami FL","BE",78,15.38,10,"Saint Mary's","WCC",64,14.66,""
"1488","21-Mar-08",2008,"1","South",8,"Mississippi St.","SEC",76,16.77,9,"Oregon","P10",69,15.66,""
"1489","21-Mar-08",2008,"1","East",9,"Arkansas","SEC",86,15.19,8,"Indiana","B10",72,18.43,""
"1490","22-Mar-08",2008,"2","West",7,"West Virginia","BE",73,21.29,2,"Duke","ACC",67,26.4,""
"1491","22-Mar-08",2008,"2","East",4,"Washington St.","P10",61,24.32,5,"Notre Dame","BE",41,19.07,""
"1492","22-Mar-08",2008,"2","Midwest",1,"Kansas","B12",75,35.21,8,"UNLV","MWC",56,13.71,""
"1493","22-Mar-08",2008,"2","Midwest",3,"Wisconsin","B10",72,26.68,11,"Kansas St.","B12",55,18.9,""
"1494","22-Mar-08",2008,"2","South",3,"Stanford","P10",82,22.75,6,"Marquette","CUSA",81,22.16,"1 OT"
"1495","22-Mar-08",2008,"2","West",1,"UCLA","P10",53,29.94,9,"Texas A&M","B12",49,19.93,""
"1496","22-Mar-08",2008,"2","West",3,"Xavier","A10",85,22.05,6,"Purdue","B10",78,18.3,""
"1497","22-Mar-08",2008,"2","South",5,"Michigan St.","B10",65,21.15,4,"Pittsburgh","BE",54,19.91,""
"1498","23-Mar-08",2008,"2","Midwest",10,"Davidson","SC",74,23.61,2,"Georgetown","BE",70,25.56,""
"1499","23-Mar-08",2008,"2","East",1,"North Carolina","ACC",108,30.22,9,"Arkansas","SEC",77,15.19,""
"1500","23-Mar-08",2008,"2","East",2,"Tennessee","SEC",76,22.17,7,"Butler","Horz",71,19.97,"1 OT"
"1501","23-Mar-08",2008,"2","East",3,"Louisville","CUSA",78,25.41,6,"Oklahoma","B12",48,14.47,""
"1502","23-Mar-08",2008,"2","Midwest",12,"Villanova","BE",84,14.21,13,"Siena","MAAC",72,7.99,""
"1503","23-Mar-08",2008,"2","South",1,"Memphis","CUSA",77,31.51,8,"Mississippi St.","SEC",74,16.77,""
"1504","23-Mar-08",2008,"2","South",2,"Texas","B12",75,25.09,7,"Miami FL","BE",72,15.38,""
"1505","23-Mar-08",2008,"2","West",12,"Western Kentucky","SB",72,14.6,13,"San Diego","WCC",63,4.64,""
"1506","27-Mar-08",2008,"3","East",1,"North Carolina","ACC",68,30.22,4,"Washington St.","P10",47,24.32,""
"1507","27-Mar-08",2008,"3","West",1,"UCLA","P10",88,29.94,12,"Western Kentucky","SB",78,14.6,""
"1508","27-Mar-08",2008,"3","West",3,"Xavier","A10",79,22.05,7,"West Virginia","BE",75,21.29,"1 OT"
"1509","27-Mar-08",2008,"3","East",3,"Louisville","CUSA",79,25.41,2,"Tennessee","SEC",60,22.17,""
"1510","28-Mar-08",2008,"3","Midwest",10,"Davidson","SC",73,23.61,3,"Wisconsin","B10",56,26.68,""
"1511","28-Mar-08",2008,"3","Midwest",1,"Kansas","B12",72,35.21,12,"Villanova","BE",57,14.21,""
"1512","28-Mar-08",2008,"3","South",1,"Memphis","CUSA",92,31.51,5,"Michigan St.","B10",74,21.15,""
"1513","28-Mar-08",2008,"3","South",2,"Texas","B12",82,25.09,3,"Stanford","P10",62,22.75,""
"1514","29-Mar-08",2008,"4","East",1,"North Carolina","ACC",83,30.22,3,"Louisville","CUSA",73,25.41,""
"1515","29-Mar-08",2008,"4","West",1,"UCLA","P10",76,29.94,3,"Xavier","A10",57,22.05,""
"1516","30-Mar-08",2008,"4","Midwest",1,"Kansas","B12",59,35.21,10,"Davidson","SC",57,23.61,""
"1517","30-Mar-08",2008,"4","South",1,"Memphis","CUSA",85,31.51,2,"Texas","B12",67,25.09,""
"1518","5-Apr-08",2008,"5","Final Four",1,"Kansas","B12",84,35.21,1,"North Carolina","ACC",66,30.22,""
"1519","5-Apr-08",2008,"5","Final Four",1,"Memphis","CUSA",78,31.51,1,"UCLA","P10",63,29.94,""
"1520","7-Apr-08",2008,"6","Championship",1,"Kansas","B12",75,35.21,1,"Memphis","CUSA",68,31.51,"1 OT"
"1521","17-Mar-09",2009,"PI","Midwest",16,"Morehead St.","OVC",58,0.76,16,"Alabama St.","SWAC",43,-2.97,""
"1522","19-Mar-09",2009,"1","South",12,"Western Kentucky","SB",76,8.1,5,"Illinois","B10",72,18.72,""
"1523","19-Mar-09",2009,"1","South",10,"Michigan","B10",62,14.75,7,"Clemson","ACC",59,19.62,""
"1524","19-Mar-09",2009,"1","West",10,"Maryland","ACC",84,13.55,7,"California","P10",71,17.37,""
"1525","19-Mar-09",2009,"1","East",2,"Duke","ACC",86,24.31,15,"Binghamton","AE",62,-0.98,""
"1526","19-Mar-09",2009,"1","East",3,"Villanova","BE",80,23.89,14,"American","Pat",67,4.7,""
"1527","19-Mar-09",2009,"1","East",6,"UCLA","P10",65,23.93,11,"VCU","CAA",64,13.62,""
"1528","19-Mar-09",2009,"1","East",7,"Texas","B12",76,19.65,10,"Minnesota","B10",62,15.43,""
"1529","19-Mar-09",2009,"1","South",1,"North Carolina","ACC",101,31.14,16,"Radford","BSth",58,-0.86,""
"1530","19-Mar-09",2009,"1","South",2,"Oklahoma","B12",82,24.59,15,"Morgan St.","MEAC",54,0.99,""
"1531","19-Mar-09",2009,"1","South",4,"Gonzaga","WCC",77,24.51,13,"Akron","MAC",64,6.9,""
"1532","19-Mar-09",2009,"1","South",8,"LSU","SEC",75,14.86,9,"Butler","Horz",71,15.78,""
"1533","19-Mar-09",2009,"1","West",1,"Connecticut","BE",103,29.25,16,"Chattanooga","SC",47,-4.04,""
"1534","19-Mar-09",2009,"1","West",2,"Memphis","CUSA",81,28.67,15,"Cal St. Northridge","BW",70,5.18,""
"1535","19-Mar-09",2009,"1","West",4,"Washington","P10",71,22.09,13,"Mississippi St.","SEC",58,11.55,""
"1536","19-Mar-09",2009,"1","West",5,"Purdue","B10",61,21.84,12,"Northern Iowa","MVC",56,9.7,""
"1537","19-Mar-09",2009,"1","West",9,"Texas A&M","B12",79,15.01,8,"BYU","MWC",66,20.1,""
"1538","20-Mar-09",2009,"1","Midwest",13,"Cleveland St.","Horz",84,11.96,4,"Wake Forest","ACC",69,18.88,""
"1539","20-Mar-09",2009,"1","East",12,"Wisconsin","B10",61,17.62,5,"Florida St.","ACC",59,15.76,"1 OT"
"1540","20-Mar-09",2009,"1","Midwest",12,"Arizona","P10",84,15.96,5,"Utah","MWC",71,17.8,""
"1541","20-Mar-09",2009,"1","Midwest",11,"Dayton","A10",68,10.23,6,"West Virginia","BE",60,24.21,""
"1542","20-Mar-09",2009,"1","Midwest",10,"USC","P10",72,18.26,7,"Boston College","BE",55,11.2,""
"1543","20-Mar-09",2009,"1","East",1,"Pittsburgh","BE",72,28.96,16,"East Tennessee St.","SC",62,5.67,""
"1544","20-Mar-09",2009,"1","East",4,"Xavier","A10",77,20.24,13,"Portland St.","BSky",59,4.04,""
"1545","20-Mar-09",2009,"1","East",8,"Oklahoma St.","B12",77,18.33,9,"Tennessee","SEC",75,16.48,""
"1546","20-Mar-09",2009,"1","Midwest",1,"Louisville","CUSA",74,26.06,16,"Morehead St.","OVC",54,0.76,""
"1547","20-Mar-09",2009,"1","Midwest",2,"Michigan St.","B10",77,24.37,15,"Robert Morris","NEC",62,1.49,""
"1548","20-Mar-09",2009,"1","Midwest",3,"Kansas","B12",84,23.83,14,"North Dakota St.","ind",74,12.29,""
"1549","20-Mar-09",2009,"1","South",3,"Syracuse","BE",59,22.21,14,"Stephen F. Austin","Slnd",44,6.52,""
"1550","20-Mar-09",2009,"1","South",6,"Arizona St.","P10",66,23.03,11,"Temple","A10",57,14.38,""
"1551","20-Mar-09",2009,"1","West",3,"Missouri","B12",78,24.81,14,"Cornell","Ivy",59,5.23,""
"1552","20-Mar-09",2009,"1","West",6,"Marquette","CUSA",58,21.02,11,"Utah St.","BW",57,15.12,""
"1553","20-Mar-09",2009,"1","Midwest",9,"Siena","MAAC",74,11.93,8,"Ohio St.","B10",72,16.34,"2 OT"
"1554","21-Mar-09",2009,"2","East",2,"Duke","ACC",74,24.31,7,"Texas","B12",69,19.65,""
"1555","21-Mar-09",2009,"2","East",3,"Villanova","BE",89,23.89,6,"UCLA","P10",69,23.93,""
"1556","21-Mar-09",2009,"2","South",1,"North Carolina","ACC",84,31.14,8,"LSU","SEC",70,14.86,""
"1557","21-Mar-09",2009,"2","South",2,"Oklahoma","B12",73,24.59,10,"Michigan","B10",63,14.75,""
"1558","21-Mar-09",2009,"2","South",4,"Gonzaga","WCC",83,24.51,12,"Western Kentucky","SB",81,8.1,""
"1559","21-Mar-09",2009,"2","West",1,"Connecticut","BE",92,29.25,9,"Texas A&M","B12",66,15.01,""
"1560","21-Mar-09",2009,"2","West",2,"Memphis","CUSA",89,28.67,10,"Maryland","ACC",70,13.55,""
"1561","21-Mar-09",2009,"2","West",5,"Purdue","B10",76,21.84,4,"Washington","P10",74,22.09,""
"1562","22-Mar-09",2009,"2","East",1,"Pittsburgh","BE",84,28.96,8,"Oklahoma St.","B12",76,18.33,""
"1563","22-Mar-09",2009,"2","East",4,"Xavier","A10",60,20.24,12,"Wisconsin","B10",49,17.62,""
"1564","22-Mar-09",2009,"2","Midwest",1,"Louisville","CUSA",79,26.06,9,"Siena","MAAC",72,11.93,""
"1565","22-Mar-09",2009,"2","Midwest",2,"Michigan St.","B10",74,24.37,10,"USC","P10",69,18.26,""
"1566","22-Mar-09",2009,"2","Midwest",3,"Kansas","B12",60,23.83,11,"Dayton","A10",43,10.23,""
"1567","22-Mar-09",2009,"2","Midwest",12,"Arizona","P10",71,15.96,13,"Cleveland St.","Horz",57,11.96,""
"1568","22-Mar-09",2009,"2","South",3,"Syracuse","BE",78,22.21,6,"Arizona St.","P10",67,23.03,""
"1569","22-Mar-09",2009,"2","West",3,"Missouri","B12",83,24.81,6,"Marquette","CUSA",79,21.02,""
"1570","26-Mar-09",2009,"3","East",1,"Pittsburgh","BE",60,28.96,4,"Xavier","A10",55,20.24,""
"1571","26-Mar-09",2009,"3","West",1,"Connecticut","BE",72,29.25,5,"Purdue","B10",60,21.84,""
"1572","26-Mar-09",2009,"3","East",3,"Villanova","BE",77,23.89,2,"Duke","ACC",54,24.31,""
"1573","26-Mar-09",2009,"3","West",3,"Missouri","B12",102,24.81,2,"Memphis","CUSA",91,28.67,""
"1574","27-Mar-09",2009,"3","Midwest",1,"Louisville","CUSA",103,26.06,12,"Arizona","P10",64,15.96,""
"1575","27-Mar-09",2009,"3","Midwest",2,"Michigan St.","B10",67,24.37,3,"Kansas","B12",62,23.83,""
"1576","27-Mar-09",2009,"3","South",1,"North Carolina","ACC",98,31.14,4,"Gonzaga","WCC",77,24.51,""
"1577","27-Mar-09",2009,"3","South",2,"Oklahoma","B12",84,24.59,3,"Syracuse","BE",71,22.21,""
"1578","28-Mar-09",2009,"4","East",3,"Villanova","BE",78,23.89,1,"Pittsburgh","BE",76,28.96,""
"1579","28-Mar-09",2009,"4","West",1,"Connecticut","BE",82,29.25,3,"Missouri","B12",75,24.81,""
"1580","29-Mar-09",2009,"4","South",1,"North Carolina","ACC",72,31.14,2,"Oklahoma","B12",60,24.59,""
"1581","29-Mar-09",2009,"4","Midwest",2,"Michigan St.","B10",64,24.37,1,"Louisville","CUSA",52,26.06,""
"1582","4-Apr-09",2009,"5","Final Four",1,"North Carolina","ACC",83,31.14,3,"Villanova","BE",69,23.89,""
"1583","4-Apr-09",2009,"5","Final Four",2,"Michigan St.","B10",82,24.37,1,"Connecticut","BE",73,29.25,""
"1584","6-Apr-09",2009,"6","Championship",1,"North Carolina","ACC",89,31.14,2,"Michigan St.","B10",72,24.37,""
"1585","16-Mar-10",2010,"PI","South",16,"Arkansas Pine Bluff","SWAC",61,-6.44,16,"Winthrop","BSth",44,-5.63,""
"1586","18-Mar-10",2010,"1","Midwest",14,"Ohio","MAC",97,8.25,3,"Georgetown","BE",83,22.64,""
"1587","18-Mar-10",2010,"1","West",13,"Murray St.","OVC",66,15.06,4,"Vanderbilt","SEC",65,17.54,""
"1588","18-Mar-10",2010,"1","East",11,"Washington","P10",80,18.19,6,"Marquette","CUSA",78,19.65,""
"1589","18-Mar-10",2010,"1","South",11,"Old Dominion","CAA",51,17.51,6,"Notre Dame","BE",50,17.71,""
"1590","18-Mar-10",2010,"1","South",10,"Saint Mary's","WCC",80,18.59,7,"Richmond","A10",71,15.01,""
"1591","18-Mar-10",2010,"1","East",1,"Kentucky","SEC",100,26.54,16,"East Tennessee St.","SC",71,2.47,""
"1592","18-Mar-10",2010,"1","East",3,"New Mexico","MWC",62,16.18,14,"Montana","BSky",57,8.08,""
"1593","18-Mar-10",2010,"1","Midwest",1,"Kansas","B12",90,31.85,16,"Lehigh","Pat",74,-0.97,""
"1594","18-Mar-10",2010,"1","Midwest",6,"Tennessee","SEC",62,18.5,11,"San Diego St.","MWC",59,16.58,""
"1595","18-Mar-10",2010,"1","South",2,"Villanova","BE",73,21.24,15,"Robert Morris","NEC",70,-0.97,"1 OT"
"1596","18-Mar-10",2010,"1","South",3,"Baylor","B12",68,24.95,14,"Sam Houston St.","Slnd",59,7.42,""
"1597","18-Mar-10",2010,"1","West",2,"Kansas St.","B12",82,25.52,15,"North Texas","SB",62,-0.47,""
"1598","18-Mar-10",2010,"1","West",5,"Butler","Horz",77,22.45,12,"UTEP","WAC",59,16.53,""
