"Year","Round","Fseed","Favored","Fscore","Useed","Underdog","Uscore","Winner","PAKE.x","PASE.x","Season.x","NCAA.x","G.x","W.x","L.x","W.L..x","SRS.x","SOS.x","CW.x","CL.x","HW.x","HL.x","CW2.x","CL3.x","TmP.x","OppP.x","MP.x","FG.x","FGA.x","FG..x","X3P.x","X3PA.x","X3P..x","FT.x","FTA.x","FT..x","ORB.x","TRB.x","AST.x","STL.x","BLK.x","TOV.x","PF.x","AdjEM.x","AdjO.x","AdjD.x","AdjT.x","Luck.x","SoS.AdjEM.x","OppO.x","OppD.x","NCSOS.AdjEM.x","PAKE.y","PASE.y","Season.y","NCAA.y","G.y","W.y","L.y","W.L..y","SRS.y","SOS.y","CW.y","CL.y","HW.y","HL.y","CW2.y","CL3.y","TmP.y","OppP.y","MP.y","FG.y","FGA.y","FG..y","X3P.y","X3PA.y","X3P..y","FT.y","FTA.y","FT..y","ORB.y","TRB.y","AST.y","STL.y","BLK.y","TOV.y","PF.y","AdjEM.y","AdjO.y","AdjD.y","AdjT.y","Luck.y","SoS.AdjEM.y","OppO.y","OppD.y","NCSOS.AdjEM.y"
2017,"2",2,"Louisville",69,7,"Michigan",73,"Michigan",1.1,3.7,"2016-17","NCAAT",34,25,9,0.735,22.47,11.15,12,6,16,1,5,5,2628,2243,1370,952,2085,0.457,238,670,0.355,486,708,0.686,457,1343,461,227,186,374,652,25.51,117.2,91.7,67.9,-0.023,11.14,111.6,100.5,4.2,5.5,6.5,"2016-17","NCAAT",38,26,12,0.684,18.8,10.17,10,8,15,3,3,8,2851,2523,1535,1002,2076,0.483,361,937,0.385,486,624,0.779,280,1111,527,220,108,348,571,23.05,122.3,99.2,63.1,-0.025,10.76,110.3,99.5,-0.53
2017,"2",2,"Duke",81,7,"South Carolina",88,"South Carolina",-1.8,-5.1,"2016-17","NCAAT",37,28,9,0.757,21.56,10.91,11,7,15,1,4,6,2991,2597,1480,1019,2144,0.475,311,822,0.378,642,842,0.762,390,1341,484,226,172,421,675,24.17,121,96.8,68.3,0.014,11.43,111,99.6,0.03,2.3,2.5,"2016-17","NCAAT",37,26,11,0.703,17.52,10.16,12,6,15,3,6,5,2707,2414,1505,924,2197,0.421,248,733,0.338,611,874,0.699,464,1346,468,288,142,480,751,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93
2017,"2",2,"Kentucky",65,10,"Wichita St.",62,"Kentucky",8.7,9.2,"2016-17","NCAAT",38,32,6,0.842,23.88,10.49,16,2,15,2,7,3,3225,2716,1525,1134,2396,0.473,267,757,0.353,690,980,0.704,470,1512,585,229,200,443,716,27.72,119.1,91.4,72,0.006,10.98,110.5,99.5,3.74,0,1.4,"2016-17","NCAAT",36,31,5,0.861,21.24,2.96,17,1,16,1,9,1,2916,2246,1440,992,2114,0.469,310,769,0.403,622,848,0.733,433,1472,586,235,140,406,676,26.14,118.7,92.6,68,-0.021,1.5,105,103.5,-0.32
2017,"2",1,"Kansas",90,9,"Michigan St.",70,"Kansas",4.7,-0.2,"2016-17","NCAAT",36,31,5,0.861,23.53,12.23,16,2,14,1,10,1,2995,2588,1455,1071,2193,0.488,318,787,0.404,535,789,0.678,428,1393,584,250,162,456,639,27.45,121.9,94.5,70.2,0.067,12.43,111.2,98.8,2.39,11.2,14,"2016-17","NCAAT",35,20,15,0.571,13.67,10.5,10,8,14,2,2,7,2515,2404,1405,905,1927,0.47,273,732,0.373,432,646,0.669,328,1275,591,151,162,490,699,15.51,111.4,95.9,66.9,-0.011,10.99,110.6,99.6,4.01
2017,"2",1,"North Carolina",72,8,"Arkansas",65,"North Carolina",11.7,9.1,"2016-17","NCAAT",40,33,7,0.825,24.84,11.76,14,4,16,0,6,5,3377,2824,1605,1226,2633,0.466,283,798,0.355,642,916,0.701,630,1748,722,283,139,473,711,28.22,120.7,92.5,71.3,0.037,12.49,112,99.5,3.87,-3.6,-3,"2016-17","NCAAT",36,26,10,0.722,14.04,8.6,12,6,15,3,6,5,2855,2659,1440,997,2165,0.461,233,638,0.365,628,825,0.761,401,1298,497,278,170,428,739,16.25,116.1,99.8,69.7,0.086,8.37,108.6,100.2,-1.55
2017,"2",3,"Oregon",75,11,"Rhode Island",72,"Oregon",6.5,5.7,"2016-17","NCAAT",39,33,6,0.846,20.8,8.38,16,2,17,0,7,3,3076,2565,1565,1091,2270,0.481,334,880,0.38,560,787,0.712,412,1431,614,253,248,454,614,25.02,118.2,93.2,67,0.034,8.05,109.2,101.2,0.51,0.7,0.5,"2016-17","NCAAT",35,25,10,0.714,12.88,4.62,13,5,13,3,7,5,2577,2288,1405,916,2019,0.454,217,653,0.332,528,791,0.668,409,1301,467,227,206,389,725,16.26,111.5,95.2,66.4,-0.033,4.27,106.8,102.5,1.62
2017,"2",3,"Baylor",82,11,"USC",78,"Baylor",0.3,0.1,"2016-17","NCAAT",35,27,8,0.771,19.75,11.87,12,6,15,2,6,4,2550,2228,1400,921,1956,0.471,230,641,0.359,478,661,0.723,451,1329,544,180,166,469,617,24.23,117.1,92.9,63.7,0.023,13.08,111.7,98.6,1.67,0.7,0.3,"2016-17","NCAAT",36,26,10,0.722,11.48,6.4,10,8,14,3,6,5,2816,2633,1445,975,2139,0.456,283,782,0.362,583,787,0.741,387,1286,550,252,190,398,571,13.45,114.2,100.7,68.7,0.079,5.49,108.8,103.3,-3.37
2017,"2",3,"UCLA",79,6,"Cincinnati",67,"UCLA",8.3,7.9,"2016-17","NCAAT",36,31,5,0.861,20.67,6.39,15,3,16,1,8,2,3233,2719,1440,1210,2320,0.522,354,872,0.406,459,622,0.738,343,1386,771,212,191,404,583,23.63,124,100.4,72.6,0.021,5.17,108,102.8,-4.66,-7.4,-7.5,"2016-17","NCAAT",36,30,6,0.833,18.43,5.49,16,2,18,0,8,3,2674,2208,1450,969,2116,0.458,264,764,0.346,472,688,0.686,437,1328,557,261,173,361,566,22.18,114.9,92.8,63.5,0.026,4.17,107.1,103,-0.47
2017,"3",2,"Arizona",71,11,"Xavier",73,"Xavier",2.7,1.2,"2016-17","NCAAT",37,32,5,0.865,18.25,7.63,16,2,15,1,9,1,2833,2440,1480,977,2048,0.477,244,625,0.39,635,830,0.765,380,1358,501,201,119,413,625,23.31,118.4,95.1,66,0.046,7.13,108.7,101.5,1.69,4,3.4,"2016-17","NCAAT",38,24,14,0.632,14.8,11.51,9,9,12,4,4,8,2836,2711,1525,981,2148,0.457,267,776,0.344,607,881,0.689,451,1417,559,228,100,478,708,16.7,115.7,99,67.2,0.044,11.73,111.2,99.5,5.32
2017,"3",3,"Oregon",69,7,"Michigan",68,"Oregon",6.5,5.7,"2016-17","NCAAT",39,33,6,0.846,20.8,8.38,16,2,17,0,7,3,3076,2565,1565,1091,2270,0.481,334,880,0.38,560,787,0.712,412,1431,614,253,248,454,614,25.02,118.2,93.2,67,0.034,8.05,109.2,101.2,0.51,5.5,6.5,"2016-17","NCAAT",38,26,12,0.684,18.8,10.17,10,8,15,3,3,8,2851,2523,1535,1002,2076,0.483,361,937,0.385,486,624,0.779,280,1111,527,220,108,348,571,23.05,122.3,99.2,63.1,-0.025,10.76,110.3,99.5,-0.53
2017,"3",1,"Gonzaga",61,4,"West Virginia",58,"Gonzaga",2.2,1.5,"2016-17","NCAAT",39,37,2,0.949,25.26,4.13,17,1,15,1,10,0,3222,2398,1560,1149,2280,0.504,286,749,0.382,638,890,0.717,378,1587,595,265,183,448,660,32.05,118.4,86.3,70.1,0.02,2.99,106.2,103.3,1.01,3,4.3,"2016-17","NCAAT",37,28,9,0.757,24.45,9.67,12,6,16,2,6,4,3014,2467,1505,1059,2333,0.454,275,759,0.362,621,907,0.685,534,1387,607,371,176,455,756,27.17,116.5,89.4,69.9,-0.043,10.84,110.1,99.2,-7.97
2017,"3",1,"Kansas",98,4,"Purdue",66,"Kansas",4.7,-0.2,"2016-17","NCAAT",36,31,5,0.861,23.53,12.23,16,2,14,1,10,1,2995,2588,1455,1071,2193,0.488,318,787,0.404,535,789,0.678,428,1393,584,250,162,456,639,27.45,121.9,94.5,70.2,0.067,12.43,111.2,98.8,2.39,1.3,3,"2016-17","NCAAT",35,27,8,0.771,20.13,8.79,14,4,15,2,6,4,2790,2393,1415,980,2044,0.479,315,782,0.403,515,680,0.757,344,1322,640,181,87,455,552,23.12,117,93.9,69.1,0.016,9,109.6,100.6,-2.38
2017,"3",3,"Baylor",50,7,"South Carolina",70,"South Carolina",0.3,0.1,"2016-17","NCAAT",35,27,8,0.771,19.75,11.87,12,6,15,2,6,4,2550,2228,1400,921,1956,0.471,230,641,0.359,478,661,0.723,451,1329,544,180,166,469,617,24.23,117.1,92.9,63.7,0.023,13.08,111.7,98.6,1.67,2.3,2.5,"2016-17","NCAAT",37,26,11,0.703,17.52,10.16,12,6,15,3,6,5,2707,2414,1505,924,2197,0.421,248,733,0.338,611,874,0.699,464,1346,468,288,142,480,751,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93
2017,"3",1,"North Carolina",92,4,"Butler",80,"North Carolina",11.7,9.1,"2016-17","NCAAT",40,33,7,0.825,24.84,11.76,14,4,16,0,6,5,3377,2824,1605,1226,2633,0.466,283,798,0.355,642,916,0.701,630,1748,722,283,139,473,711,28.22,120.7,92.5,71.3,0.037,12.49,112,99.5,3.87,9.2,11,"2016-17","NCAAT",34,25,9,0.735,17.7,10.23,12,6,13,3,7,4,2595,2341,1370,906,1898,0.477,261,714,0.366,522,704,0.741,287,1091,453,206,96,346,640,20.76,117.7,97,65.9,0.002,10.81,110.8,100,5.12
2017,"3",2,"Kentucky",86,3,"UCLA",75,"Kentucky",8.7,9.2,"2016-17","NCAAT",38,32,6,0.842,23.88,10.49,16,2,15,2,7,3,3225,2716,1525,1134,2396,0.473,267,757,0.353,690,980,0.704,470,1512,585,229,200,443,716,27.72,119.1,91.4,72,0.006,10.98,110.5,99.5,3.74,8.3,7.9,"2016-17","NCAAT",36,31,5,0.861,20.67,6.39,15,3,16,1,8,2,3233,2719,1440,1210,2320,0.522,354,872,0.406,459,622,0.738,343,1386,771,212,191,404,583,23.63,124,100.4,72.6,0.021,5.17,108,102.8,-4.66
2017,"3",4,"Florida",84,8,"Wisconsin",83,"Florida",8.6,11.3,"2016-17","NCAAT",36,27,9,0.75,22.4,11.01,14,4,9,1,8,4,2804,2394,1455,953,2118,0.45,278,776,0.358,620,851,0.729,416,1331,450,272,167,431,661,27.5,116.9,89.5,69,-0.041,12.46,110.3,97.8,8.19,3.9,7.7,"2016-17","NCAAT",37,27,10,0.73,19.4,9.4,12,6,15,2,5,5,2678,2308,1500,971,2135,0.455,283,788,0.359,453,703,0.644,460,1377,504,250,130,411,602,22.99,115.1,92.1,63.4,-0.003,10,110.6,100.6,-1.29
2017,"4",1,"Kansas",60,3,"Oregon",74,"Oregon",4.7,-0.2,"2016-17","NCAAT",36,31,5,0.861,23.53,12.23,16,2,14,1,10,1,2995,2588,1455,1071,2193,0.488,318,787,0.404,535,789,0.678,428,1393,584,250,162,456,639,27.45,121.9,94.5,70.2,0.067,12.43,111.2,98.8,2.39,6.5,5.7,"2016-17","NCAAT",39,33,6,0.846,20.8,8.38,16,2,17,0,7,3,3076,2565,1565,1091,2270,0.481,334,880,0.38,560,787,0.712,412,1431,614,253,248,454,614,25.02,118.2,93.2,67,0.034,8.05,109.2,101.2,0.51
2017,"4",1,"Gonzaga",83,11,"Xavier",59,"Gonzaga",2.2,1.5,"2016-17","NCAAT",39,37,2,0.949,25.26,4.13,17,1,15,1,10,0,3222,2398,1560,1149,2280,0.504,286,749,0.382,638,890,0.717,378,1587,595,265,183,448,660,32.05,118.4,86.3,70.1,0.02,2.99,106.2,103.3,1.01,4,3.4,"2016-17","NCAAT",38,24,14,0.632,14.8,11.51,9,9,12,4,4,8,2836,2711,1525,981,2148,0.457,267,776,0.344,607,881,0.689,451,1417,559,228,100,478,708,16.7,115.7,99,67.2,0.044,11.73,111.2,99.5,5.32
2017,"4",4,"Florida",70,7,"South Carolina",77,"South Carolina",8.6,11.3,"2016-17","NCAAT",36,27,9,0.75,22.4,11.01,14,4,9,1,8,4,2804,2394,1455,953,2118,0.45,278,776,0.358,620,851,0.729,416,1331,450,272,167,431,661,27.5,116.9,89.5,69,-0.041,12.46,110.3,97.8,8.19,2.3,2.5,"2016-17","NCAAT",37,26,11,0.703,17.52,10.16,12,6,15,3,6,5,2707,2414,1505,924,2197,0.421,248,733,0.338,611,874,0.699,464,1346,468,288,142,480,751,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93
2017,"4",1,"North Carolina",75,2,"Kentucky",73,"North Carolina",11.7,9.1,"2016-17","NCAAT",40,33,7,0.825,24.84,11.76,14,4,16,0,6,5,3377,2824,1605,1226,2633,0.466,283,798,0.355,642,916,0.701,630,1748,722,283,139,473,711,28.22,120.7,92.5,71.3,0.037,12.49,112,99.5,3.87,8.7,9.2,"2016-17","NCAAT",38,32,6,0.842,23.88,10.49,16,2,15,2,7,3,3225,2716,1525,1134,2396,0.473,267,757,0.353,690,980,0.704,470,1512,585,229,200,443,716,27.72,119.1,91.4,72,0.006,10.98,110.5,99.5,3.74
2017,"5",1,"Gonzaga",77,7,"South Carolina",73,"Gonzaga",2.2,1.5,"2016-17","NCAAT",39,37,2,0.949,25.26,4.13,17,1,15,1,10,0,3222,2398,1560,1149,2280,0.504,286,749,0.382,638,890,0.717,378,1587,595,265,183,448,660,32.05,118.4,86.3,70.1,0.02,2.99,106.2,103.3,1.01,2.3,2.5,"2016-17","NCAAT",37,26,11,0.703,17.52,10.16,12,6,15,3,6,5,2707,2414,1505,924,2197,0.421,248,733,0.338,611,874,0.699,464,1346,468,288,142,480,751,20.8,108.9,88.1,68.6,-0.005,10.63,110.2,99.5,1.93
2017,"5",1,"North Carolina",77,3,"Oregon",76,"North Carolina",11.7,9.1,"2016-17","NCAAT",40,33,7,0.825,24.84,11.76,14,4,16,0,6,5,3377,2824,1605,1226,2633,0.466,283,798,0.355,642,916,0.701,630,1748,722,283,139,473,711,28.22,120.7,92.5,71.3,0.037,12.49,112,99.5,3.87,6.5,5.7,"2016-17","NCAAT",39,33,6,0.846,20.8,8.38,16,2,17,0,7,3,3076,2565,1565,1091,2270,0.481,334,880,0.38,560,787,0.712,412,1431,614,253,248,454,614,25.02,118.2,93.2,67,0.034,8.05,109.2,101.2,0.51
2017,"6",1,"Gonzaga",65,1,"North Carolina",71,"North Carolina",2.2,1.5,"2016-17","NCAAT",39,37,2,0.949,25.26,4.13,17,1,15,1,10,0,3222,2398,1560,1149,2280,0.504,286,749,0.382,638,890,0.717,378,1587,595,265,183,448,660,32.05,118.4,86.3,70.1,0.02,2.99,106.2,103.3,1.01,11.7,9.1,"2016-17","NCAAT",40,33,7,0.825,24.84,11.76,14,4,16,0,6,5,3377,2824,1605,1226,2633,0.466,283,798,0.355,642,916,0.701,630,1748,722,283,139,473,711,28.22,120.7,92.5,71.3,0.037,12.49,112,99.5,3.87
2018,"PI",16,"Radford",71,16,"LIU Brooklyn",61,"Radford",0,0,"2017-18","NCAAT",36,23,13,0.639,-2.61,-4.08,12,6,12,2,7,10,2422,2336,1465,850,2000,0.425,277,793,0.349,445,614,0.725,414,1244,442,226,105,441,596,0.07,102.9,102.9,63,0.063,-4.03,102.8,106.9,3.49,-0.3,-0.1,"2017-18","NCAAT",35,18,17,0.514,-8.61,-8.19,10,8,12,4,5,11,2696,2674,1405,935,2055,0.455,279,815,0.342,547,786,0.696,367,1327,442,194,111,496,687,-8.27,102.3,110.6,71.6,0.012,-8.68,100.2,108.9,-6.06
2018,"PI",11,"UCLA",58,11,"St. Bonaventure",65,"St. Bonaventure",8.3,7.9,"2017-18","NCAAT",33,21,12,0.636,12.07,6.86,11,7,14,2,3,7,2679,2507,1350,927,2014,0.46,310,813,0.381,515,715,0.72,335,1283,495,184,131,399,592,13.52,115,101.4,70.3,-0.027,6.42,108.1,101.7,2.93,-1.3,-1.3,"2017-18","NCAAT",34,26,8,0.765,8.87,2.61,14,4,13,1,9,4,2620,2407,1380,884,1959,0.451,255,661,0.386,597,794,0.752,344,1208,472,239,118,391,674,11.21,110.8,99.5,69.4,0.078,2.8,107,104.2,1.17
2018,"PI",16,"Texas Southern",64,16,"North Carolina Central",46,"Texas Southern",-0.1,-0.1,"2017-18","NCAAT",36,16,20,0.444,-7.53,-5.53,12,6,8,2,5,17,2787,2859,1450,925,2111,0.438,280,781,0.359,657,906,0.725,368,1301,438,207,145,453,631,-6.65,104.6,111.2,71.7,-0.01,-6.3,101,107.3,17.2,-0.3,-0.2,"2017-18","NCAAT",35,19,16,0.543,-13.19,-12.31,9,7,12,2,3,13,2520,2425,1405,949,2060,0.461,212,640,0.331,410,597,0.687,410,1336,545,179,117,495,650,-13.41,96.6,110,65,0.019,-12.78,98.4,111.2,-1.47
2018,"PI",11,"Syracuse",60,11,"Arizona St.",56,"Syracuse",7.7,6,"2017-18","NCAAT",37,23,14,0.622,12.89,10.02,8,10,14,5,4,6,2466,2360,1500,832,1995,0.417,208,655,0.318,594,807,0.736,433,1375,395,258,198,460,611,14.82,107,92.2,62.9,0.021,9.81,111.3,101.5,-0.2,-1.2,-0.9,"2017-18","NCAAT",32,20,12,0.625,14.37,6.56,8,10,13,4,4,6,2645,2395,1290,888,1920,0.463,288,793,0.363,581,793,0.733,315,1126,458,209,114,343,604,14.13,116.7,102.6,71.3,-0.083,5.48,107.4,101.9,0.94
2018,"1",3,"Tennessee",73,14,"Wright St.",47,"Tennessee",-0.2,-0.2,"2017-18","NCAAT",35,26,9,0.743,18.2,10.12,13,5,13,2,8,4,2584,2301,1410,885,2012,0.44,273,718,0.38,541,715,0.757,404,1262,550,222,156,422,680,22.27,114.6,92.4,66,0.019,11.01,111.2,100.2,7.1,-0.3,-0.3,"2017-18","NCAAT",35,25,10,0.714,0.58,-3.64,14,4,14,2,8,7,2500,2307,1410,873,2019,0.432,237,703,0.337,517,723,0.715,354,1266,460,231,77,459,558,2.89,100.6,97.7,68.3,0.074,-3.79,102.7,106.5,2.23
2018,"1",4,"Gonzaga",68,13,"UNC Greensboro",64,"Gonzaga",2.2,1.5,"2017-18","NCAAT",37,32,5,0.865,18.43,2.59,17,1,15,1,10,1,3091,2505,1500,1125,2261,0.498,328,891,0.368,513,725,0.708,405,1477,564,234,134,420,631,23.03,118.1,95.1,69.4,0.009,1.57,106.4,104.8,3.12,-0.3,-0.3,"2017-18","NCAAT",35,27,8,0.771,4.54,-3.87,15,3,16,1,8,6,2562,2189,1430,924,2075,0.445,331,938,0.353,383,549,0.698,417,1307,487,267,132,481,650,9.22,104.9,95.7,65.2,-0.024,-4.57,103.7,108.2,-3.46
2018,"1",10,"Oklahoma",78,7,"Rhode Island",83,"Rhode Island",-0.9,-2.7,"2017-18","NCAAT",32,18,14,0.563,13.81,10.56,8,10,13,2,2,9,2718,2614,1295,954,2063,0.462,300,836,0.359,510,684,0.746,337,1229,479,208,151,428,551,14.16,114.6,100.5,75.5,-0.008,11.68,111.3,99.6,2.13,0.7,0.5,"2017-18","NCAAT",34,26,8,0.765,11.81,4.61,15,3,15,1,7,4,2583,2338,1370,954,2096,0.455,236,670,0.352,439,630,0.697,386,1170,520,249,118,362,645,13.93,111.1,97.2,68.4,0.063,3.49,107.6,104.1,3.83
2018,"1",1,"Kansas",76,16,"Penn",60,"Kansas",4.7,-0.2,"2017-18","NCAAT",39,31,8,0.795,21.39,11.87,13,5,14,3,8,3,3174,2803,1565,1165,2366,0.492,391,974,0.401,453,640,0.708,372,1388,649,254,160,456,597,23.49,120.9,97.4,68.8,0.076,12.41,111.7,99.3,3.55,-2.3,-1.9,"2017-18","NCAAT",33,24,9,0.727,2.24,-3.17,12,2,11,3,9,4,2506,2274,1355,893,1948,0.458,291,831,0.35,429,651,0.659,283,1239,508,194,92,391,566,3.69,103.1,99.4,68.9,0.076,-4.15,103.7,107.8,-2.98
2018,"1",2,"Duke",89,15,"Iona",67,"Duke",-1.8,-5.1,"2017-18","NCAAT",37,29,8,0.784,24.44,9.71,13,5,15,1,6,5,3121,2576,1490,1125,2288,0.492,309,831,0.372,562,791,0.71,492,1519,648,275,185,460,574,28.86,122.4,93.6,69.7,-0.034,10.6,110.4,99.8,4.09,-1.3,-1.1,"2017-18","NCAAT",34,20,14,0.588,0.76,-2.19,11,7,8,3,7,8,2702,2602,1385,957,2076,0.461,324,846,0.383,462,626,0.738,290,1146,542,229,103,395,587,2.63,110,107.3,70.7,-0.008,-2.12,103.1,105.2,2.14
2018,"1",5,"Ohio St.",81,12,"South Dakota St.",73,"Ohio St.",-3.2,-2.8,"2017-18","NCAAT",34,25,9,0.735,17.67,9.03,15,3,16,2,6,2,2591,2297,1375,951,1980,0.48,239,678,0.353,450,616,0.731,330,1245,499,209,132,399,595,21.16,116,94.9,67,0.02,8.75,109.8,101.1,0.26,-1.2,-1.4,"2017-18","NCAAT",35,28,7,0.8,6.84,-0.38,13,1,15,0,8,5,2958,2599,1415,1003,2147,0.467,374,927,0.403,578,759,0.762,308,1360,467,172,80,353,562,10.2,113.8,103.6,70.5,0.097,-0.09,105.8,105.9,3.59
2018,"1",11,"Loyola Chicago",64,6,"Miami FL",62,"Loyola Chicago",3.2,3.4,"2017-18","NCAAT",38,32,6,0.842,10.38,1.81,15,3,14,1,9,4,2721,2377,1520,995,1963,0.507,277,700,0.396,454,626,0.725,229,1222,594,241,90,472,528,16.39,111.4,95,65.5,0.077,2.48,104.8,102.3,-5.47,-0.4,-2.1,"2017-18","NCAAT",32,22,10,0.688,12.83,6.96,11,7,11,3,8,4,2361,2173,1290,875,1881,0.465,247,678,0.364,362,547,0.662,317,1113,424,210,130,367,518,15.43,112.9,97.4,67,0.017,8.08,109.1,101,-3.82
2018,"1",8,"Seton Hall",94,9,"North Carolina St.",83,"Seton Hall",-0.7,-0.9,"2017-18","NCAAT",34,22,12,0.647,15.67,10.11,10,8,14,3,5,6,2701,2512,1370,971,2073,0.468,250,685,0.365,509,729,0.698,414,1302,527,210,117,432,614,18.04,116.9,98.8,69.5,-0.028,10.12,110.5,100.4,0,-0.4,1.3,"2017-18","NCAAT",33,21,12,0.636,12.91,6.7,11,7,16,3,4,5,2682,2477,1325,965,2054,0.47,263,707,0.372,489,703,0.696,400,1176,531,244,122,400,609,14.52,116.3,101.8,71.4,-0.001,7.71,108.6,100.9,-9.71
2018,"1",1,"Villanova",87,16,"Radford",61,"Villanova",2.9,1.1,"2017-18","NCAAT",40,36,4,0.9,26.64,10.24,14,4,12,1,9,3,3463,2807,1615,1220,2440,0.5,464,1158,0.401,559,718,0.779,380,1436,655,259,162,426,645,33.76,127.8,94,68.7,-0.018,11.31,111.3,100,3.98,0,0,"2017-18","NCAAT",36,23,13,0.639,-2.61,-4.08,12,6,12,2,7,10,2422,2336,1465,850,2000,0.425,277,793,0.349,445,614,0.725,414,1244,442,226,105,441,596,0.07,102.9,102.9,63,0.063,-4.03,102.8,106.9,3.49
2018,"1",5,"Kentucky",78,12,"Davidson",73,"Kentucky",8.7,9.2,"2017-18","NCAAT",37,26,11,0.703,17.24,10.73,10,8,16,2,4,6,2840,2599,1485,998,2115,0.472,195,546,0.357,649,930,0.698,439,1431,489,208,176,480,702,20.44,115.8,95.4,68.8,-0.008,10.91,110.8,99.8,4.67,-1.1,0.3,"2017-18","NCAAT",33,21,12,0.636,11.02,2.57,13,5,11,1,6,8,2519,2240,1335,899,1874,0.48,353,907,0.389,368,461,0.798,225,1078,551,155,65,315,503,14.7,117,102.3,64.5,-0.063,2.11,105.6,103.5,1.33
2018,"1",3,"Texas Tech",70,14,"Stephen F. Austin",60,"Texas Tech",2.3,3.1,"2017-18","NCAAT",37,27,10,0.73,19.38,9.6,11,7,17,1,4,6,2759,2397,1490,964,2096,0.46,252,702,0.359,579,823,0.704,396,1332,529,262,158,454,669,22.59,113.3,90.8,66.7,-0.007,10.31,110.7,100.4,-5.24,0.1,0.5,"2017-18","NCAAT",35,28,7,0.8,2.67,-6.46,14,4,16,1,9,5,2819,2386,1400,1000,2059,0.486,242,651,0.372,577,819,0.705,399,1248,498,361,107,540,765,5.58,104.5,99,71.1,0.031,-7.16,100.6,107.8,-2.26
2018,"1",6,"Houston",67,11,"San Diego St.",65,"Houston",-0.5,-0.2,"2017-18","NCAAT",35,27,8,0.771,15.99,4.16,14,4,15,0,6,5,2685,2271,1400,952,2066,0.461,297,768,0.387,484,674,0.718,404,1352,505,218,106,418,737,20.24,114.6,94.4,68.4,-0.015,3.9,106.6,102.7,-3.08,-2.3,-2.7,"2017-18","NCAAT",33,22,11,0.667,12.23,3.91,11,7,13,2,5,7,2545,2240,1320,902,1967,0.459,239,709,0.337,502,702,0.715,364,1250,488,206,107,394,564,14.09,110.5,96.4,68.8,-0.032,3.46,107.2,103.8,-0.8
2018,"1",8,"Virginia Tech",83,9,"Alabama",86,"Alabama",-0.8,-0.9,"2017-18","NCAAT",33,21,12,0.636,14.35,6.72,10,8,14,4,6,5,2634,2382,1335,931,1865,0.499,289,745,0.388,483,681,0.709,244,1078,542,191,74,395,523,16.03,115.3,99.3,68.7,-0.018,7.91,109.2,101.3,-9.76,-0.2,-0.6,"2017-18","NCAAT",36,20,16,0.556,12.34,10.64,8,10,12,4,2,8,2604,2543,1440,910,1975,0.461,229,702,0.326,555,828,0.67,358,1290,458,228,192,513,676,13.41,108.7,95.2,68.7,0.017,11.17,110.9,99.7,2.54
2018,"1",4,"Arizona",68,13,"Buffalo",89,"Buffalo",2.7,1.2,"2017-18","NCAAT",35,27,8,0.771,15.67,6.84,14,4,15,1,8,3,2818,2509,1420,1009,2003,0.504,237,642,0.369,563,741,0.76,352,1277,531,173,158,426,603,17.7,118,100.4,67.1,0.036,5.96,108.5,102.5,2.51,-0.1,0,"2017-18","NCAAT",36,27,9,0.75,7.99,0.25,15,3,14,1,8,5,3047,2742,1455,1105,2334,0.473,351,948,0.37,486,695,0.699,426,1388,597,225,146,446,755,11.53,114.7,103.2,72.7,0.006,-0.06,105.1,105.2,3.87
2018,"1",6,"Florida",77,11,"St. Bonaventure",62,"Florida",8.6,11.3,"2017-18","NCAAT",34,21,13,0.618,16.67,10.08,11,7,12,5,5,4,2577,2353,1375,893,2065,0.432,308,832,0.37,483,673,0.718,366,1198,445,237,164,335,591,18.96,114.5,95.5,67.1,-0.059,10.74,110.2,99.5,4.57,-1.3,-1.3,"2017-18","NCAAT",34,26,8,0.765,8.87,2.61,14,4,13,1,9,4,2620,2407,1380,884,1959,0.451,255,661,0.386,597,794,0.752,344,1208,472,239,118,391,674,11.21,110.8,99.5,69.4,0.078,2.8,107,104.2,1.17
2018,"1",3,"Michigan",61,14,"Montana",47,"Michigan",5.5,6.5,"2017-18","NCAAT",41,33,8,0.805,19.03,9.41,13,5,15,1,6,5,3019,2596,1655,1092,2335,0.468,361,1011,0.357,474,717,0.661,336,1367,585,261,126,379,643,24.2,114.7,90.5,64.9,0.052,10.32,111.4,101.1,-4.83,-0.6,-0.5,"2017-18","NCAAT",34,26,8,0.765,6.28,-2.25,16,2,14,0,8,6,2625,2329,1380,944,2021,0.467,186,549,0.339,551,780,0.706,400,1258,428,264,114,422,716,10.4,108.8,98.4,68,0,-1.96,104,106,2.09
