"Year","Round","WSeed","Winner","WScore","LSeed","Loser","LScore","AdjEM.x","AdjO.x","AdjD.x","AdjT.x","Luck.x","SoS.AdjEM.x","OppO.x","OppD.x","NCSOS.AdjEM.x","AdjEM.y","AdjO.y","AdjD.y","AdjT.y","Luck.y","SoS.AdjEM.y","OppO.y","OppD.y","NCSOS.AdjEM.y"
2006,"1",5,"Washington",75,12,"Utah St.",61,20.09,114.8,94.7,71.6,0.007,5.21,105.5,100.3,-7.56,10.86,113.4,102.6,60.9,0.026,1.59,102.8,101.2,-2.41
2006,"1",7,"Wichita St.",86,10,"Seton Hall",66,16.06,111.8,95.7,62.6,0.032,6.03,104.7,98.7,0.35,9.06,106.5,97.4,65.7,0.086,6.93,106,99.1,-1.81
2006,"1",3,"Florida",76,14,"South Alabama",50,28.28,117.9,89.7,66.9,-0.011,8.35,107.7,99.3,-8.46,9.28,109.1,99.9,65.7,0.056,-2.51,100.8,103.3,-3.47
2006,"1",4,"Boston College",88,13,"Pacific",76,18.65,117.8,99.2,61.5,0.024,7.43,107.1,99.7,-5.69,10.87,109.8,99,62.8,0.01,-1.99,102.7,104.7,0.54
2006,"1",1,"Duke",70,16,"Southern",54,27.54,119.4,91.8,69.8,0.047,10.51,108.1,97.6,6.81,-3.4,96.2,99.6,64.8,0.081,-7.68,96.6,104.3,13.07
2006,"1",4,"LSU",80,13,"Iona",64,22,109.8,87.8,67.5,0.008,10.68,108.3,97.6,1.75,11.33,109.7,98.4,69.6,0.024,0.66,106,105.3,3.83
2006,"1",8,"George Washington",88,9,"UNC Wilmington",85,14.67,110.3,95.6,71.2,0.106,-1.23,101.1,102.4,-15.01,14.77,107.2,92.4,62.6,-0.006,1.59,103.6,102,0.11
2006,"1",2,"UCLA",78,15,"Belmont",44,23.4,112.7,89.3,61.6,0.02,8.3,107.4,99.1,1.6,-0.73,107.1,107.8,69.1,0.024,-8.62,99.7,108.4,5.97
2006,"1",3,"Gonzaga",79,14,"Xavier",75,15.64,119.1,103.5,66.3,0.036,4.38,104.4,100,7.98,12.73,110.9,98.2,65.3,-0.065,1.91,103.6,101.6,-3.38
2006,"1",6,"Indiana",87,11,"San Diego St.",83,15.53,110,94.4,66.5,-0.012,9.77,108.8,99,2.17,12.78,112.8,100,66.1,-0.001,2.27,103.7,101.5,-2.2
2006,"1",14,"Northwestern St.",64,3,"Iowa",63,7.51,106.6,99.1,67.6,0.016,-1.45,102.2,103.6,10.25,18.22,103.8,85.6,64.7,0.046,7.86,107.7,99.9,-0.77
2006,"1",13,"Bradley",77,4,"Kansas",73,16.5,107.5,91,69.3,-0.019,6.94,105.4,98.5,-2.22,23.22,110.4,87.2,67.7,-0.043,6.03,106,99.9,-1.11
2006,"1",11,"George Mason",75,6,"Michigan St.",65,18.16,109.7,91.5,62.6,0.017,4.11,105.3,101.2,2.16,16.02,116.3,100.3,64.2,0.004,8.89,106.4,97.5,-1.03
2006,"1",10,"North Carolina St.",58,7,"California",52,15.92,112.5,96.6,64.4,0.013,6.74,107.1,100.3,-7.99,13.68,110.5,96.8,61.9,0.021,7.59,106.8,99.3,-0.77
2006,"1",1,"Connecticut",72,16,"Albany",59,25.44,117.8,92.3,68.7,0.077,8.98,107.4,98.4,-3.8,2.63,106.2,103.6,63.8,0.027,-5.65,99.6,105.3,0.12
2006,"1",3,"North Carolina",69,14,"Murray St.",65,22.16,115.9,93.7,70.2,-0.01,9.1,107.6,98.6,-0.83,8.56,104.5,96,63.2,0.01,-5.31,102.3,107.6,4.32
2006,"1",8,"Kentucky",69,9,"UAB",64,17.13,114.4,97.3,64.1,-0.001,10.02,108.2,98.2,3.02,12.65,109.1,96.5,68.5,0.058,1.51,101.8,100.3,0.98
2006,"1",1,"Villanova",58,16,"Monmouth",45,24.59,116.3,91.7,65.6,0.08,10.79,108.4,97.6,3.17,-0.68,95.8,96.4,64.6,0.018,-3.55,101.2,104.7,4.12
2006,"1",2,"Ohio St.",70,15,"Davidson",62,20.68,113,92.3,65.2,0.028,6.74,107,100.3,-3.33,4.86,109.9,105,66,-0.025,-3.3,101.4,104.7,9.24
2006,"1",7,"Georgetown",54,10,"Northern Iowa",49,21.29,116.5,95.2,57.8,-0.026,9.58,108.1,98.5,-1.83,15.84,109,93.1,59.6,-0.025,6.18,104.4,98.2,0.24
2006,"1",8,"Arizona",94,9,"Wisconsin",75,17.23,112.2,95,67.7,-0.037,10.53,108,97.5,9.27,14.94,111.5,96.6,65.2,-0.024,7.96,106.6,98.6,0.91
2006,"1",2,"Texas",60,15,"Penn",52,25.79,117.5,91.7,63.9,0.039,7.79,106.1,98.3,-0.02,7.3,101.8,94.5,64.3,-0.03,-5.06,100,105,1.85
2006,"1",6,"West Virginia",64,11,"Southern Illinois",46,19.49,116.1,96.6,62.5,-0.046,10.37,108.4,98,-0.49,13.6,102.9,89.3,60.7,0.032,5.81,103.6,97.8,0.44
2006,"1",1,"Memphis",94,16,"Oral Roberts",78,23.54,113.2,89.6,70.8,-0.007,3.89,103.9,100,7.82,5.7,107.1,101.4,66.9,-0.035,-3.45,102.8,106.2,6.88
2006,"1",5,"Pittsburgh",79,12,"Kent St.",64,21.72,112.4,90.6,64.6,-0.031,7.81,108,100.1,-6.92,10.54,108.3,97.8,65.7,0.017,0.67,103.2,102.5,-1.52
2006,"1",9,"Bucknell",59,8,"Arkansas",55,12.56,105.7,93.1,61.8,0.092,-3.17,100.2,103.4,7.18,18.47,112.2,93.8,66,-0.062,6.35,106,99.6,-4.78
2006,"2",7,"Wichita St.",80,2,"Tennessee",73,16.06,111.8,95.7,62.6,0.032,6.03,104.7,98.7,0.35,19.44,116.6,97.2,71.1,0.012,9.44,108,98.5,-0.74
2006,"2",3,"Florida",82,11,"Milwaukee",60,28.28,117.9,89.7,66.9,-0.011,8.35,107.7,99.3,-8.46,11.86,108.3,96.5,67.7,0.017,1.54,104.9,103.4,4.95
2006,"2",4,"Boston College",69,12,"Montana",56,18.65,117.8,99.2,61.5,0.024,7.43,107.1,99.7,-5.69,8.95,111.6,102.7,66.2,0.056,-0.62,103.6,104.2,-0.71
2006,"2",1,"Duke",74,8,"George Washington",61,27.54,119.4,91.8,69.8,0.047,10.51,108.1,97.6,6.81,14.67,110.3,95.6,71.2,0.106,-1.23,101.1,102.4,-15.01
2006,"2",4,"LSU",58,12,"Texas A&M",57,22,109.8,87.8,67.5,0.008,10.68,108.3,97.6,1.75,15.9,106.7,90.8,63,-0.008,4.22,104.8,100.6,-12.2
2006,"2",2,"UCLA",62,10,"Alabama",59,23.4,112.7,89.3,61.6,0.02,8.3,107.4,99.1,1.6,12.48,112.8,100.3,63.4,0.005,9.21,107.7,98.4,1.6
2006,"2",3,"Gonzaga",90,6,"Indiana",80,15.64,119.1,103.5,66.3,0.036,4.38,104.4,100,7.98,15.53,110,94.4,66.5,-0.012,9.77,108.8,99,2.17
2006,"2",5,"Washington",67,4,"Illinois",64,20.09,114.8,94.7,71.6,0.007,5.21,105.5,100.3,-7.56,23.2,114.5,91.3,62.1,-0.019,6.77,106.4,99.6,-4.52
2006,"2",11,"George Mason",65,3,"North Carolina",60,18.16,109.7,91.5,62.6,0.017,4.11,105.3,101.2,2.16,22.16,115.9,93.7,70.2,-0.01,9.1,107.6,98.6,-0.83
2006,"2",13,"Bradley",72,5,"Pittsburgh",66,16.5,107.5,91,69.3,-0.019,6.94,105.4,98.5,-2.22,21.72,112.4,90.6,64.6,-0.031,7.81,108,100.1,-6.92
2006,"2",7,"Georgetown",70,2,"Ohio St.",52,21.29,116.5,95.2,57.8,-0.026,9.58,108.1,98.5,-1.83,20.68,113,92.3,65.2,0.028,6.74,107,100.3,-3.33
2006,"2",1,"Connecticut",87,8,"Kentucky",83,25.44,117.8,92.3,68.7,0.077,8.98,107.4,98.4,-3.8,17.13,114.4,97.3,64.1,-0.001,10.02,108.2,98.2,3.02
2006,"2",1,"Villanova",82,8,"Arizona",78,24.59,116.3,91.7,65.6,0.08,10.79,108.4,97.6,3.17,17.23,112.2,95,67.7,-0.037,10.53,108,97.5,9.27
2006,"2",2,"Texas",75,10,"North Carolina St.",54,25.79,117.5,91.7,63.9,0.039,7.79,106.1,98.3,-0.02,15.92,112.5,96.6,64.4,0.013,6.74,107.1,100.3,-7.99
2006,"2",6,"West Virginia",67,14,"Northwestern St.",54,19.49,116.1,96.6,62.5,-0.046,10.37,108.4,98,-0.49,7.51,106.6,99.1,67.6,0.016,-1.45,102.2,103.6,10.25
2006,"2",1,"Memphis",72,9,"Bucknell",56,23.54,113.2,89.6,70.8,-0.007,3.89,103.9,100,7.82,12.56,105.7,93.1,61.8,0.092,-3.17,100.2,103.4,7.18
2006,"3",4,"LSU",62,1,"Duke",54,22,109.8,87.8,67.5,0.008,10.68,108.3,97.6,1.75,27.54,119.4,91.8,69.8,0.047,10.51,108.1,97.6,6.81
2006,"3",2,"Texas",74,6,"West Virginia",71,25.79,117.5,91.7,63.9,0.039,7.79,106.1,98.3,-0.02,19.49,116.1,96.6,62.5,-0.046,10.37,108.4,98,-0.49
2006,"3",1,"Memphis",80,13,"Bradley",64,23.54,113.2,89.6,70.8,-0.007,3.89,103.9,100,7.82,16.5,107.5,91,69.3,-0.019,6.94,105.4,98.5,-2.22
2006,"3",2,"UCLA",73,3,"Gonzaga",71,23.4,112.7,89.3,61.6,0.02,8.3,107.4,99.1,1.6,15.64,119.1,103.5,66.3,0.036,4.38,104.4,100,7.98
2006,"3",11,"George Mason",63,7,"Wichita St.",55,18.16,109.7,91.5,62.6,0.017,4.11,105.3,101.2,2.16,16.06,111.8,95.7,62.6,0.032,6.03,104.7,98.7,0.35
2006,"3",1,"Connecticut",98,5,"Washington",92,25.44,117.8,92.3,68.7,0.077,8.98,107.4,98.4,-3.8,20.09,114.8,94.7,71.6,0.007,5.21,105.5,100.3,-7.56
2006,"3",1,"Villanova",60,4,"Boston College",59,24.59,116.3,91.7,65.6,0.08,10.79,108.4,97.6,3.17,18.65,117.8,99.2,61.5,0.024,7.43,107.1,99.7,-5.69
2006,"3",3,"Florida",57,7,"Georgetown",53,28.28,117.9,89.7,66.9,-0.011,8.35,107.7,99.3,-8.46,21.29,116.5,95.2,57.8,-0.026,9.58,108.1,98.5,-1.83
2006,"4",4,"LSU",70,2,"Texas",60,22,109.8,87.8,67.5,0.008,10.68,108.3,97.6,1.75,25.79,117.5,91.7,63.9,0.039,7.79,106.1,98.3,-0.02
2006,"4",2,"UCLA",50,1,"Memphis",45,23.4,112.7,89.3,61.6,0.02,8.3,107.4,99.1,1.6,23.54,113.2,89.6,70.8,-0.007,3.89,103.9,100,7.82
2006,"4",11,"George Mason",86,1,"Connecticut",84,18.16,109.7,91.5,62.6,0.017,4.11,105.3,101.2,2.16,25.44,117.8,92.3,68.7,0.077,8.98,107.4,98.4,-3.8
2006,"4",3,"Florida",75,1,"Villanova",62,28.28,117.9,89.7,66.9,-0.011,8.35,107.7,99.3,-8.46,24.59,116.3,91.7,65.6,0.08,10.79,108.4,97.6,3.17
2006,"5",2,"UCLA",59,4,"LSU",45,23.4,112.7,89.3,61.6,0.02,8.3,107.4,99.1,1.6,22,109.8,87.8,67.5,0.008,10.68,108.3,97.6,1.75
2006,"5",3,"Florida",73,11,"George Mason",58,28.28,117.9,89.7,66.9,-0.011,8.35,107.7,99.3,-8.46,18.16,109.7,91.5,62.6,0.017,4.11,105.3,101.2,2.16
2006,"6",3,"Florida",73,2,"UCLA",57,28.28,117.9,89.7,66.9,-0.011,8.35,107.7,99.3,-8.46,23.4,112.7,89.3,61.6,0.02,8.3,107.4,99.1,1.6
2007,"PI",16,"Niagara",77,16,"Florida A&M",69,-2.76,107.2,110,68.3,0.118,-6.17,101.3,107.5,-5.19,-9.57,100.6,110.2,67.6,0.104,-10.39,97.7,108,10.61
2007,"1",11,"VCU",79,6,"Duke",77,14.55,116.6,102,65.5,0.002,0.2,104.2,104,0.25,23.3,113.2,89.9,64.5,-0.074,11.3,110.7,99.4,3.88
2007,"1",1,"North Carolina",86,16,"Eastern Kentucky",65,31.37,121,89.6,72.4,-0.046,10.95,111,100.1,3.1,-2.58,102.7,105.3,61.3,0.078,-6.17,101.8,107.9,6.66
2007,"1",2,"Georgetown",80,15,"Belmont",55,28.48,122,93.5,59.4,0.006,10.41,109.7,99.3,-1.02,4.38,106.6,102.2,66.1,0.022,-6.74,100,106.8,2.22
2007,"1",3,"Washington St.",70,14,"Oral Roberts",54,18.87,111.7,92.8,60,0.004,6.79,107.6,100.9,-4.96,8.36,107.1,98.7,66.5,-0.007,-0.93,104.9,105.8,4.23
2007,"1",6,"Vanderbilt",77,11,"George Washington",44,16.23,115.7,99.4,66.6,0.008,9.34,109.5,100.2,-2.74,7.28,105,97.7,66.9,0.089,-0.57,104.7,105.3,-5.16
2007,"1",7,"Boston College",84,10,"Texas Tech",75,16.18,117.3,101.1,64.3,0.026,10.36,110.7,100.4,-2.41,10.98,112.2,101.3,64.9,0.056,7.79,108.3,100.5,2.29
2007,"1",4,"Maryland",82,13,"Davidson",70,22.42,112.4,90,71.4,-0.027,8.48,108.9,100.4,-3.07,13.32,111.8,98.5,71.9,0.067,-1.7,103.2,104.9,4.64
2007,"1",5,"Butler",57,12,"Old Dominion",46,21.45,118,96.5,58.1,0.016,4.77,106.6,101.8,6.61,12.7,108.6,95.9,65.8,0.013,0.84,105.6,104.8,0.64
2007,"1",1,"Ohio St.",78,16,"Central Connecticut",57,29.33,121,91.7,64.9,0.057,9.82,109,99.2,-1.71,-2.24,104.1,106.3,63.3,0.06,-8.44,100.4,108.8,-5.1
2007,"1",3,"Texas A&M",68,14,"Penn",52,26.97,119.3,92.3,63.7,-0.047,5.38,106.7,101.4,-5.98,7.69,109.8,102.1,67.9,0.047,-2.74,102.5,105.3,1.14
2007,"1",6,"Louisville",78,11,"Stanford",58,20.35,113.5,93.1,64.2,-0.046,7.29,107.9,100.6,-3.61,12.37,109.7,97.3,65.9,0.028,9.5,109.2,99.7,-0.33
2007,"1",2,"UCLA",70,15,"Weber St.",42,27.15,115.4,88.3,63.7,0.019,11.08,111,99.9,5.93,-2.71,102.1,104.8,65.2,0.098,-3.46,104.8,108.3,1.83
2007,"1",3,"Pittsburgh",79,14,"Wright St.",58,22.9,118.1,95.2,62.2,0.033,9.54,109.6,100.1,0.72,6.66,104.5,97.8,63,0.137,0.23,105.7,105.5,-2.57
2007,"1",7,"Indiana",70,10,"Gonzaga",57,21.58,115.4,93.8,64.9,-0.058,9.96,108.5,98.5,1.51,15.31,115.3,100,67.1,-0.032,4.15,106.7,102.5,9.52
2007,"1",9,"Michigan St.",61,8,"Marquette",49,20.97,112.8,91.8,60.3,-0.036,9.07,109.2,100.2,-1.63,17.18,111.8,94.6,67.6,0.009,7.59,108.3,100.7,-4.27
2007,"1",9,"Xavier",79,8,"BYU",77,18.13,117.3,99.2,66.2,-0.047,2.83,106.5,103.6,3.4,16.11,116.7,100.6,67.6,0.001,4.24,106.8,102.5,-0.3
2007,"1",11,"Winthrop",74,6,"Notre Dame",64,14.81,112.9,98,61.9,0.055,-2.71,103.1,105.8,15.06,20.02,118.1,98.1,70.7,-0.018,4.03,105.9,101.9,-13.12
2007,"1",4,"Texas",79,13,"New Mexico St.",67,19.24,119.5,100.3,67.6,-0.008,7.56,108.1,100.6,-2,7.27,108.3,101.1,69.7,0.035,-0.3,104.2,104.5,-3.75
2007,"1",5,"USC",77,12,"Arkansas",60,16.86,111,94.2,67.1,0.016,8.26,108.3,100,-6.62,16.62,110.6,93.9,66.1,-0.021,10.1,110.3,100.2,1.28
2007,"1",1,"Florida",112,16,"Jackson St.",69,30.81,122.8,92,65.8,0.028,8.73,109.1,100.3,-6.87,-9.48,100.2,109.7,69.7,0.14,-10.16,95.6,105.8,7.09
2007,"1",2,"Wisconsin",76,15,"Texas A&M Corpus Chris",63,25.45,115.6,90.1,63.8,0.034,7.78,108.1,100.3,-1.57,7.76,114.1,106.4,68.1,0.057,-5.12,100.8,105.9,2.12
2007,"1",3,"Oregon",58,14,"Miami OH",56,20.76,118.3,97.6,66,0.031,7.19,108,100.8,-9.09,8.38,105.7,97.4,58.1,-0.024,4.09,106.2,102.1,6.44
2007,"1",7,"UNLV",67,10,"Georgia Tech",63,16.83,112.6,95.8,65.2,0.098,5.61,109.1,103.5,2.29,19.61,116.9,97.3,67.2,-0.067,9.63,109.5,99.9,-3.11
2007,"1",2,"Memphis",73,15,"North Texas",58,24.81,115.4,90.6,68.4,0.03,2.93,105.3,102.4,3.41,-0.98,103,104,69.1,0.034,-6.4,102.2,108.6,-2.88
2007,"1",4,"Virginia",84,13,"Albany",57,15.43,114.1,98.7,67.9,0.006,8.27,109.2,100.9,-4.35,2.25,107.4,105.2,63.7,0.109,-3.47,102.4,105.9,0.94
2007,"1",5,"Tennessee",121,12,"Long Beach St.",86,18.29,115.9,97.6,71.3,0.035,10.57,110.3,99.8,1.81,5.44,112.2,106.8,71,0.11,-3.34,102,105.4,-2.96
2007,"1",7,"Nevada",77,10,"Creighton",71,16.09,117.2,101.2,66.3,0.03,1.98,104.2,102.2,1.53,18.53,113.8,95.3,62.7,-0.023,8.84,108.3,99.4,4.1
2007,"1",1,"Kansas",107,16,"Niagara",67,27.81,115.3,87.5,68.7,0.031,6.86,108.1,101.2,-0.93,-2.76,107.2,110,68.3,0.118,-6.17,101.3,107.5,-5.19
2007,"1",4,"Southern Illinois",61,13,"Holy Cross",51,21.03,109.8,88.8,61,0.017,10.19,110.2,100,7.3,7.4,103,95.6,62.5,0.025,-3.7,101.5,105.2,0.98
2007,"1",5,"Virginia Tech",54,12,"Illinois",52,17.38,112.4,95,63.7,-0.004,9.85,109.9,100.1,0.79,17.5,107.3,89.8,62,-0.017,8.06,108.4,100.4,-0.2
2007,"1",8,"Kentucky",67,9,"Villanova",58,21.73,117,95.3,65.8,-0.029,13.23,111,97.8,8.21,20.11,113.4,93.3,65.8,-0.036,11.02,110.5,99.5,2.82
2007,"1",9,"Purdue",72,8,"Arizona",63,18.31,110.7,92.4,66.5,0.002,9.37,109.8,100.4,1.08,19.43,119.5,100.1,68.3,-0.009,12.2,110.4,98.2,10.23
2007,"2",6,"Vanderbilt",78,3,"Washington St.",74,16.23,115.7,99.4,66.6,0.008,9.34,109.5,100.2,-2.74,18.87,111.7,92.8,60,0.004,6.79,107.6,100.9,-4.96
2007,"2",1,"North Carolina",81,9,"Michigan St.",67,31.37,121,89.6,72.4,-0.046,10.95,111,100.1,3.1,20.97,112.8,91.8,60.3,-0.036,9.07,109.2,100.2,-1.63
2007,"2",2,"Georgetown",62,7,"Boston College",55,28.48,122,93.5,59.4,0.006,10.41,109.7,99.3,-1.02,16.18,117.3,101.1,64.3,0.026,10.36,110.7,100.4,-2.41
2007,"2",1,"Ohio St.",78,9,"Xavier",71,29.33,121,91.7,64.9,0.057,9.82,109,99.2,-1.71,18.13,117.3,99.2,66.2,-0.047,2.83,106.5,103.6,3.4
2007,"2",3,"Texas A&M",72,6,"Louisville",69,26.97,119.3,92.3,63.7,-0.047,5.38,106.7,101.4,-5.98,20.35,113.5,93.1,64.2,-0.046,7.29,107.9,100.6,-3.61
2007,"2",2,"UCLA",54,7,"Indiana",49,27.15,115.4,88.3,63.7,0.019,11.08,111,99.9,5.93,21.58,115.4,93.8,64.9,-0.058,9.96,108.5,98.5,1.51
2007,"2",3,"Pittsburgh",84,11,"VCU",79,22.9,118.1,95.2,62.2,0.033,9.54,109.6,100.1,0.72,14.55,116.6,102,65.5,0.002,0.2,104.2,104,0.25
2007,"2",5,"Butler",62,4,"Maryland",59,21.45,118,96.5,58.1,0.016,4.77,106.6,101.8,6.61,22.42,112.4,90,71.4,-0.027,8.48,108.9,100.4,-3.07
2007,"2",7,"UNLV",74,2,"Wisconsin",68,16.83,112.6,95.8,65.2,0.098,5.61,109.1,103.5,2.29,25.45,115.6,90.1,63.8,0.034,7.78,108.1,100.3,-1.57
2007,"2",1,"Florida",74,9,"Purdue",67,30.81,122.8,92,65.8,0.028,8.73,109.1,100.3,-6.87,18.31,110.7,92.4,66.5,0.002,9.37,109.8,100.4,1.08
2007,"2",3,"Oregon",75,11,"Winthrop",61,20.76,118.3,97.6,66,0.031,7.19,108,100.8,-9.09,14.81,112.9,98,61.9,0.055,-2.71,103.1,105.8,15.06
2007,"2",2,"Memphis",78,7,"Nevada",62,24.81,115.4,90.6,68.4,0.03,2.93,105.3,102.4,3.41,16.09,117.2,101.2,66.3,0.03,1.98,104.2,102.2,1.53
2007,"2",1,"Kansas",88,8,"Kentucky",76,27.81,115.3,87.5,68.7,0.031,6.86,108.1,101.2,-0.93,21.73,117,95.3,65.8,-0.029,13.23,111,97.8,8.21
2007,"2",4,"Southern Illinois",63,5,"Virginia Tech",48,21.03,109.8,88.8,61,0.017,10.19,110.2,100,7.3,17.38,112.4,95,63.7,-0.004,9.85,109.9,100.1,0.79
2007,"2",5,"USC",87,4,"Texas",68,16.86,111,94.2,67.1,0.016,8.26,108.3,100,-6.62,19.24,119.5,100.3,67.6,-0.008,7.56,108.1,100.6,-2
2007,"2",5,"Tennessee",77,4,"Virginia",74,18.29,115.9,97.6,71.3,0.035,10.57,110.3,99.8,1.81,15.43,114.1,98.7,67.9,0.006,8.27,109.2,100.9,-4.35
2007,"3",1,"Ohio St.",85,5,"Tennessee",84,29.33,121,91.7,64.9,0.057,9.82,109,99.2,-1.71,18.29,115.9,97.6,71.3,0.035,10.57,110.3,99.8,1.81
2007,"3",2,"Memphis",65,3,"Texas A&M",64,24.81,115.4,90.6,68.4,0.03,2.93,105.3,102.4,3.41,26.97,119.3,92.3,63.7,-0.047,5.38,106.7,101.4,-5.98
2007,"3",1,"Kansas",61,4,"Southern Illinois",58,27.81,115.3,87.5,68.7,0.031,6.86,108.1,101.2,-0.93,21.03,109.8,88.8,61,0.017,10.19,110.2,100,7.3
2007,"3",2,"UCLA",64,3,"Pittsburgh",55,27.15,115.4,88.3,63.7,0.019,11.08,111,99.9,5.93,22.9,118.1,95.2,62.2,0.033,9.54,109.6,100.1,0.72
2007,"3",1,"North Carolina",74,5,"USC",64,31.37,121,89.6,72.4,-0.046,10.95,111,100.1,3.1,16.86,111,94.2,67.1,0.016,8.26,108.3,100,-6.62
2007,"3",2,"Georgetown",66,6,"Vanderbilt",65,28.48,122,93.5,59.4,0.006,10.41,109.7,99.3,-1.02,16.23,115.7,99.4,66.6,0.008,9.34,109.5,100.2,-2.74
2007,"3",1,"Florida",65,5,"Butler",57,30.81,122.8,92,65.8,0.028,8.73,109.1,100.3,-6.87,21.45,118,96.5,58.1,0.016,4.77,106.6,101.8,6.61
2007,"3",3,"Oregon",76,7,"UNLV",72,20.76,118.3,97.6,66,0.031,7.19,108,100.8,-9.09,16.83,112.6,95.8,65.2,0.098,5.61,109.1,103.5,2.29
2007,"4",1,"Ohio St.",92,2,"Memphis",76,29.33,121,91.7,64.9,0.057,9.82,109,99.2,-1.71,24.81,115.4,90.6,68.4,0.03,2.93,105.3,102.4,3.41
2007,"4",2,"UCLA",68,1,"Kansas",55,27.15,115.4,88.3,63.7,0.019,11.08,111,99.9,5.93,27.81,115.3,87.5,68.7,0.031,6.86,108.1,101.2,-0.93
2007,"4",1,"Florida",85,3,"Oregon",77,30.81,122.8,92,65.8,0.028,8.73,109.1,100.3,-6.87,20.76,118.3,97.6,66,0.031,7.19,108,100.8,-9.09
2007,"4",2,"Georgetown",96,1,"North Carolina",84,28.48,122,93.5,59.4,0.006,10.41,109.7,99.3,-1.02,31.37,121,89.6,72.4,-0.046,10.95,111,100.1,3.1
2007,"5",1,"Florida",76,2,"UCLA",66,30.81,122.8,92,65.8,0.028,8.73,109.1,100.3,-6.87,27.15,115.4,88.3,63.7,0.019,11.08,111,99.9,5.93
2007,"5",1,"Ohio St.",67,2,"Georgetown",60,29.33,121,91.7,64.9,0.057,9.82,109,99.2,-1.71,28.48,122,93.5,59.4,0.006,10.41,109.7,99.3,-1.02
2007,"6",1,"Florida",84,1,"Ohio St.",75,30.81,122.8,92,65.8,0.028,8.73,109.1,100.3,-6.87,29.33,121,91.7,64.9,0.057,9.82,109,99.2,-1.71
2008,"PI",16,"Mount St. Mary's",69,16,"Coppin St.",60,-1.32,99.3,100.6,66.1,0.014,-5.35,101.6,106.9,-0.05,-14.41,92.4,106.8,62.9,0.065,-7.38,98.1,105.5,7.87
2008,"1",11,"Kansas St.",80,6,"USC",67,18.9,114.2,95.3,69.7,-0.049,9.09,108,98.9,-2.73,18.67,110.5,91.9,65.2,-0.005,11.18,109.7,98.5,0.4
2008,"1",4,"Washington St.",71,13,"Winthrop",40,24.32,115.1,90.8,58.3,-0.004,8.99,109,100,-6.51,6.38,99.5,93.1,61.6,0,-1.01,105.1,106.1,7.81
2008,"1",5,"Notre Dame",68,12,"George Mason",50,19.07,114.6,95.6,69.5,0.042,6.88,107.5,100.6,-7.02,9.68,110.7,101,61.6,-0.01,-0.57,102.6,103.2,2.28
2008,"1",1,"Kansas",85,16,"Portland St.",61,35.21,120.9,85.7,66.8,0.012,9.57,109.2,99.6,-1.41,5.4,108.6,103.2,66.3,0.062,-3.5,102.7,106.2,3.95
2008,"1",3,"Wisconsin",71,14,"Cal St. Fullerton",56,26.68,113.5,86.8,61.1,0.043,7.35,107.1,99.8,-0.19,8.47,112.3,103.9,71.6,-0.01,-3.95,101.5,105.5,-3.01
2008,"1",8,"UNLV",71,9,"Kent St.",58,13.71,110.2,96.5,63.9,0.081,3.1,104.3,101.2,-0.86,13.04,107.8,94.8,65.1,0.075,1.03,103.5,102.5,-0.11
2008,"1",3,"Stanford",77,14,"Cornell",53,22.75,113.6,90.9,63.4,0.04,9.32,109.1,99.7,-6.32,4.41,110.1,105.7,67.9,0.086,-6.93,99.1,106,-3.59
2008,"1",4,"Pittsburgh",82,13,"Oral Roberts",63,19.91,116.5,96.6,63.9,0.027,9.52,107.8,98.3,-1.69,10.27,104.7,94.5,63.6,0.032,-0.01,105.4,105.4,8.75
2008,"1",5,"Michigan St.",72,12,"Temple",61,21.15,115.8,94.7,63.3,0.032,8.71,108.2,99.5,0.59,12.37,112.8,100.4,63.6,-0.018,6.08,107.4,101.3,3.73
2008,"1",6,"Marquette",74,11,"Kentucky",66,22.16,115.3,93.1,66.6,-0.027,8.62,107.9,99.3,-6.37,10.01,107.8,97.8,62.4,0.01,6.74,107.4,100.7,-3.13
2008,"1",1,"UCLA",70,16,"Mississippi Valley St.",29,29.94,118,88.1,64.1,0.047,10.03,109.3,99.3,-1.63,-15.21,91.9,107.1,63,0.115,-11,96.7,107.7,13.04
2008,"1",2,"Duke",71,15,"Belmont",70,26.4,116.3,89.9,71.5,-0.006,10.06,109.1,99,3.36,3.53,109.7,106.2,68.6,0.075,-5.21,100.9,106.1,0.51
2008,"1",3,"Xavier",73,14,"Georgia",61,22.05,117.3,95.2,63.8,0.054,6.94,108.1,101.2,3.5,8.08,104.3,96.2,64.7,-0.032,7.55,108.5,101,-4.1
2008,"1",6,"Purdue",90,11,"Baylor",79,18.3,110.5,92.2,66.9,-0.025,6.41,106.2,99.7,-3.61,14.82,115.7,100.9,70.1,-0.028,7.58,106.9,99.3,-4.83
2008,"1",7,"West Virginia",75,10,"Arizona",65,21.29,114.6,93.3,63.8,-0.019,9,108.5,99.5,-1.98,19.14,116.4,97.3,63.5,-0.079,12.72,110.3,97.6,8.75
2008,"1",9,"Texas A&M",67,8,"BYU",62,19.93,112.3,92.3,61.8,0.004,8.28,107.4,99.1,-5.13,15.76,107.4,91.7,67.8,0.027,1.47,104.2,102.7,-4.23
2008,"1",13,"Siena",83,4,"Vanderbilt",62,7.99,108.6,100.7,67.6,0.036,-1.41,104.1,105.5,3.69,12.65,112.3,99.6,68.2,0.11,5.2,107.4,102.2,-1.7
