Year,Round,Fseed,Favored,Fscore,Useed,Underdog,Uscore,Winner,PAKE.d,PASE.d,G.d,W.d,L.d,W.L..d,SRS.d,SOS.d,CW.d,CL.d,HW.d,HL.d,CW2.d,CL3.d,TmP.d,OppP.d,MP.d,FG.d,FGA.d,FG..d,X3P.d,X3PA.d,X3P..d,FT.d,FTA.d,FT..d,ORB.d,TRB.d,AST.d,STL.d,BLK.d,TOV.d,PF.d,AdjEM.d,AdjO.d,AdjD.d,AdjT.d,Luck.d,SoS.AdjEM.d,OppO.d,OppD.d,NCSOS.AdjEM.d
2008,1,5,Drake,99,12,Western Kentucky,101,Western Kentucky,-2,-2,-3,-1,-2,0.042,4.74,3.91,-1,1,1,0,0,0,-345,-353,,-177,-277,-0.026,40,153,-0.024,-31,-99,0.058,-56,-134,27,-36,-50,-124,-276,6.86,8.1,1.2,-5.3,0.032,5.74,2.2,-3.6,-1.58
2008,1,10,Davidson,82,7,Gonzaga,76,Davidson,-3.3,-1.2,3,4,-1,0.048,-0.88,-0.49,7,-1,-1,0,4,0,279,168,,140,361,-0.016,108,315,-0.011,-109,-157,0.005,48,67,136,37,-39,-47,70,4.56,2.5,-2.1,0.3,-0.007,0.79,1.2,0.3,7.22
2008,1,1,North Carolina,113,16,Mount St. Mary's,74,North Carolina,11.8,9.1,5,17,-12,0.364,27.76,13.24,3,-5,6,-5,3,-7,1101,527,215,428,708,0.045,12,15,0.011,233,257,0.054,260,543,219,72,53,74,-13,31.54,22.8,-8.7,6.4,0.036,15.53,6.4,-9.1,1.55
2008,1,2,Tennessee,72,15,American,57,Tennessee,0.3,0.1,3,10,-7,0.225,20.28,11.84,4,-2,5,-4,-1,-5,806,470,,337,672,0.018,52,237,-0.051,80,201,-0.08,180,294,247,182,32,16,162,20.5,8.3,-12.3,10.3,0.065,13.81,9.5,-4.3,9.81
2008,1,3,Louisville,79,14,Boise St.,61,Louisville,1.2,3.9,2,2,0,0.015,17.4,10.07,2,0,4,-3,-4,0,-156,-352,,-62,55,-0.045,1,88,-0.043,-33,-34,-0.014,78,120,-63,74,98,-43,68,21.52,4.4,-17.1,-5.4,-0.142,11.98,5.1,-6.9,4.15
2008,1,6,Oklahoma,72,11,Saint Joseph's,64,Oklahoma,0.8,-0.9,1,2,-1,0.039,2.34,3.87,0,0,6,-2,-5,0,-106,-58,45,-28,80,-0.035,-27,-8,-0.038,-23,13,-0.045,54,154,-66,-16,-19,19,-3,0.15,-5.6,-5.7,-0.9,0.146,3.64,1.4,-2.2,-1.89
2008,1,7,Butler,81,10,South Alabama,61,Butler,9.8,11.8,1,4,-3,0.094,5.24,3.85,0,0,-3,0,4,-2,-139,-173,,-64,-45,-0.025,99,232,0.018,-110,-186,0.033,-96,-205,-64,20,-17,-105,19,8.17,3.6,-4.6,-5.3,0.004,4.86,1.2,-3.7,4.53
2008,1,2,Georgetown,66,15,UMBC,47,Georgetown,-3.6,-4.9,1,4,-3,0.097,18.67,11.76,2,0,3,-1,-1,-3,-83,-282,35,-14,-184,0.039,21,64,-0.005,-76,-47,-0.071,-36,64,27,27,49,140,63,21.7,2,-19.6,-3.2,-0.028,12.79,7.5,-5.2,-5.4
2008,1,1,Memphis,87,16,UT Arlington,63,Memphis,1,-0.2,7,17,-10,0.314,26.6,10.38,9,-9,5,-2,6,-8,774,203,,275,634,-0.011,101,288,0.001,123,250,-0.041,213,371,170,119,157,-95,42,33.82,16.7,-17.1,-0.5,-0.033,10.64,7.5,-3.2,11.35
2008,1,2,Texas,74,15,Austin Peay,54,Texas,-3.8,-3.1,3,7,-4,0.13,20.34,13.83,-3,-1,4,0,-2,-5,278,-10,,177,368,0.006,36,85,0.004,-112,-125,-0.031,134,341,0,-107,123,-81,13,25.39,16,-9.4,-1.6,-0.042,16.72,5.9,-10.8,-5.15
2008,1,7,Miami FL,78,10,Saint Mary's,64,Miami FL,2.3,-0.2,2,-2,4,-0.105,0.99,6.77,-4,6,-1,1,-2,1,121,272,75,22,142,-0.021,-18,-93,0.025,95,44,0.086,48,78,-17,-28,-12,15,81,0.72,3.3,2.5,-0.6,-0.033,7.67,3.3,-4.4,-7.89
2008,1,8,Mississippi St.,76,9,Oregon,69,Mississippi St.,-10.4,-9.7,2,5,-3,0.113,1.74,-1.91,3,-5,0,0,2,-3,39,-93,80,27,134,-0.02,-44,-8,-0.058,29,93,-0.048,83,292,-27,51,186,107,-18,1.11,-10.6,-11.6,0.8,-0.008,-4.34,-0.8,3.4,-1.59
2008,1,8,Indiana,72,9,Arkansas,86,Arkansas,3.6,3.1,-2,2,-4,0.101,3.3,-0.65,5,-3,2,1,5,-4,-117,-236,-70,-97,-187,-0.005,14,26,0.008,63,2,0.081,-60,-27,-69,-8,-57,-82,-87,3.24,3.2,-0.1,-0.3,0.029,-0.91,-1.8,-0.9,-1.69
2008,2,2,Duke,67,7,West Virginia,73,West Virginia,-4.8,-9.4,-3,2,-5,0.121,3.55,2.12,2,-4,2,-1,2,-3,61,9,-135,-19,-85,0.01,44,73,0.022,55,70,0.008,-27,-77,-74,38,-55,49,-56,5.11,1.7,-3.4,7.7,0.013,1.06,0.6,-0.5,5.34
2008,2,4,Washington St.,61,5,Notre Dame,41,Washington St.,0,1,2,1,1,-0.015,0.2,-0.68,-3,3,-8,4,5,-1,-283,-322,,-99,-299,0.021,-60,-96,-0.037,-25,-25,-0.01,-162,-327,-126,13,-23,-71,37,5.25,0.5,-4.8,-11.2,-0.046,2.11,1.5,-0.6,0.51
2008,2,1,Kansas,75,8,UNLV,56,Kansas,6.2,2.6,5,10,-5,0.154,16.67,4.18,1,-1,-1,-2,2,-2,781,279,,332,315,0.086,7,-113,0.065,110,199,-0.045,126,338,211,78,129,150,101,21.5,10.7,-10.8,2.9,-0.069,6.47,4.9,-1.6,-0.55
2008,2,3,Wisconsin,72,11,Kansas St.,55,Wisconsin,3.9,8.4,3,10,-7,0.225,3.8,-1.06,6,-4,2,0,7,-3,-153,-316,110,-75,-195,0.006,2,-66,0.039,-5,-27,0.018,-120,-70,-56,-28,7,-63,-149,7.78,-0.7,-8.5,-8.6,0.092,-1.74,-0.9,0.9,2.54
2008,2,3,Stanford,82,6,Marquette,81,Stanford,-2.9,-4.2,1,3,-2,0.064,-2.31,-1.14,2,-2,1,-1,2,0,-105,-53,50,-28,-74,0.003,-47,-153,0.013,-2,10,-0.012,4,122,10,-167,55,-9,-120,0.59,-1.7,-2.2,-3.2,0.067,0.7,1.2,0.4,0.05
2008,2,1,UCLA,53,9,Texas A&M,49,UCLA,7.5,6.3,3,10,-7,0.203,5.51,0.25,8,-6,0,-2,5,-4,319,84,,120,219,0.009,3,24,-0.009,76,-7,0.099,68,30,76,127,22,33,-42,10.01,5.7,-4.2,2.3,0.043,1.75,1.9,0.2,3.5
2008,2,3,Xavier,85,6,Purdue,78,Xavier,2.7,0.4,3,5,-2,0.076,4.07,-0.43,-1,-1,0,-1,1,-1,413,225,,130,73,0.05,29,42,0.018,124,131,0.037,23,198,113,-80,-22,44,-28,3.75,6.8,3,-3.1,0.079,0.53,1.9,1.5,7.11
2008,2,5,Michigan St.,65,4,Pittsburgh,54,Michigan St.,17.9,19.7,-1,0,-1,0.02,0.7,-0.16,2,-2,1,-2,-1,-1,-167,-157,-50,-48,-209,0.024,-46,-188,0.036,-25,-107,0.07,-93,-69,53,-43,27,45,67,1.24,-0.7,-1.9,-0.6,0.005,-0.81,0.4,1.2,2.28
2008,2,2,Georgetown,70,10,Davidson,74,Davidson,-1.6,-4.3,-2,-1,-1,0.018,4.8,5.57,-5,3,4,-1,-3,1,-436,-298,,-177,-455,0.021,-59,-200,0.02,-23,20,-0.063,-82,-112,-88,-54,49,32,-54,1.95,-1.8,-3.7,-5.7,0.065,5.12,3,-2,-17.65
2008,2,1,North Carolina,108,9,Arkansas,77,North Carolina,15.3,12.1,4,13,-9,0.266,11.69,1.39,5,-5,-1,1,11,-7,861,436,175,314,563,0.02,9,-27,0.031,224,217,0.079,159,421,151,77,-8,29,-4,15.03,10.7,-4.3,6,0.042,2.99,-0.4,-3.4,2.11
2008,2,2,Tennessee,76,7,Butler,71,Tennessee,-9.4,-11.2,2,1,1,-0.021,5.41,5.2,-2,0,2,-1,-2,0,607,534,,259,529,0.009,-7,36,-0.023,96,221,-0.078,193,342,192,113,36,122,161,2.2,0,-2.2,11.2,0.108,6.79,5.1,-1.7,2.21
2008,2,3,Louisville,78,6,Oklahoma,48,Louisville,2,6.4,1,4,-3,0.093,7.03,0.15,5,-3,1,-1,4,-3,233,-19,30,101,131,0.021,52,146,0.002,-21,6,-0.034,22,98,106,63,43,40,64,10.94,3.6,-7.4,2.2,-0.134,-0.11,0.1,0.1,1.34
2008,2,12,Villanova,84,13,Siena,72,Villanova,2.5,0.2,1,-1,2,-0.047,6.94,9.31,-4,4,0,-1,-4,1,-66,11,25,-60,-45,-0.02,3,77,-0.038,51,31,0.038,67,109,-23,-37,-21,118,201,6.22,0.6,-5.7,0.5,0.001,10.55,4.8,-5.7,-6.09
2008,2,1,Memphis,77,8,Mississippi St.,74,Memphis,4.9,3.8,6,15,-9,0.274,10.31,0.02,4,-4,7,-2,3,-4,707,249,235,258,532,0.006,67,162,0.015,124,242,-0.032,155,235,189,138,-23,-39,123,14.74,9.8,-5,1.5,0.055,-0.39,-1.1,-0.7,6.93
2008,2,2,Texas,75,7,Miami FL,72,Texas,-3.7,-1.3,4,8,-4,0.14,5.75,1.46,5,-5,3,-1,3,-3,326,158,,165,300,0.015,73,187,0.001,-77,-41,-0.064,63,155,50,26,41,-95,-9,9.71,8.1,-1.6,-1.9,0.047,2.59,1.7,-0.9,5.59
2008,2,12,Western Kentucky,72,13,San Diego,63,Western Kentucky,0.5,0.4,0,7,-7,0.195,5.95,-1.21,5,-1,0,-4,3,-3,420,107,,125,181,0.021,93,167,0.053,77,82,0.029,71,56,-18,38,22,-24,139,9.96,10.3,0.3,5.2,-0.066,-2.28,-1,1.3,-0.92
2008,3,1,North Carolina,68,4,Washington St.,47,North Carolina,12.1,9.5,4,10,-6,0.18,7.82,1.77,3,-5,5,-2,3,-3,1129,853,,435,848,0.013,2,-1,0.004,257,314,0.029,331,651,174,100,72,202,124,5.9,7,1.1,14.2,0.054,1.19,-1,-2.2,8.01
2008,3,1,UCLA,88,12,Western Kentucky,78,UCLA,7.6,7,3,6,-3,0.091,12.37,7.47,0,0,3,1,-1,-2,82,-103,,36,58,0.004,-56,-75,-0.043,66,58,0.031,37,170,104,-3,32,-23,-199,15.34,6.1,-9.2,-4.1,0.068,10.88,6,-4.9,-3.32
2008,3,3,Xavier,79,7,West Virginia,75,Xavier,1,-0.9,0,4,-4,0.108,-0.8,-1.69,3,-5,3,-1,3,-1,11,-5,-15,-47,-196,0.021,18,-22,0.036,87,54,0.06,-41,-10,-7,-51,-63,67,-67,0.76,2.7,1.9,0,0.073,-2.06,-0.4,1.7,5.48
2008,3,3,Louisville,79,2,Tennessee,60,Louisville,1.3,3.9,0,-4,4,-0.111,0.59,0.16,0,2,-1,2,-1,1,-335,-304,,-103,-247,0.005,-40,-97,-0.007,-89,-122,-0.012,-88,-20,-95,-45,59,17,-90,3.24,-3.1,-6.3,-5.4,-0.167,-0.24,-1,-0.8,-6.85
2008,3,3,Wisconsin,56,10,Davidson,73,Davidson,5,7.4,0,2,-2,0.055,5.66,5.07,-4,2,4,1,-1,-1,-382,-316,,-191,-327,-0.02,-116,-305,-0.008,116,174,-0.012,2,-10,-160,-69,6,12,-137,3.07,-3.5,-6.6,-5.1,0.079,3.99,1.9,-2,-15.12
2008,3,1,Kansas,72,12,Villanova,57,Kansas,1.8,-1.3,5,15,-10,0.296,15.9,0.51,4,-6,6,-3,4,-4,674,29,,308,301,0.077,29,-20,0.053,29,69,-0.025,25,290,255,73,137,26,-21,21,11.7,-9.3,-1.3,-0.025,0.43,0.3,-0.2,0.99
2008,3,1,Memphis,92,5,Michigan St.,74,Memphis,-10.2,-14.2,4,11,-7,0.2,7.41,-1.92,4,-6,2,1,6,-6,632,224,170,194,478,-0.014,123,382,-0.022,121,330,-0.123,125,290,6,129,92,-20,26,10.36,2.2,-8.2,4.8,-0.02,-2.88,-1.2,1.6,4.86
2008,3,2,Texas,82,3,Stanford,62,Texas,-0.7,1.7,2,3,-1,0.038,1.82,1.64,0,-2,1,0,0,-2,315,251,,131,277,0.003,110,256,0.02,-57,-70,-0.011,18,39,-24,70,11,-83,16,2.34,7,4.6,0.5,0.004,1.05,-0.7,-1.7,6.36
2008,4,1,North Carolina,83,3,Louisville,73,North Carolina,10.6,5.4,3,9,-6,0.173,5.17,0.12,0,-2,-1,0,5,-3,843,613,135,318,553,0.025,-56,-198,0.022,263,241,0.11,192,357,114,29,-4,69,-1,4.81,9,4.2,7.2,0.107,0.84,-0.4,-1.2,0.71
2008,4,1,UCLA,76,3,Xavier,57,UCLA,4.3,4.5,2,5,-3,0.086,4.54,2.24,2,0,0,1,2,-3,87,-47,80,93,191,0.002,-68,-109,-0.041,-31,-23,-0.017,80,110,-2,79,42,11,-74,7.89,0.7,-7.1,0.3,-0.007,3.09,1.2,-1.9,-5.13
2008,4,1,Kansas,59,10,Davidson,57,Kansas,5.8,-0.5,4,8,-4,0.119,12.97,6.54,-7,3,7,-1,-3,0,418,186,,144,115,0.039,-57,-218,0.033,187,279,-0.015,65,245,106,66,121,103,52,11.6,3.9,-7.7,0.6,0.048,6.21,4,-2.2,-16.34
2008,4,1,Memphis,85,2,Texas,67,Memphis,5.1,3.2,2,7,-5,0.134,5.6,-2.83,3,-3,2,0,3,-3,328,10,,111,169,0.014,-7,65,-0.037,113,266,-0.069,69,172,136,109,46,111,62,6.42,-2.6,-9,4.2,-0.032,-4.54,-1.4,3.1,5.41
2008,5,1,Kansas,84,1,North Carolina,66,Kansas,-7,-9.3,1,1,0,0.002,2.73,0.08,-1,1,5,-2,-5,3,-233,-368,,-74,-250,0.02,55,103,0.025,-140,-123,-0.055,-123,-148,65,38,61,-31,48,4.99,-1.2,-6.2,-5.7,-0.038,-0.61,1.2,1.8,-2.91
2008,5,1,Memphis,78,1,UCLA,63,Memphis,-7.3,-8.1,1,3,-2,0.053,2.02,-1.95,0,-2,3,-1,1,-1,329,177,45,114,290,-0.01,88,253,-0.001,13,178,-0.118,73,188,75,52,77,-21,122,1.57,0,-1.6,4,-0.035,-4.2,-2.3,1.8,7.08
2008,6,1,Kansas,75,1,Memphis,68,Kansas,3.7,0,0,-1,1,-0.025,3.17,2.44,-3,3,0,-1,-2,3,25,-17,,33,-140,0.042,-31,-182,0.048,-10,-139,0.088,-83,-73,84,19,-9,59,15,3.7,2.9,-0.8,-1.3,0,3.74,2.2,-1.5,-6.86
2009,PI,16,Morehead St.,58,16,Alabama St.,43,Morehead St.,0.7,0.7,4,-2,6,-0.132,2.99,7.59,-4,4,2,0,-4,5,309,386,,49,226,-0.029,7,15,0.004,204,209,0.087,140,270,19,57,-14,122,99,3.73,1.3,-2.3,1.7,-0.01,9.81,8.2,-1.7,-5.72
2009,1,5,Illinois,72,12,Western Kentucky,76,Western Kentucky,-2.7,-1,0,-1,1,-0.029,10.7,7.96,-4,4,1,3,-2,-1,-250,-334,10,-12,-64,0.009,-78,-177,-0.023,-148,-228,0.022,-112,-124,141,6,11,-32,-66,10.62,-4.3,-14.9,-2.8,-0.091,8.56,4.3,-4.2,-9.99
2009,1,7,Clemson,59,10,Michigan,62,Michigan,-9.1,-9.1,-3,2,-5,0.119,3.66,-3.15,0,-2,-1,0,4,-3,166,-36,-135,100,61,0.038,-49,-228,0.04,15,77,-0.069,126,102,-64,75,95,54,40,4.87,4.2,-0.8,5.4,-0.038,-5.2,-3.1,2.1,-5.08
2009,1,7,California,71,10,Maryland,84,Maryland,-5.3,-5.8,-2,1,-3,0.067,2.2,-1.78,4,-2,2,-2,4,0,-40,-148,-75,-32,-331,0.059,9,-112,0.094,15,22,-0.003,-131,-161,-2,-109,-79,-29,-22,3.82,6.8,3,-0.3,-0.038,-0.44,-0.3,0.1,-0.25
2009,1,2,Duke,86,15,Binghamton,62,Duke,-1.7,-5,5,7,-2,0.092,23.37,14.69,-2,2,4,-1,-3,-1,628,283,190,193,422,0.003,75,191,0.015,167,171,0.058,133,247,109,84,12,23,19,25.29,15.2,-10.1,-0.9,-0.077,15.87,8.9,-7,7.26
2009,1,3,Villanova,80,14,American,67,Villanova,3.4,1.4,6,6,0,0.039,17.5,14.21,0,4,3,1,-3,-3,854,669,,239,579,-0.014,17,86,-0.022,359,405,0.105,175,403,130,124,49,83,154,19.19,9.1,-10.1,7.6,-0.072,16.33,11.3,-5.1,-5.92
2009,1,6,UCLA,65,11,VCU,64,UCLA,8.1,7.6,1,2,-1,0.037,10.94,7.84,-1,1,0,1,-1,-2,202,85,,101,95,0.029,40,55,0.03,-40,-73,0.019,33,-1,72,35,-45,9,-56,10.31,9.4,-0.8,-0.5,0.043,8.19,4.7,-3.6,-6.89
2009,1,7,Texas,76,10,Minnesota,62,Texas,-2,-1.1,2,1,1,-0.01,3.51,0.9,0,-2,-3,-1,0,0,343,264,85,135,291,0.003,-22,-9,-0.034,95,186,-0.047,99,223,-18,-57,-14,-35,86,4.22,4.1,-0.1,0.9,-0.079,1.72,1.8,0.1,6.19
2009,1,1,North Carolina,101,16,Radford,58,North Carolina,11.7,9.1,5,13,-8,0.259,30.01,12.72,-2,0,2,-4,-1,-4,922,363,180,321,592,0.019,101,219,0.035,179,158,0.073,138,222,219,100,42,-67,1,32,22,-10,3.7,-0.087,14.45,7.2,-7.2,-7.65
2009,1,2,Oklahoma,82,15,Morgan St.,54,Oklahoma,-0.7,-2.6,1,7,-6,0.176,20.36,13.41,0,0,8,-1,-3,-4,500,248,,125,-50,0.073,61,152,0.014,189,254,0.026,-73,72,128,17,46,44,-57,23.6,18.2,-5.4,1.1,-0.013,16.92,10.1,-6.8,-4.36
2009,1,4,Gonzaga,77,13,Akron,64,Gonzaga,3,2.3,-2,5,-7,0.185,14.58,5.56,4,-6,0,-1,1,-7,281,-29,-85,144,13,0.07,-7,-133,0.058,0,-9,0.009,-79,77,66,-24,94,-104,-194,17.61,14.6,-3,2.3,0.017,6.23,4.2,-2,12.44
2009,1,9,Butler,71,8,LSU,75,LSU,8.2,10,-3,-1,-2,0.042,-1.8,-1.2,2,0,-4,0,5,0,-449,-462,-130,-232,-484,-0.01,44,159,-0.02,-29,-48,0.008,-147,-271,-112,-74,-110,-25,-41,0.92,-1.2,-2.1,-3.3,-0.089,-0.99,-1.6,-0.6,14.81
2009,1,1,Connecticut,103,16,Chattanooga,47,Connecticut,12,12.1,1,13,-12,0.347,28.42,11.7,4,-6,1,-1,4,-9,162,-374,60,119,100,0.036,-124,-337,-0.011,48,41,0.021,73,185,90,-9,201,-93,-177,33.29,11.7,-21.6,-2.4,-0.017,13.74,6.9,-6.9,-14.08
2009,1,2,Memphis,81,15,Cal St. Northridge,70,Memphis,1.3,0.1,6,16,-10,0.344,18.27,4.77,5,-5,9,-1,5,-10,497,-2,235,158,368,-0.004,7,72,-0.027,174,257,-0.006,95,302,96,52,139,-85,-29,23.49,10.6,-12.8,-5.9,0.036,4.47,1.5,-2.9,-0.95
2009,1,4,Washington,71,13,Mississippi St.,58,Washington,4.6,4.2,-1,3,-4,0.104,7.68,3.57,5,-3,5,-4,0,-1,73,-48,,87,78,0.025,-150,-386,-0.024,49,82,-0.01,125,53,11,9,-176,-2,79,10.54,5.3,-5.2,5,-0.001,5.22,4.1,-1.1,3.16
2009,1,5,Purdue,61,12,Northern Iowa,56,Purdue,1.9,3.2,3,4,-1,0.054,10.81,4.93,-3,3,7,-1,-3,1,265,54,105,148,379,-0.012,27,76,0.001,-58,-31,-0.05,66,131,134,119,93,29,31,12.14,-0.1,-12.2,5.1,-0.063,5.84,2.5,-3.3,-7.33
2009,1,8,BYU,66,9,Texas A&M,79,Texas A&M,-6,-5.8,-1,1,-2,0.052,4.6,-1.98,3,-3,-2,0,4,-2,104,-131,,87,48,0.035,36,64,0.02,-106,-187,0.035,-120,-53,110,77,-14,-57,22,5.09,0.9,-4.2,5.1,-0.099,-3.28,-1.7,1.6,4.69
2009,1,4,Wake Forest,69,13,Cleveland St.,84,Cleveland St.,-3.9,-5,-6,-2,-4,0.071,8.66,5.24,-1,-1,1,-1,-1,-4,55,-10,,24,-194,0.058,-54,-184,0.009,61,75,0.01,-51,-5,-107,-62,58,38,-96,6.92,6.3,-0.6,9.1,0.042,3.9,2.9,-1,-11.42
2009,1,12,Wisconsin,61,5,Florida St.,59,Wisconsin,2.9,6.9,-2,-5,3,-0.108,1.06,0.52,0,2,0,0,-4,2,-286,-323,-70,-85,-200,0.001,-3,-39,0.018,-113,-156,0.001,-82,-233,-30,-121,-116,-218,-125,1.86,7.4,5.6,-6.8,-0.118,-0.5,-1.9,-1.4,0.72
2009,1,5,Utah,71,12,Arizona,84,Arizona,-4.2,-2.8,-1,3,-4,0.106,0.71,-3.08,3,-5,-1,-1,4,-2,-108,-226,-35,-78,-165,0,30,107,-0.018,18,-16,0.043,-108,10,-42,-46,62,27,84,1.84,-6.9,-8.9,0.1,-0.005,-4.04,-1.1,2.9,4.62
2009,1,6,West Virginia,60,11,Dayton,68,Dayton,2.2,5.7,0,-4,4,-0.114,11.41,6.58,-1,3,-7,3,2,0,182,13,-5,55,95,0.008,41,124,0.001,31,-10,0.05,48,12,45,6,35,-55,-11,13.98,11.8,-2.1,-0.8,-0.174,8.61,4,-4.6,6.68
2009,1,10,USC,72,7,Boston College,55,USC,1.6,2.7,1,0,1,-0.018,3.73,1.92,0,2,0,-2,-3,3,-131,-173,,-13,-157,0.03,-88,-253,-0.008,-17,45,-0.064,-76,-12,-65,16,18,30,-30,7.06,-3.2,-10.2,-1.6,-0.07,4.41,3.9,-0.5,6.31
2009,1,1,Pittsburgh,72,16,East Tennessee St.,62,Pittsburgh,-5.8,-5.1,2,8,-6,0.185,18,10.48,1,-3,8,-2,-2,-4,130,-63,,96,130,0.016,30,50,0.021,-92,-97,-0.033,138,143,204,-41,8,-41,-37,23.29,14.8,-8.4,-4.4,0.036,14.84,7.9,-7,2.05
2009,1,4,Xavier,77,13,Portland St.,59,Xavier,4.3,3.7,2,4,-2,0.074,13.31,7.81,1,-1,1,0,0,-3,91,-97,,-14,-53,0.006,-78,-228,0.014,197,294,-0.003,32,262,-39,-60,85,58,100,16.2,1.8,-14.3,1,-0.033,9.13,4.3,-4.8,7.97
2009,1,8,Oklahoma St.,77,9,Tennessee,75,Oklahoma St.,-2.4,-2.5,1,2,-1,0.039,0.18,-0.27,-1,1,4,-3,-2,1,165,143,45,-9,-46,0.005,98,123,0.069,85,40,0.072,-139,-93,-108,41,-42,-21,98,1.85,1.3,-0.6,1.6,0.029,1.06,0.9,-0.1,-9.43
2009,1,1,Louisville,74,16,Morehead St.,54,Louisville,0.4,3,1,11,-10,0.282,24.01,12.02,4,-4,4,1,4,-11,237,-124,,136,211,0.02,117,262,0.036,-152,-136,-0.079,-34,-5,161,96,84,-49,-32,25.3,9.2,-16.1,1.6,0.053,11.47,5,-6.5,-3.68
2009,1,2,Michigan St.,77,15,Robert Morris,62,Michigan St.,11.4,14.1,3,7,-4,0.13,18.41,14.6,0,0,-2,-1,0,-6,270,132,,82,276,-0.022,-25,-6,-0.04,131,194,-0.006,180,321,75,-53,-14,2,41,22.88,12.3,-10.7,0.5,0.036,19.6,10.1,-9.4,5.37
2009,1,3,Kansas,84,14,North Dakota St.,74,Kansas,4.6,-0.5,2,1,1,-0.017,11.84,10.62,-2,0,6,-1,-4,0,15,11,60,2,43,-0.009,-21,7,-0.041,32,58,-0.014,58,200,69,9,47,138,125,11.54,0.2,-11.3,-0.3,-0.004,10.43,4.8,-5.6,-0.66
2009,1,3,Syracuse,59,14,Stephen F. Austin,44,Syracuse,7.6,5.5,6,4,2,-0.013,16.14,12.69,-2,4,3,3,-1,-2,947,930,,324,482,0.049,79,182,0.029,220,345,-0.004,171,379,266,96,94,199,-2,15.69,20,4.4,7.3,-0.029,13.44,6.5,-6.9,-3.86
2009,1,6,Arizona St.,66,11,Temple,57,Arizona St.,1.3,1.6,1,3,-2,0.067,7.65,3.92,0,2,3,1,-3,-4,95,-41,,-21,-190,0.037,30,75,0.003,107,118,0.037,-88,-163,17,12,-69,-25,-24,8.65,8.3,-0.3,-4.4,-0.013,3.46,2,-1.5,-9.26
2009,1,3,Missouri,78,14,Cornell,59,Missouri,-1.8,-1.8,7,10,-3,0.139,16.85,10.73,1,1,4,0,0,-4,815,564,,303,645,-0.001,22,159,-0.058,187,326,-0.058,165,288,217,185,19,51,202,19.58,8.1,-11.5,5.5,0.036,13.54,7.4,-6.2,-3.26
2009,1,6,Marquette,58,11,Utah St.,57,Marquette,3.6,2.2,0,-5,5,-0.143,5.73,7.8,-2,4,-1,2,-4,1,205,263,,15,210,-0.044,21,138,-0.047,154,223,-0.012,60,45,-40,107,12,15,84,5.9,0.4,-5.5,7.5,-0.06,8.69,4.6,-4.1,-2.18
2009,1,8,Ohio St.,72,9,Siena,74,Siena,-3.6,-3.7,-2,-5,3,-0.104,4.43,7.24,-6,6,-2,3,-5,3,-503,-416,-80,-229,-539,0.014,32,18,0.045,-77,-150,0.037,-172,-249,-94,-115,16,-23,-20,4.41,3,-1.5,-8.2,0.011,8.55,5.3,-3.3,-10.68
2009,2,2,Duke,74,7,Texas,69,Duke,2.3,-1.7,2,7,-5,0.154,5.27,0.98,2,-2,3,-1,2,-1,335,143,75,54,123,0,101,200,0.056,126,107,0.06,-6,-11,44,94,-41,12,-3,4.66,5.3,0.7,0.9,0.101,0.07,-0.7,-0.7,1.17
2009,2,6,UCLA,69,3,Villanova,89,Villanova,5.4,6.8,-3,-4,1,-0.046,1.19,-1.53,0,0,0,0,-2,1,-277,-319,,-23,-220,0.039,15,-45,0.047,-246,-303,-0.029,-82,-298,-10,-8,-18,-65,-137,0.04,5.1,5.1,-3,-0.051,-1.57,-1.3,0.2,1.94
2009,2,1,North Carolina,84,8,LSU,70,North Carolina,10.7,8.1,3,7,-4,0.124,13.59,5.08,0,0,-5,-1,2,-1,796,419,115,268,416,0.032,51,110,0.015,209,243,0.036,81,229,156,58,-16,47,-1,16.28,11.7,-4.5,6.8,-0.086,6.41,3.6,-2.8,9.72
2009,2,2,Oklahoma,73,10,Michigan,63,Oklahoma,-6.4,-9.2,1,9,-8,0.233,6.17,-2.86,4,-6,2,-2,4,-5,492,217,25,170,87,0.067,-63,-223,0.017,215,385,-0.082,99,315,-21,26,64,98,81,9.84,6.1,-3.8,4.1,0.004,-1.9,-0.2,1.8,-0.17
2009,2,4,Gonzaga,83,12,Western Kentucky,81,Gonzaga,1.5,0.6,0,3,-3,0.089,14.27,4.78,-1,-3,-2,2,2,-6,230,-136,10,96,53,0.036,-15,-71,0.017,53,49,0.028,-87,25,58,53,63,-66,-36,16.41,6.4,-10,1.5,-0.089,5.23,2.9,-2.3,3.98
2009,2,1,Connecticut,92,9,Texas A&M,66,Connecticut,10.9,9.9,2,7,-5,0.155,11.65,2.44,6,-4,-2,0,4,-4,379,32,,174,271,0.025,-37,-76,-0.02,68,120,-0.016,89,310,140,45,147,26,-114,14.24,2.9,-11.3,3.2,-0.029,2.52,1.9,-0.7,2.62
2009,2,2,Memphis,89,10,Maryland,70,Memphis,-1.7,-3,2,12,-10,0.292,9.82,-4.36,9,-9,5,-3,8,-5,267,-243,70,55,-3,0.026,21,77,-0.007,136,257,-0.068,34,178,15,60,77,36,72,15.12,2.8,-12.2,-0.4,-0.048,-4.88,-2.8,2.1,7.48
